"annot","gene","celltype"
2,"Nedd1","Th1/2"
1,"Zfp12","Th1/2"
2,"Zwilch","Th1/2"
2,"Egfl7","Th1/2"
1,"Cd79b","Th1/2"
2,"Sfrs5","Th1/2"
2,"Ube2m","Th1/2"
3,"Chst2","Th1/2"
3,"Tnfrsf19","Th1/2"
1,"Aven","Th1/2"
2,"Sypl","Th1/2"
1,"Ubac2","Th1/2"
2,"Ube2f","Th1/2"
1,"Zfp260","Th1/2"
3,"Pdcd1lg2","Th1/2"
1,"Ikzf1","Th1/2"
2,"Zfp473","Th1/2"
1,"Timp2","Th1/2"
1,"EG218444","Th1/2"
1,"Rnf32","Th1/2"
2,"Brip1","Th1/2"
1,"App","Th1/2"
2,"Sec22c","Th1/2"
2,"P2ry1","Th1/2"
2,"Dsn1","Th1/2"
3,"Nme1","Th1/2"
2,"Ebi3","Th1/2"
1,"0610037L13Rik","Th1/2"
1,"Dnajc6","Th1/2"
1,"Gns","Th1/2"
2,"Tyms","Th1/2"
2,"Mvd","Th1/2"
2,"Bst2","Th1/2"
2,"Mitd1","Th1/2"
2,"Irs2","Th1/2"
2,"Plk2","Th1/2"
2,"9630058J23Rik","Th1/2"
3,"Map2k3","Th1/2"
2,"Ptprk","Th1/2"
1,"Slc16a5","Th1/2"
2,"Tmem205","Th1/2"
2,"Unc93b1","Th1/2"
2,"Pxmp4","Th1/2"
3,"Bxdc2","Th1/2"
3,"Pole3","Th1/2"
2,"Ppil1","Th1/2"
2,"Pigz","Th1/2"
2,"Pip4k2b","Th1/2"
3,"Nat10","Th1/2"
1,"BC038822","Th1/2"
2,"2310005E10Rik","Th1/2"
1,"Cyp4f18","Th1/2"
2,"Ccr5","Th1/2"
3,"Tpst1","Th1/2"
2,"Nol7","Th1/2"
2,"Rbm14","Th1/2"
3,"Zfp597","Th1/2"
3,"Txnrd3","Th1/2"
2,"Smc2","Th1/2"
1,"Slc40a1","Th1/2"
1,"ORF28","Th1/2"
1,"Fbxo9","Th1/2"
2,"Katnb1","Th1/2"
1,"Ppp3ca","Th1/2"
3,"Mrps18b","Th1/2"
1,"Ctse","Th1/2"
2,"Acvr2b","Th1/2"
2,"Grina","Th1/2"
1,"A130090K04Rik","Th1/2"
3,"Hsp90ab1","Th1/2"
2,"Mdfic","Th1/2"
2,"Spag5","Th1/2"
1,"Smyd3","Th1/2"
2,"Ccnb1","Th1/2"
1,"Tpcn2","Th1/2"
1,"Gcap14","Th1/2"
3,"Nol1","Th1/2"
1,"Napg","Th1/2"
2,"Lasp1","Th1/2"
1,"Pdlim5","Th1/2"
1,"Rnf123","Th1/2"
3,"Mrps31","Th1/2"
1,"Slc44a2","Th1/2"
2,"Pcdhgb4","Th1/2"
3,"Farsb","Th1/2"
2,"Osbpl3","Th1/2"
2,"Ablim1","Th1/2"
2,"Tmem108","Th1/2"
1,"1110057K04Rik","Th1/2"
2,"Eya3","Th1/2"
2,"Rhoq","Th1/2"
3,"Prmt7","Th1/2"
2,"D10Ertd641e","Th1/2"
1,"Idi2","Th1/2"
2,"Cyp4f16","Th1/2"
1,"Iigp2","Th1/2"
2,"Nenf","Th1/2"
2,"Dld","Th1/2"
2,"2700094K13Rik","Th1/2"
2,"Kdelr2","Th1/2"
3,"Cd44","Th1/2"
1,"Fktn","Th1/2"
1,"D11Wsu99e","Th1/2"
2,"Hist1h2bm","Th1/2"
3,"Ehd1","Th1/2"
3,"Spag4","Th1/2"
3,"Mrpl47","Th1/2"
2,"0610011F06Rik","Th1/2"
1,"Mphosph9","Th1/2"
2,"Psat1","Th1/2"
3,"Pomt2","Th1/2"
1,"Bin3","Th1/2"
1,"Dhx57","Th1/2"
2,"Mfsd10","Th1/2"
2,"Epn2","Th1/2"
1,"Prkd2","Th1/2"
2,"Crip2","Th1/2"
1,"D8Ertd82e","Th1/2"
1,"Nipbl","Th1/2"
2,"Rapgef5","Th1/2"
3,"Homer1","Th1/2"
1,"Acrbp","Th1/2"
2,"Gnai2","Th1/2"
1,"Spin2","Th1/2"
2,"Gnas","Th1/2"
2,"Trip10","Th1/2"
2,"LOC329575","Th1/2"
2,"Dock11","Th1/2"
3,"Timm9","Th1/2"
2,"Akap12","Th1/2"
2,"Mcm4","Th1/2"
2,"Tpmt","Th1/2"
2,"Gtf2e2","Th1/2"
2,"Pparg","Th1/2"
3,"Gch1","Th1/2"
2,"Stab1","Th1/2"
2,"BC003885","Th1/2"
2,"Dhrs7","Th1/2"
2,"Tbc1d19","Th1/2"
3,"Nudcd3","Th1/2"
2,"Mcm7","Th1/2"
3,"Polr3g","Th1/2"
2,"Abhd8","Th1/2"
2,"Cdc25c","Th1/2"
3,"Rrp15","Th1/2"
3,"Amigo3","Th1/2"
2,"Aars","Th1/2"
3,"Ccno","Th1/2"
2,"Igf2bp3","Th1/2"
2,"Rdm1","Th1/2"
2,"Mrpl34","Th1/2"
2,"Fgl2","Th1/2"
2,"Ddc","Th1/2"
2,"Aldh2","Th1/2"
2,"Zfp41","Th1/2"
2,"Unc13d","Th1/2"
1,"Sept6","Th1/2"
2,"Pex6","Th1/2"
1,"Cyp2d22","Th1/2"
1,"V1rd6","Th1/2"
2,"Fhl2","Th1/2"
2,"Fanci","Th1/2"
1,"Itga6","Th1/2"
1,"Neu1","Th1/2"
3,"Nhp2l1","Th1/2"
3,"Timm17a","Th1/2"
1,"Ddx6","Th1/2"
2,"Tec","Th1/2"
2,"Iqce","Th1/2"
2,"Gstt3","Th1/2"
3,"Mfsd2","Th1/2"
3,"Hes5","Th1/2"
3,"Wars","Th1/2"
3,"Gpr68","Th1/2"
2,"Traf4","Th1/2"
1,"Rltpr","Th1/2"
2,"Slc35b2","Th1/2"
2,"D3Ertd751e","Th1/2"
2,"Sfmbt1","Th1/2"
2,"Timd2","Th1/2"
3,"Nhedc2","Th1/2"
3,"Ccdc41","Th1/2"
2,"Kif11","Th1/2"
2,"Camta1","Th1/2"
2,"Tbc1d1","Th1/2"
2,"Pstpip1","Th1/2"
2,"Itga3","Th1/2"
2,"Ccne1","Th1/2"
3,"Pkib","Th1/2"
2,"Gpr171","Th1/2"
1,"Clk2","Th1/2"
2,"Cd81","Th1/2"
3,"Rbm19","Th1/2"
1,"Krtcap3","Th1/2"
3,"Glrx5","Th1/2"
1,"Tnrc6c","Th1/2"
1,"6330416G13Rik","Th1/2"
3,"Prpf38a","Th1/2"
2,"Alg6","Th1/2"
1,"Ttc5","Th1/2"
2,"Psmb9","Th1/2"
2,"Mboat1","Th1/2"
2,"Atxn1","Th1/2"
2,"Icos","Th1/2"
1,"Slc26a6","Th1/2"
2,"Ckap2l","Th1/2"
2,"Arl3","Th1/2"
2,"Rshl2a","Th1/2"
1,"Rapgef4","Th1/2"
1,"4921505C17Rik","Th1/2"
2,"Rai14","Th1/2"
1,"Cd84","Th1/2"
1,"Zfp213","Th1/2"
2,"Klf16","Th1/2"
2,"Slc39a4","Th1/2"
3,"Supv3l1","Th1/2"
3,"Pcbp1","Th1/2"
3,"Polr2f","Th1/2"
1,"Armc8","Th1/2"
2,"Cdc25b","Th1/2"
1,"Mterf","Th1/2"
3,"Ruvbl2","Th1/2"
3,"Rel","Th1/2"
1,"Mdk","Th1/2"
2,"Clec2e","Th1/2"
2,"AI450540","Th1/2"
3,"Gypc","Th1/2"
1,"Amigo2","Th1/2"
3,"Fastkd1","Th1/2"
2,"Anxa5","Th1/2"
2,"Sertad3","Th1/2"
2,"Fnip1","Th1/2"
1,"Rbak","Th1/2"
2,"Tfdp2","Th1/2"
2,"Senp7","Th1/2"
3,"2810004N23Rik","Th1/2"
3,"Tnfsf11","Th1/2"
1,"Slc38a9","Th1/2"
3,"AK122209","Th1/2"
1,"Mpp1","Th1/2"
1,"Ube2b","Th1/2"
2,"Flot1","Th1/2"
3,"Thyn1","Th1/2"
2,"Gstt2","Th1/2"
2,"Ube2c","Th1/2"
2,"Csnk1d","Th1/2"
1,"Crtam","Th1/2"
2,"Ddx58","Th1/2"
3,"BC025546","Th1/2"
1,"Golga1","Th1/2"
3,"Narg1","Th1/2"
2,"Zkscan17","Th1/2"
1,"2410002F23Rik","Th1/2"
1,"Rmnd5b","Th1/2"
2,"Serpinf1","Th1/2"
1,"Cd1d1","Th1/2"
1,"March2","Th1/2"
2,"EG240327","Th1/2"
2,"Flot2","Th1/2"
2,"Fbxo2","Th1/2"
2,"Alad","Th1/2"
3,"Eif2b1","Th1/2"
3,"Neto2","Th1/2"
3,"Yipf2","Th1/2"
2,"Zc3hc1","Th1/2"
2,"Ergic1","Th1/2"
1,"Lrch1","Th1/2"
2,"Hist2h2be","Th1/2"
2,"Idh2","Th1/2"
3,"C1qbp","Th1/2"
2,"Myl4","Th1/2"
2,"Skap1","Th1/2"
3,"Clcnkb","Th1/2"
1,"Nod1","Th1/2"
1,"Acpp","Th1/2"
2,"Apitd1","Th1/2"
1,"Nedd9","Th1/2"
3,"Hnrpab","Th1/2"
2,"Vhlh","Th1/2"
2,"Midn","Th1/2"
2,"Rnf208","Th1/2"
2,"Atp2a3","Th1/2"
1,"Sdccag3","Th1/2"
1,"Cdc2l1","Th1/2"
1,"Sgpp1","Th1/2"
2,"Hist1h3f","Th1/2"
1,"6430510M02Rik","Th1/2"
1,"2610207I05Rik","Th1/2"
1,"Lyrm5","Th1/2"
2,"Il3ra","Th1/2"
1,"Sqrdl","Th1/2"
2,"Tube1","Th1/2"
2,"P2rx7","Th1/2"
2,"Fxyd5","Th1/2"
2,"Gnaq","Th1/2"
1,"Ctdsp2","Th1/2"
1,"Sfrs6","Th1/2"
1,"Ciita","Th1/2"
2,"Slc25a17","Th1/2"
3,"Prep","Th1/2"
1,"Npff","Th1/2"
1,"Sit1","Th1/2"
2,"Smpd1","Th1/2"
2,"Dclk2","Th1/2"
2,"Zfand6","Th1/2"
2,"Abtb1","Th1/2"
1,"Wwc2","Th1/2"
3,"Rps27l","Th1/2"
1,"Car15","Th1/2"
2,"Strbp","Th1/2"
2,"Gfer","Th1/2"
2,"Pml","Th1/2"
1,"Arid1b","Th1/2"
1,"Nsun2","Th1/2"
2,"Ccdc99","Th1/2"
3,"Prmt6","Th1/2"
3,"Mrpl50","Th1/2"
1,"Mll1","Th1/2"
2,"Papss1","Th1/2"
2,"Hspe1","Th1/2"
2,"3000004C01Rik","Th1/2"
2,"Prm1","Th1/2"
3,"Ndufb6","Th1/2"
3,"Sssca1","Th1/2"
1,"Gpx2","Th1/2"
3,"Eftud1","Th1/2"
1,"Fhod1","Th1/2"
1,"Ctns","Th1/2"
2,"1110007L15Rik","Th1/2"
2,"Mrpl18","Th1/2"
1,"March1","Th1/2"
2,"P4hb","Th1/2"
2,"Zscan12","Th1/2"
2,"Fbln1","Th1/2"
1,"Zc3h7a","Th1/2"
2,"Wdr34","Th1/2"
2,"Casp3","Th1/2"
3,"Pfdn4","Th1/2"
2,"EG433182","Th1/2"
1,"Zfp75","Th1/2"
1,"1110038D17Rik","Th1/2"
2,"Peci","Th1/2"
1,"Rapgef6","Th1/2"
2,"Mbnl2","Th1/2"
2,"Fbxo18","Th1/2"
2,"Tbc1d7","Th1/2"
2,"Lef1","Th1/2"
1,"Nsg2","Th1/2"
1,"Ddx26b","Th1/2"
2,"0610007C21Rik","Th1/2"
3,"Dot1l","Th1/2"
1,"Rbl2","Th1/2"
1,"Bcas3","Th1/2"
3,"Mrpl15","Th1/2"
2,"Flywch2","Th1/2"
1,"Polg","Th1/2"
1,"Arglu1","Th1/2"
2,"Cox7a2","Th1/2"
3,"Akap1","Th1/2"
1,"H2-Q8","Th1/2"
1,"Npal1","Th1/2"
2,"Egln3","Th1/2"
3,"Rnps1","Th1/2"
3,"Tars","Th1/2"
3,"Cct3","Th1/2"
2,"N6amt2","Th1/2"
2,"Casp8","Th1/2"
1,"Gpr18","Th1/2"
3,"Fcer2a","Th1/2"
3,"Smn1","Th1/2"
2,"Slc25a39","Th1/2"
3,"Ccl3","Th1/2"
1,"Gripap1","Th1/2"
3,"Lonrf3","Th1/2"
1,"Klk1","Th1/2"
2,"Pebp1","Th1/2"
2,"Rpa3","Th1/2"
2,"Epsti1","Th1/2"
1,"Man2a2","Th1/2"
3,"Bcap29","Th1/2"
2,"Cox11","Th1/2"
1,"1700021C14Rik","Th1/2"
1,"Il16","Th1/2"
3,"Jak2","Th1/2"
1,"Rtp4","Th1/2"
3,"Cad","Th1/2"
2,"Bard1","Th1/2"
1,"Ncdn","Th1/2"
3,"Mreg","Th1/2"
1,"D14Ertd668e","Th1/2"
3,"Gtf3c4","Th1/2"
1,"Specc1l","Th1/2"
3,"Nek8","Th1/2"
3,"Srprb","Th1/2"
3,"Deadc1","Th1/2"
2,"Pmm1","Th1/2"
1,"Phkg2","Th1/2"
2,"Cdkn1b","Th1/2"
2,"Tsen34","Th1/2"
1,"Mbp","Th1/2"
1,"1700027J05Rik","Th1/2"
1,"2210009G21Rik","Th1/2"
2,"Snx20","Th1/2"
3,"Hyal2","Th1/2"
1,"Slpi","Th1/2"
2,"Scye1","Th1/2"
3,"Hs3st3b1","Th1/2"
1,"Cd97","Th1/2"
3,"Sept11","Th1/2"
3,"Mpp6","Th1/2"
2,"BC067047","Th1/2"
1,"Glipr1","Th1/2"
1,"E4f1","Th1/2"
1,"Cd86","Th1/2"
1,"Ankrd23","Th1/2"
3,"Ifng","Th1/2"
2,"Rps6ka5","Th1/2"
2,"1700025G04Rik","Th1/2"
2,"Msn","Th1/2"
1,"Arl5c","Th1/2"
3,"Zfp771","Th1/2"
1,"6720456H20Rik","Th1/2"
2,"Asb2","Th1/2"
1,"Mid1","Th1/2"
2,"Pnrc2","Th1/2"
1,"Mapk14","Th1/2"
3,"Ciapin1","Th1/2"
3,"Eif1a","Th1/2"
2,"Serf1","Th1/2"
1,"Siglecg","Th1/2"
1,"Vcam1","Th1/2"
3,"Faim","Th1/2"
2,"Fip1l1","Th1/2"
2,"Rhobtb1","Th1/2"
1,"Plekha1","Th1/2"
2,"Slc25a36","Th1/2"
2,"Snx9","Th1/2"
2,"Psmb8","Th1/2"
2,"Kif20b","Th1/2"
2,"Ube2e2","Th1/2"
2,"Dctn1","Th1/2"
2,"Ddx5","Th1/2"
3,"Nudc","Th1/2"
2,"Pbk","Th1/2"
1,"5830405N20Rik","Th1/2"
2,"Pdia5","Th1/2"
2,"Stc2","Th1/2"
2,"Psmc3ip","Th1/2"
2,"1190002H23Rik","Th1/2"
2,"5133400G04Rik","Th1/2"
2,"Lta","Th1/2"
1,"Fbxl11","Th1/2"
2,"Sfxn1","Th1/2"
2,"4930534B04Rik","Th1/2"
3,"Mars","Th1/2"
2,"Med9","Th1/2"
1,"Inpp4b","Th1/2"
3,"Psme3","Th1/2"
1,"Mecp2","Th1/2"
1,"Art2b","Th1/2"
3,"Surf2","Th1/2"
2,"1500031L02Rik","Th1/2"
1,"Il17ra","Th1/2"
2,"Ncf4","Th1/2"
2,"9430015G10Rik","Th1/2"
1,"Pdlim4","Th1/2"
2,"Zfp367","Th1/2"
3,"Ddx39","Th1/2"
1,"Oxr1","Th1/2"
3,"Prickle4","Th1/2"
2,"Scp2","Th1/2"
1,"Ovgp1","Th1/2"
1,"Plekhg2","Th1/2"
2,"Xkr5","Th1/2"
3,"Psma5","Th1/2"
1,"Ttc14","Th1/2"
1,"Itm2b","Th1/2"
1,"Rhbdl2","Th1/2"
3,"Hdc","Th1/2"
1,"Klf2","Th1/2"
1,"9930104L06Rik","Th1/2"
2,"Actl6a","Th1/2"
1,"Parp14","Th1/2"
1,"Fmnl3","Th1/2"
2,"Nsmaf","Th1/2"
2,"Map3k8","Th1/2"
2,"Tuba3b","Th1/2"
1,"Tgfb1i1","Th1/2"
2,"Mlf1","Th1/2"
2,"Dhdh","Th1/2"
1,"2410066E13Rik","Th1/2"
2,"Tm6sf1","Th1/2"
1,"Ankrd39","Th1/2"
1,"Vezt","Th1/2"
1,"Oas2","Th1/2"
3,"Inhba","Th1/2"
1,"Traf2","Th1/2"
2,"Mybl2","Th1/2"
1,"Irf9","Th1/2"
3,"Psmb7","Th1/2"
2,"Dpp4","Th1/2"
3,"Relb","Th1/2"
1,"Limk2","Th1/2"
2,"1500010J02Rik","Th1/2"
3,"Enox1","Th1/2"
2,"Lig1","Th1/2"
1,"Alg12","Th1/2"
1,"Gprasp1","Th1/2"
2,"Zfp313","Th1/2"
3,"2310061F22Rik","Th1/2"
2,"Suv420h2","Th1/2"
2,"Vps36","Th1/2"
2,"Slc16a6","Th1/2"
2,"2010110K16Rik","Th1/2"
2,"Adrbk1","Th1/2"
1,"Parp6","Th1/2"
2,"Stc1","Th1/2"
3,"Lrig1","Th1/2"
2,"Nelf","Th1/2"
2,"Kdelc1","Th1/2"
3,"Psmg3","Th1/2"
3,"Trnt1","Th1/2"
2,"Ttc27","Th1/2"
3,"Psmd12","Th1/2"
2,"Tspan3","Th1/2"
3,"Kbtbd8","Th1/2"
3,"Hspa9","Th1/2"
2,"Hist1h2ak","Th1/2"
2,"Cdkn1a","Th1/2"
1,"Ear2","Th1/2"
1,"Vps11","Th1/2"
2,"Crem","Th1/2"
3,"Ung","Th1/2"
2,"Fbxw8","Th1/2"
2,"Glb1","Th1/2"
1,"Pla2g4f","Th1/2"
2,"Paox","Th1/2"
1,"D19Wsu162e","Th1/2"
1,"Dmxl1","Th1/2"
3,"Cxcl10","Th1/2"
2,"Dcxr","Th1/2"
1,"Mdn1","Th1/2"
3,"Aoc3","Th1/2"
1,"Ephb6","Th1/2"
3,"6330548G22Rik","Th1/2"
2,"H2afz","Th1/2"
2,"Mtap7","Th1/2"
1,"Zbtb24","Th1/2"
1,"Frmd8","Th1/2"
1,"Ap1gbp1","Th1/2"
2,"Irf5","Th1/2"
1,"Pip4k2a","Th1/2"
2,"Atg9b","Th1/2"
2,"Tpx2","Th1/2"
2,"Zranb3","Th1/2"
2,"Smarca5","Th1/2"
2,"Idi1","Th1/2"
2,"Lman1","Th1/2"
2,"Sh3bgrl","Th1/2"
2,"Bcl7c","Th1/2"
1,"Rap1b","Th1/2"
2,"Smarcc1","Th1/2"
3,"Psmb2","Th1/2"
3,"Stap1","Th1/2"
2,"Tax1bp3","Th1/2"
2,"D17H6S56E-5","Th1/2"
3,"Sac3d1","Th1/2"
2,"Nlgn2","Th1/2"
2,"Car13","Th1/2"
2,"D10Ertd322e","Th1/2"
2,"Axud1","Th1/2"
2,"Cndp2","Th1/2"
2,"Acaa1a","Th1/2"
1,"Ms4a6d","Th1/2"
2,"Cchcr1","Th1/2"
1,"Hsd17b11","Th1/2"
2,"Tnfrsf18","Th1/2"
2,"Kif18a","Th1/2"
3,"Mrpl2","Th1/2"
3,"Tmem120b","Th1/2"
1,"Pscd1","Th1/2"
3,"Nr4a2","Th1/2"
1,"Maf1","Th1/2"
3,"Noc4l","Th1/2"
3,"Bcl2a1d","Th1/2"
2,"Nfkbil2","Th1/2"
1,"Ap3m2","Th1/2"
2,"Tdrd7","Th1/2"
1,"Rnf167","Th1/2"
3,"Smpd4","Th1/2"
2,"Cenph","Th1/2"
2,"Abhd14b","Th1/2"
2,"Arid5a","Th1/2"
2,"Dbp","Th1/2"
3,"Dctd","Th1/2"
1,"Fbxo32","Th1/2"
2,"Gmppa","Th1/2"
1,"Rora","Th1/2"
2,"Nup50","Th1/2"
2,"Pkmyt1","Th1/2"
2,"Sytl3","Th1/2"
2,"Ube2t","Th1/2"
2,"Kifc1","Th1/2"
2,"Samhd1","Th1/2"
1,"Sv2a","Th1/2"
2,"Ldha","Th1/2"
1,"Prickle1","Th1/2"
3,"Tagap1","Th1/2"
3,"Sh3rf1","Th1/2"
1,"Ttc17","Th1/2"
2,"Psmb5","Th1/2"
2,"Klhl24","Th1/2"
1,"Kbtbd7","Th1/2"
1,"Blk","Th1/2"
2,"Mx1","Th1/2"
3,"Top1mt","Th1/2"
2,"Mrps11","Th1/2"
3,"Slc25a15","Th1/2"
2,"Slc15a3","Th1/2"
2,"Mcm6","Th1/2"
1,"Klf6","Th1/2"
1,"Slc2a9","Th1/2"
2,"Rad51l3","Th1/2"
2,"5330431N19Rik","Th1/2"
2,"Paics","Th1/2"
1,"Itsn2","Th1/2"
3,"Swap70","Th1/2"
3,"St6galnac4","Th1/2"
2,"Cst7","Th1/2"
2,"Cdca5","Th1/2"
1,"EG665378","Th1/2"
2,"Slc19a2","Th1/2"
3,"D2Bwg1335e","Th1/2"
3,"Kars","Th1/2"
2,"Acaa2","Th1/2"
3,"Usp39","Th1/2"
2,"Twsg1","Th1/2"
2,"Pcbd2","Th1/2"
3,"Poldip2","Th1/2"
1,"Tk2","Th1/2"
2,"Sdf2l1","Th1/2"
2,"Zkscan14","Th1/2"
2,"Atf4","Th1/2"
2,"9530077C05Rik","Th1/2"
2,"Syf2","Th1/2"
1,"Aqp3","Th1/2"
2,"Rad51c","Th1/2"
2,"Cox7a1","Th1/2"
2,"Bola1","Th1/2"
1,"Pde1b","Th1/2"
2,"OTTMUSG00000005491","Th1/2"
2,"Chek2","Th1/2"
1,"Mia3","Th1/2"
3,"Cdv3","Th1/2"
2,"Tmem49","Th1/2"
3,"Hnrpu","Th1/2"
1,"Nsd1","Th1/2"
2,"Dgcr6","Th1/2"
2,"Coro1c","Th1/2"
2,"Tmem110","Th1/2"
1,"Chchd2","Th1/2"
1,"Mobkl2a","Th1/2"
3,"Gadd45b","Th1/2"
2,"Prrc1","Th1/2"
3,"Ifrd2","Th1/2"
1,"Qrsl1","Th1/2"
2,"Hist1h4k","Th1/2"
2,"Rapsn","Th1/2"
1,"Ext1","Th1/2"
1,"Tatdn2","Th1/2"
2,"Actr3b","Th1/2"
1,"Pccb","Th1/2"
2,"Bnip3l","Th1/2"
3,"Lars","Th1/2"
3,"1500001M20Rik","Th1/2"
2,"Ndc80","Th1/2"
2,"BC046404","Th1/2"
2,"Scly","Th1/2"
1,"Crtc3","Th1/2"
2,"Cyhr1","Th1/2"
3,"4732471D19Rik","Th1/2"
1,"A130010J15Rik","Th1/2"
2,"Nasp","Th1/2"
2,"Man2a1","Th1/2"
1,"Apbb1ip","Th1/2"
2,"Fbxo36","Th1/2"
1,"Gmip","Th1/2"
3,"Magoh","Th1/2"
2,"Nup37","Th1/2"
1,"H2-Ke6","Th1/2"
2,"Efr3a","Th1/2"
3,"Tmem97","Th1/2"
1,"Tlk1","Th1/2"
1,"Gps2","Th1/2"
2,"Ift172","Th1/2"
3,"Imp4","Th1/2"
2,"8430419L09Rik","Th1/2"
3,"Npas4","Th1/2"
3,"Slc12a2","Th1/2"
2,"Lcmt1","Th1/2"
1,"Sirt7","Th1/2"
1,"Sirpa","Th1/2"
1,"9930012K11Rik","Th1/2"
2,"Igfbp4","Th1/2"
2,"Cdc45l","Th1/2"
3,"Cdr2","Th1/2"
1,"2610024E20Rik","Th1/2"
1,"Rabif","Th1/2"
3,"Il1r2","Th1/2"
1,"Smarca2","Th1/2"
3,"Banf1","Th1/2"
1,"Chka","Th1/2"
3,"Tmem70","Th1/2"
2,"Il8ra","Th1/2"
2,"Il12rb1","Th1/2"
2,"Ttc33","Th1/2"
2,"Sgk3","Th1/2"
2,"Npal3","Th1/2"
3,"Thoc4","Th1/2"
2,"Rab9","Th1/2"
1,"Osbpl9","Th1/2"
3,"Cdc25a","Th1/2"
3,"Smpdl3b","Th1/2"
3,"Etf1","Th1/2"
2,"Sh3bgrl3","Th1/2"
2,"Tmem109","Th1/2"
2,"Acbd6","Th1/2"
3,"Slc3a2","Th1/2"
1,"Cap1","Th1/2"
2,"Orc1l","Th1/2"
1,"Gucy1b3","Th1/2"
1,"Gucy1a3","Th1/2"
3,"Pno1","Th1/2"
2,"Prkcb1","Th1/2"
2,"Spata6","Th1/2"
2,"Zmym3","Th1/2"
1,"Pik3cg","Th1/2"
2,"Ctsz","Th1/2"
2,"Xbp1","Th1/2"
3,"Mrto4","Th1/2"
2,"Myo18a","Th1/2"
2,"Snx10","Th1/2"
2,"Ccdc28b","Th1/2"
2,"Tmem176b","Th1/2"
2,"Ssrp1","Th1/2"
2,"Repin1","Th1/2"
3,"Tuft1","Th1/2"
1,"Git2","Th1/2"
1,"Adrb2","Th1/2"
1,"H2-Ea","Th1/2"
1,"Ttll3","Th1/2"
3,"Il3","Th1/2"
2,"Atpif1","Th1/2"
2,"Fen1","Th1/2"
3,"Tada2l","Th1/2"
1,"Zmym5","Th1/2"
1,"Sfrs14","Th1/2"
2,"Anxa2","Th1/2"
1,"Ng23","Th1/2"
1,"Golm1","Th1/2"
2,"Klhl15","Th1/2"
2,"Nt5dc2","Th1/2"
2,"Oxct1","Th1/2"
3,"Rpp30","Th1/2"
1,"Rasgrp4","Th1/2"
2,"Ociad2","Th1/2"
1,"Mmp14","Th1/2"
2,"Tspan31","Th1/2"
1,"Rrm2b","Th1/2"
2,"Zbtb32","Th1/2"
2,"Pmf1","Th1/2"
2,"Lxn","Th1/2"
2,"Ncf1","Th1/2"
2,"Ydjc","Th1/2"
2,"l7Rn6","Th1/2"
2,"Emp3","Th1/2"
3,"Bcl2a1c","Th1/2"
1,"Slfn1","Th1/2"
2,"Rtn3","Th1/2"
3,"Ppif","Th1/2"
2,"Ddr1","Th1/2"
1,"Mark2","Th1/2"
1,"Crebbp","Th1/2"
2,"Csda","Th1/2"
1,"Ms4a6b","Th1/2"
2,"Gls2","Th1/2"
2,"Rnf181","Th1/2"
2,"2700097O09Rik","Th1/2"
2,"Cep170","Th1/2"
2,"Psap","Th1/2"
2,"Pak4","Th1/2"
1,"Rnf145","Th1/2"
1,"Nt5e","Th1/2"
2,"Cep55","Th1/2"
1,"Clpb","Th1/2"
2,"1700020D05Rik","Th1/2"
1,"C1qc","Th1/2"
1,"Tpp1","Th1/2"
2,"Afg3l2","Th1/2"
1,"5133401N09Rik","Th1/2"
2,"Tm4sf5","Th1/2"
2,"Lgals7","Th1/2"
1,"Sytl2","Th1/2"
2,"Pkp2","Th1/2"
1,"Tpt1","Th1/2"
1,"Vrk3","Th1/2"
3,"Mrps30","Th1/2"
1,"Taf9b","Th1/2"
3,"Ubtd2","Th1/2"
3,"Polr1e","Th1/2"
2,"Ttc7","Th1/2"
2,"St8sia4","Th1/2"
1,"BC043301","Th1/2"
3,"Bax","Th1/2"
2,"Pkm2","Th1/2"
1,"Acsbg1","Th1/2"
3,"Hrb","Th1/2"
1,"Tcf7","Th1/2"
3,"Exosc6","Th1/2"
2,"Slc28a2","Th1/2"
2,"Il10rb","Th1/2"
1,"Tle4","Th1/2"
2,"0610031J06Rik","Th1/2"
3,"Abhd2","Th1/2"
1,"Rhoh","Th1/2"
2,"Kpnb1","Th1/2"
2,"Nedd4l","Th1/2"
1,"Ank","Th1/2"
3,"Scin","Th1/2"
2,"Lrrc8d","Th1/2"
3,"Lsm3","Th1/2"
3,"Nme2","Th1/2"
2,"Malt1","Th1/2"
2,"Cox5b","Th1/2"
3,"Alg3","Th1/2"
2,"Fbxo44","Th1/2"
2,"EG433923","Th1/2"
2,"Gpx4","Th1/2"
2,"Sla2","Th1/2"
2,"Magee1","Th1/2"
2,"Eno3","Th1/2"
1,"Fcgr3","Th1/2"
2,"Slc1a4","Th1/2"
2,"Nupl2","Th1/2"
3,"Tsfm","Th1/2"
1,"1190005F20Rik","Th1/2"
2,"Coro1b","Th1/2"
3,"Stx6","Th1/2"
2,"Tmem24","Th1/2"
1,"Zzz3","Th1/2"
2,"Ifitm3","Th1/2"
2,"H28","Th1/2"
2,"Sars","Th1/2"
2,"Asnsd1","Th1/2"
3,"Marcksl1","Th1/2"
2,"Parp16","Th1/2"
2,"Pigf","Th1/2"
2,"Rhbdf1","Th1/2"
2,"Ttf2","Th1/2"
1,"Tgfbr1","Th1/2"
2,"Zfp512","Th1/2"
2,"Tmem106c","Th1/2"
1,"Dnahc8","Th1/2"
