annot,gene,celltype,annot_new
1,Tagap1,Th1/2,1
1,Sh3rf1,Th1/2,1
3,Ttc17,Th1/2,3
2,Psmb5,Th1/2,2
2,Klhl24,Th1/2,2
3,Kbtbd7,Th1/2,3
3,Blk,Th1/2,3
2,Mx1,Th1/2,2
1,Top1mt,Th1/2,1
2,Mrps11,Th1/2,2
1,Slc25a15,Th1/2,1
2,Slc15a3,Th1/2,2
2,Mcm6,Th1/2,2
3,Klf6,Th1/2,3
3,Slc2a9,Th1/2,3
2,Rad51l3,Th1/2,2
2,5330431N19Rik,Th1/2,2
2,Paics,Th1/2,2
3,Itsn2,Th1/2,3
1,Swap70,Th1/2,1
1,St6galnac4,Th1/2,1
2,Cst7,Th1/2,2
2,Cdca5,Th1/2,2
3,EG665378,Th1/2,3
2,Slc19a2,Th1/2,2
1,D2Bwg1335e,Th1/2,1
1,Kars,Th1/2,1
2,Acaa2,Th1/2,2
1,Usp39,Th1/2,1
2,Twsg1,Th1/2,2
2,Pcbd2,Th1/2,2
1,Poldip2,Th1/2,1
3,Tk2,Th1/2,3
2,Sdf2l1,Th1/2,2
2,Zkscan14,Th1/2,2
2,Atf4,Th1/2,2
2,9530077C05Rik,Th1/2,2
2,Syf2,Th1/2,2
3,Aqp3,Th1/2,3
2,Rad51c,Th1/2,2
2,Cox7a1,Th1/2,2
2,Bola1,Th1/2,2
3,Pde1b,Th1/2,3
2,OTTMUSG00000005491,Th1/2,2
2,Chek2,Th1/2,2
3,Mia3,Th1/2,3
1,Cdv3,Th1/2,1
2,Tmem49,Th1/2,2
1,Hnrpu,Th1/2,1
3,Nsd1,Th1/2,3
2,Dgcr6,Th1/2,2
2,Coro1c,Th1/2,2
2,Tmem110,Th1/2,2
3,Chchd2,Th1/2,3
3,Mobkl2a,Th1/2,3
1,Gadd45b,Th1/2,1
2,Prrc1,Th1/2,2
1,Ifrd2,Th1/2,1
3,Qrsl1,Th1/2,3
2,Hist1h4k,Th1/2,2
2,Rapsn,Th1/2,2
3,Ext1,Th1/2,3
3,Tatdn2,Th1/2,3
2,Actr3b,Th1/2,2
3,Pccb,Th1/2,3
2,Bnip3l,Th1/2,2
1,Lars,Th1/2,1
1,1500001M20Rik,Th1/2,1
2,Ndc80,Th1/2,2
2,BC046404,Th1/2,2
2,Scly,Th1/2,2
3,Crtc3,Th1/2,3
2,Cyhr1,Th1/2,2
1,4732471D19Rik,Th1/2,1
3,A130010J15Rik,Th1/2,3
2,Nasp,Th1/2,2
2,Man2a1,Th1/2,2
3,Apbb1ip,Th1/2,3
2,Fbxo36,Th1/2,2
3,Gmip,Th1/2,3
1,Magoh,Th1/2,1
2,Nup37,Th1/2,2
3,H2-Ke6,Th1/2,3
2,Efr3a,Th1/2,2
1,Tmem97,Th1/2,1
3,Tlk1,Th1/2,3
3,Gps2,Th1/2,3
2,Ift172,Th1/2,2
1,Imp4,Th1/2,1
2,8430419L09Rik,Th1/2,2
1,Npas4,Th1/2,1
1,Slc12a2,Th1/2,1
2,Lcmt1,Th1/2,2
3,Sirt7,Th1/2,3
3,Sirpa,Th1/2,3
3,9930012K11Rik,Th1/2,3
2,Igfbp4,Th1/2,2
2,Cdc45l,Th1/2,2
1,Cdr2,Th1/2,1
3,2610024E20Rik,Th1/2,3
3,Rabif,Th1/2,3
1,Il1r2,Th1/2,1
3,Smarca2,Th1/2,3
1,Banf1,Th1/2,1
3,Chka,Th1/2,3
1,Tmem70,Th1/2,1
2,Il8ra,Th1/2,2
2,Il12rb1,Th1/2,2
2,Ttc33,Th1/2,2
2,Sgk3,Th1/2,2
2,Npal3,Th1/2,2
1,Thoc4,Th1/2,1
2,Rab9,Th1/2,2
3,Osbpl9,Th1/2,3
1,Cdc25a,Th1/2,1
1,Smpdl3b,Th1/2,1
1,Etf1,Th1/2,1
2,Sh3bgrl3,Th1/2,2
2,Tmem109,Th1/2,2
2,Acbd6,Th1/2,2
1,Slc3a2,Th1/2,1
3,Cap1,Th1/2,3
2,Orc1l,Th1/2,2
3,Gucy1b3,Th1/2,3
3,Gucy1a3,Th1/2,3
1,Pno1,Th1/2,1
2,Prkcb1,Th1/2,2
2,Spata6,Th1/2,2
2,Zmym3,Th1/2,2
3,Pik3cg,Th1/2,3
2,Ctsz,Th1/2,2
2,Xbp1,Th1/2,2
1,Mrto4,Th1/2,1
2,Myo18a,Th1/2,2
2,Snx10,Th1/2,2
2,Ccdc28b,Th1/2,2
2,Tmem176b,Th1/2,2
2,Ssrp1,Th1/2,2
2,Repin1,Th1/2,2
1,Tuft1,Th1/2,1
3,Git2,Th1/2,3
3,Adrb2,Th1/2,3
3,H2-Ea,Th1/2,3
3,Ttll3,Th1/2,3
1,Il3,Th1/2,1
2,Atpif1,Th1/2,2
2,Fen1,Th1/2,2
1,Tada2l,Th1/2,1
3,Zmym5,Th1/2,3
3,Sfrs14,Th1/2,3
2,Anxa2,Th1/2,2
3,Ng23,Th1/2,3
3,Golm1,Th1/2,3
2,Klhl15,Th1/2,2
2,Nt5dc2,Th1/2,2
2,Oxct1,Th1/2,2
1,Rpp30,Th1/2,1
3,Rasgrp4,Th1/2,3
2,Ociad2,Th1/2,2
3,Mmp14,Th1/2,3
2,Tspan31,Th1/2,2
3,Rrm2b,Th1/2,3
2,Zbtb32,Th1/2,2
2,Pmf1,Th1/2,2
2,Lxn,Th1/2,2
2,Ncf1,Th1/2,2
2,Ydjc,Th1/2,2
2,l7Rn6,Th1/2,2
2,Emp3,Th1/2,2
1,Bcl2a1c,Th1/2,1
3,Slfn1,Th1/2,3
2,Rtn3,Th1/2,2
1,Ppif,Th1/2,1
2,Ddr1,Th1/2,2
3,Mark2,Th1/2,3
3,Crebbp,Th1/2,3
2,Csda,Th1/2,2
3,Ms4a6b,Th1/2,3
2,Gls2,Th1/2,2
2,Rnf181,Th1/2,2
2,2700097O09Rik,Th1/2,2
2,Cep170,Th1/2,2
2,Psap,Th1/2,2
2,Pak4,Th1/2,2
3,Rnf145,Th1/2,3
3,Nt5e,Th1/2,3
2,Cep55,Th1/2,2
3,Clpb,Th1/2,3
2,1700020D05Rik,Th1/2,2
3,C1qc,Th1/2,3
3,Tpp1,Th1/2,3
2,Afg3l2,Th1/2,2
3,5133401N09Rik,Th1/2,3
2,Tm4sf5,Th1/2,2
2,Lgals7,Th1/2,2
3,Sytl2,Th1/2,3
2,Pkp2,Th1/2,2
3,Tpt1,Th1/2,3
3,Vrk3,Th1/2,3
1,Mrps30,Th1/2,1
3,Taf9b,Th1/2,3
1,Ubtd2,Th1/2,1
1,Polr1e,Th1/2,1
2,Ttc7,Th1/2,2
2,St8sia4,Th1/2,2
3,BC043301,Th1/2,3
1,Bax,Th1/2,1
2,Pkm2,Th1/2,2
3,Acsbg1,Th1/2,3
1,Hrb,Th1/2,1
3,Tcf7,Th1/2,3
1,Exosc6,Th1/2,1
2,Slc28a2,Th1/2,2
2,Il10rb,Th1/2,2
3,Tle4,Th1/2,3
2,0610031J06Rik,Th1/2,2
1,Abhd2,Th1/2,1
3,Rhoh,Th1/2,3
2,Kpnb1,Th1/2,2
2,Nedd4l,Th1/2,2
3,Ank,Th1/2,3
1,Scin,Th1/2,1
2,Lrrc8d,Th1/2,2
1,Lsm3,Th1/2,1
1,Nme2,Th1/2,1
2,Malt1,Th1/2,2
2,Cox5b,Th1/2,2
1,Alg3,Th1/2,1
2,Fbxo44,Th1/2,2
2,EG433923,Th1/2,2
2,Gpx4,Th1/2,2
2,Sla2,Th1/2,2
2,Magee1,Th1/2,2
2,Eno3,Th1/2,2
3,Fcgr3,Th1/2,3
2,Slc1a4,Th1/2,2
2,Nupl2,Th1/2,2
1,Tsfm,Th1/2,1
3,1190005F20Rik,Th1/2,3
2,Coro1b,Th1/2,2
1,Stx6,Th1/2,1
2,Tmem24,Th1/2,2
3,Zzz3,Th1/2,3
2,Ifitm3,Th1/2,2
2,H28,Th1/2,2
2,Sars,Th1/2,2
2,Asnsd1,Th1/2,2
1,Marcksl1,Th1/2,1
2,Parp16,Th1/2,2
2,Pigf,Th1/2,2
2,Rhbdf1,Th1/2,2
2,Ttf2,Th1/2,2
3,Tgfbr1,Th1/2,3
2,Zfp512,Th1/2,2
2,Tmem106c,Th1/2,2
3,Dnahc8,Th1/2,3
2,Gtpbp2,Th1/2,2
1,Xcl1,Th1/2,1
3,Gpsm3,Th1/2,3
2,Larp4,Th1/2,2
2,Taf9,Th1/2,2
1,Traf1,Th1/2,1
3,Zfp592,Th1/2,3
2,Ascc1,Th1/2,2
2,2610528E23Rik,Th1/2,2
3,Elf1,Th1/2,3
2,Insl3,Th1/2,2
2,Amica1,Th1/2,2
2,Gck,Th1/2,2
3,Ctsh,Th1/2,3
1,Fh1,Th1/2,1
2,Got2,Th1/2,2
3,Ppox,Th1/2,3
1,2810452K22Rik,Th1/2,1
1,Cd274,Th1/2,1
2,Hist1h4j,Th1/2,2
3,Zmat1,Th1/2,3
3,Crebl2,Th1/2,3
2,Mgmt,Th1/2,2
2,Gkap1,Th1/2,2
2,Prkra,Th1/2,2
1,Mrps6,Th1/2,1
3,Tgtp,Th1/2,3
2,Txndc15,Th1/2,2
2,Scd1,Th1/2,2
2,Oas1g,Th1/2,2
3,Gadd45a,Th1/2,3
3,Mxd4,Th1/2,3
2,Plod2,Th1/2,2
2,Cbx5,Th1/2,2
1,Rgs16,Th1/2,1
2,Lpin1,Th1/2,2
2,Pet112l,Th1/2,2
2,Zcchc18,Th1/2,2
2,Ptpla,Th1/2,2
2,Dbf4,Th1/2,2
2,Ppp1cc,Th1/2,2
3,Dusp10,Th1/2,3
2,Psmd6,Th1/2,2
3,BC043098,Th1/2,3
2,Rfc1,Th1/2,2
2,Glipr2,Th1/2,2
3,Dgka,Th1/2,3
2,Myo6,Th1/2,2
2,F2r,Th1/2,2
2,Rab34,Th1/2,2
2,Pdk1,Th1/2,2
2,Tipin,Th1/2,2
1,Eef1e1,Th1/2,1
2,Il10ra,Th1/2,2
2,Nudt18,Th1/2,2
2,Bsg,Th1/2,2
2,Whsc1l1,Th1/2,2
3,AW549877,Th1/2,3
2,Ddx19a,Th1/2,2
2,Dym,Th1/2,2
1,Adrm1,Th1/2,1
3,Ramp1,Th1/2,3
2,Sepx1,Th1/2,2
3,Gimap8,Th1/2,3
2,Blvrb,Th1/2,2
3,Slc35e3,Th1/2,3
3,Slc35b3,Th1/2,3
2,Evi5,Th1/2,2
3,Nkg7,Th1/2,3
2,Mif,Th1/2,2
3,H2-Q6,Th1/2,3
2,Gm347,Th1/2,2
1,Ubl4,Th1/2,1
2,Stk39,Th1/2,2
2,Usp3,Th1/2,2
2,Agrn,Th1/2,2
1,Cirh1a,Th1/2,1
2,Hspb6,Th1/2,2
2,Ndg2,Th1/2,2
3,Inpp5d,Th1/2,3
1,Polr3d,Th1/2,1
2,Mphosph6,Th1/2,2
3,Mat2b,Th1/2,3
1,Gtf2f1,Th1/2,1
2,Commd1,Th1/2,2
1,Shmt2,Th1/2,1
3,Leprotl1,Th1/2,3
2,Als2cr4,Th1/2,2
2,Glrx,Th1/2,2
3,Zer1,Th1/2,3
1,Mtap,Th1/2,1
3,Hsd11b1,Th1/2,3
3,Chst3,Th1/2,3
2,Rnf125,Th1/2,2
2,Vti1a,Th1/2,2
1,Stat5a,Th1/2,1
1,Tnf,Th1/2,1
3,Pitpnm2,Th1/2,3
2,Ptpn18,Th1/2,2
2,Sco1,Th1/2,2
1,Cdc73,Th1/2,1
2,Ctps2,Th1/2,2
1,2410131K14Rik,Th1/2,1
2,Hmgcr,Th1/2,2
2,Pole,Th1/2,2
2,Wnk1,Th1/2,2
1,Psmd11,Th1/2,1
2,Cd47,Th1/2,2
2,Adora3,Th1/2,2
3,Sidt2,Th1/2,3
2,Bcl3,Th1/2,2
3,Asb13,Th1/2,3
3,Tmem185b,Th1/2,3
1,Cblb,Th1/2,1
2,Gadd45g,Th1/2,2
3,Birc2,Th1/2,3
2,Nup62,Th1/2,2
3,Slc12a6,Th1/2,3
2,Zc3h15,Th1/2,2
3,Ndrg3,Th1/2,3
3,Atn1,Th1/2,3
2,E430004N04Rik,Th1/2,2
1,Timm8a1,Th1/2,1
3,Map4k3,Th1/2,3
3,Kctd2,Th1/2,3
3,Ifi35,Th1/2,3
3,Itpkb,Th1/2,3
2,2700038C09Rik,Th1/2,2
3,Tmem66,Th1/2,3
3,Slfn2,Th1/2,3
1,Dus4l,Th1/2,1
2,Gp49a,Th1/2,2
1,Coq7,Th1/2,1
3,Zfp276,Th1/2,3
3,Rasa3,Th1/2,3
1,Hspd1,Th1/2,1
2,Vcl,Th1/2,2
3,Igf2r,Th1/2,3
2,Ccnh,Th1/2,2
2,Aldh18a1,Th1/2,2
1,Bzw2,Th1/2,1
1,4930403C10Rik,Th1/2,1
2,Hk1,Th1/2,2
2,Fyb,Th1/2,2
3,Fbxl12,Th1/2,3
3,Phospho2,Th1/2,3
3,St3gal6,Th1/2,3
2,Pcgf5,Th1/2,2
3,Cdc42ep3,Th1/2,3
2,Tubd1,Th1/2,2
1,Slc25a33,Th1/2,1
2,Cpne6,Th1/2,2
1,Nsun5,Th1/2,1
2,Wdr60,Th1/2,2
2,Cdk2ap2,Th1/2,2
2,3300001G02Rik,Th1/2,2
1,Cdc34,Th1/2,1
2,Art4,Th1/2,2
3,Kcnmb4,Th1/2,3
2,Ppm1m,Th1/2,2
1,Nfkb1,Th1/2,1
3,Gigyf1,Th1/2,3
1,Cish,Th1/2,1
2,Gins4,Th1/2,2
1,Aebp2,Th1/2,1
3,Ptk2b,Th1/2,3
2,Dusp1,Th1/2,2
3,Commd8,Th1/2,3
3,6330500D04Rik,Th1/2,3
1,Sh3bp2,Th1/2,1
2,Rarres2,Th1/2,2
1,Zfp828,Th1/2,1
1,Ercc1,Th1/2,1
1,Xpo4,Th1/2,1
1,Psmc5,Th1/2,1
2,Pgm2,Th1/2,2
2,Msh5,Th1/2,2
2,Brca2,Th1/2,2
3,Atp1b1,Th1/2,3
3,Zcchc6,Th1/2,3
2,Myst4,Th1/2,2
2,Atad2,Th1/2,2
1,Slamf7,Th1/2,1
2,Zfp518b,Th1/2,2
1,Tbl3,Th1/2,1
2,Zfp608,Th1/2,2
2,Socs2,Th1/2,2
2,Ehd4,Th1/2,2
2,Slc4a8,Th1/2,2
1,1700071K01Rik,Th1/2,1
2,Kif22,Th1/2,2
2,Stard4,Th1/2,2
3,Leng9,Th1/2,3
2,Klf9,Th1/2,2
2,Vav2,Th1/2,2
1,Pabpc4,Th1/2,1
2,Pla1a,Th1/2,2
2,Mgst3,Th1/2,2
2,Irak2,Th1/2,2
2,Melk,Th1/2,2
2,Jakmip1,Th1/2,2
2,Dnahc11,Th1/2,2
2,Pgpep1,Th1/2,2
3,BC065397,Th1/2,3
1,Coq10b,Th1/2,1
2,Acadl,Th1/2,2
1,Iars,Th1/2,1
2,Mcm10,Th1/2,2
1,Tmem11,Th1/2,1
2,Sox12,Th1/2,2
2,2310004I24Rik,Th1/2,2
2,Fars2,Th1/2,2
3,Cyb561d1,Th1/2,3
2,Hcn2,Th1/2,2
1,Psmd13,Th1/2,1
2,Fbln2,Th1/2,2
2,Cebpb,Th1/2,2
2,Ints7,Th1/2,2
2,Ltb4r1,Th1/2,2
2,Tmem154,Th1/2,2
2,Dpy30,Th1/2,2
2,Tmem159,Th1/2,2
2,Galk1,Th1/2,2
2,Zadh2,Th1/2,2
2,Nup155,Th1/2,2
2,Ggta1,Th1/2,2
3,Tob1,Th1/2,3
2,Pold3,Th1/2,2
3,Dedd2,Th1/2,3
3,Prkacb,Th1/2,3
2,1110059E24Rik,Th1/2,2
3,Rnf44,Th1/2,3
2,Ppp2r5c,Th1/2,2
1,Cct8,Th1/2,1
2,Skap2,Th1/2,2
2,Top2a,Th1/2,2
2,Tmem45a,Th1/2,2
1,Nup98,Th1/2,1
3,Arhgap30,Th1/2,3
2,Ccrn4l,Th1/2,2
2,Ltbp3,Th1/2,2
2,Cyp11a1,Th1/2,2
3,Sp2,Th1/2,3
2,Rpl7a,Th1/2,2
3,Tulp4,Th1/2,3
2,Gng2,Th1/2,2
2,Dlk1,Th1/2,2
3,5730453I16Rik,Th1/2,3
2,Clk1,Th1/2,2
2,1200013B08Rik,Th1/2,2
2,Ptger2,Th1/2,2
1,Rexo2,Th1/2,1
3,Ifi203,Th1/2,3
3,Nme7,Th1/2,3
2,Dap,Th1/2,2
3,Use1,Th1/2,3
1,Nr4a3,Th1/2,1
2,Ccbl2,Th1/2,2
2,Shcbp1,Th1/2,2
2,Trib3,Th1/2,2
3,Apol9b,Th1/2,3
3,Nudt6,Th1/2,3
2,Dhcr7,Th1/2,2
3,Nxf1,Th1/2,3
3,Irf3,Th1/2,3
3,Ramp3,Th1/2,3
3,1810033M07Rik,Th1/2,3
2,Wdhd1,Th1/2,2
3,Ephx1,Th1/2,3
1,Tlcd1,Th1/2,1
1,Hsd17b12,Th1/2,1
1,Nol11,Th1/2,1
2,5730469M10Rik,Th1/2,2
2,Eps8,Th1/2,2
3,Cacna2d4,Th1/2,3
2,BC021614,Th1/2,2
2,Trim34,Th1/2,2
3,Limd2,Th1/2,3
2,2310016C08Rik,Th1/2,2
1,Nol14,Th1/2,1
3,Ampd1,Th1/2,3
3,Hbb-b1,Th1/2,3
2,9130404D14Rik,Th1/2,2
3,Slc29a3,Th1/2,3
1,Acsl4,Th1/2,1
1,Foxred2,Th1/2,1
2,Selp,Th1/2,2
2,Bbs12,Th1/2,2
3,Adcy6,Th1/2,3
3,Snx15,Th1/2,3
3,Eif4ebp2,Th1/2,3
2,Rbpj,Th1/2,2
2,Slc12a8,Th1/2,2
2,Recql4,Th1/2,2
3,Pitpnm1,Th1/2,3
2,2210411K11Rik,Th1/2,2
3,5830482F20Rik,Th1/2,3
1,2610205E22Rik,Th1/2,1
2,Itm2a,Th1/2,2
1,AI451617,Th1/2,1
2,Ptprs,Th1/2,2
2,Ncapd2,Th1/2,2
3,Gm50,Th1/2,3
1,Phlda1,Th1/2,1
1,Ltv1,Th1/2,1
1,Nomo1,Th1/2,1
2,Trp53i11,Th1/2,2
3,Ppic,Th1/2,3
3,Arhgef3,Th1/2,3
3,Atp1b3,Th1/2,3
2,Casp6,Th1/2,2
2,Dnmt1,Th1/2,2
3,Wdr92,Th1/2,3
3,Klhl17,Th1/2,3
3,Tap2,Th1/2,3
2,Hexim2,Th1/2,2
2,0610007P14Rik,Th1/2,2
3,E330018D03Rik,Th1/2,3
1,Wdr74,Th1/2,1
3,Aff1,Th1/2,3
3,B3gnt5,Th1/2,3
3,Znfx1,Th1/2,3
2,Rac2,Th1/2,2
3,Ctrl,Th1/2,3
2,Mrps25,Th1/2,2
2,Aifm2,Th1/2,2
2,Dbi,Th1/2,2
3,Flna,Th1/2,3
2,Sema4a,Th1/2,2
1,Pus1,Th1/2,1
2,Enox2,Th1/2,2
3,Tbxa2r,Th1/2,3
2,Dusp7,Th1/2,2
1,Tmem33,Th1/2,1
1,D5Wsu178e,Th1/2,1
2,Serpina3f,Th1/2,2
3,BC030499,Th1/2,3
2,Sec61g,Th1/2,2
2,Lgals4,Th1/2,2
1,Mobkl1a,Th1/2,1
1,Fscn1,Th1/2,1
3,Klf13,Th1/2,3
3,Hps3,Th1/2,3
2,Umps,Th1/2,2
2,R3hdm1,Th1/2,2
2,Nudcd2,Th1/2,2
2,Ywhae,Th1/2,2
3,Dok2,Th1/2,3
1,Flvcr1,Th1/2,1
2,Cpne2,Th1/2,2
1,Tmem38b,Th1/2,1
2,Cuta,Th1/2,2
2,Zadh1,Th1/2,2
2,BC055324,Th1/2,2
2,Ccs,Th1/2,2
3,Ccdc125,Th1/2,3
3,Rgs3,Th1/2,3
2,Cnih,Th1/2,2
2,1810027O10Rik,Th1/2,2
2,Trappc6a,Th1/2,2
2,Uhrf1,Th1/2,2
2,Pcbp4,Th1/2,2
2,Casp7,Th1/2,2
2,Ppap2c,Th1/2,2
1,Gart,Th1/2,1
1,Egr4,Th1/2,1
2,Trappc1,Th1/2,2
2,Asah2,Th1/2,2
2,Armcx3,Th1/2,2
1,Arhgdig,Th1/2,1
3,Scamp4,Th1/2,3
2,Acss2,Th1/2,2
2,Errfi1,Th1/2,2
2,BC056923,Th1/2,2
2,Cdkn1c,Th1/2,2
2,Kcnk5,Th1/2,2
2,Stim1,Th1/2,2
2,Tmem48,Th1/2,2
2,Stau2,Th1/2,2
3,Brf1,Th1/2,3
2,Trafd1,Th1/2,2
3,2310035C23Rik,Th1/2,3
3,5730593F17Rik,Th1/2,3
3,Actn1,Th1/2,3
2,Bscl2,Th1/2,2
1,Trmt6,Th1/2,1
2,Ppp3cc,Th1/2,2
1,M6pr,Th1/2,1
2,Cdc14b,Th1/2,2
3,1500005A01Rik,Th1/2,3
2,Slc31a1,Th1/2,2
2,Ddx49,Th1/2,2
3,Dnajc3a,Th1/2,3
2,Hist1h2an,Th1/2,2
3,Chd6,Th1/2,3
1,Timm8b,Th1/2,1
3,Ankrd11,Th1/2,3
2,A730008H23Rik,Th1/2,2
2,Nudt5,Th1/2,2
1,Irf8,Th1/2,1
2,Arhgap18,Th1/2,2
2,Ckmt1,Th1/2,2
3,Acp2,Th1/2,3
3,Man2b1,Th1/2,3
2,Cdc20,Th1/2,2
1,2410019A14Rik,Th1/2,1
3,Plekhm1,Th1/2,3
2,2900064A13Rik,Th1/2,2
3,Slc38a2,Th1/2,3
3,Add1,Th1/2,3
2,Gm114,Th1/2,2
2,Rpl22,Th1/2,2
3,Tpst2,Th1/2,3
3,Tusc4,Th1/2,3
3,Ncor1,Th1/2,3
2,Dusp22,Th1/2,2
3,Nin,Th1/2,3
3,2010005J08Rik,Th1/2,3
1,Timm50,Th1/2,1
1,Pa2g4,Th1/2,1
3,Ldb1,Th1/2,3
3,Evl,Th1/2,3
1,Mrpl12,Th1/2,1
2,C79407,Th1/2,2
3,Sfi1,Th1/2,3
1,Edn1,Th1/2,1
2,Cgrrf1,Th1/2,2
3,2510006D16Rik,Th1/2,3
2,Kif21b,Th1/2,2
1,Fpgs,Th1/2,1
2,Dera,Th1/2,2
2,Pros1,Th1/2,2
3,Prr18,Th1/2,3
2,Exosc8,Th1/2,2
3,Jak1,Th1/2,3
2,Kif3c,Th1/2,2
2,Pdcd5,Th1/2,2
3,2410025L10Rik,Th1/2,3
2,Rap1gap,Th1/2,2
2,Phf19,Th1/2,2
3,Man2c1,Th1/2,3
3,Mrc1,Th1/2,3
2,Cct5,Th1/2,2
3,Galnt11,Th1/2,3
1,Nup43,Th1/2,1
2,Gipr,Th1/2,2
2,A230046K03Rik,Th1/2,2
1,Cox5a,Th1/2,1
2,Hipk2,Th1/2,2
1,Otx1,Th1/2,1
2,Car5b,Th1/2,2
2,Car12,Th1/2,2
1,Otud6b,Th1/2,1
3,Camta2,Th1/2,3
1,Cd40,Th1/2,1
3,4632428N05Rik,Th1/2,3
1,Mafg,Th1/2,1
3,Cat,Th1/2,3
1,Rps19bp1,Th1/2,1
2,Ccdc111,Th1/2,2
3,Psg23,Th1/2,3
2,Rnasek,Th1/2,2
1,Sh2d2a,Th1/2,1
2,Reep1,Th1/2,2
2,Mcph1,Th1/2,2
2,Sipa1,Th1/2,2
2,Adam15,Th1/2,2
2,Csrp1,Th1/2,2
3,Zfp318,Th1/2,3
2,Dazap1,Th1/2,2
2,Aspm,Th1/2,2
2,Oasl1,Th1/2,2
3,Frat2,Th1/2,3
3,C87436,Th1/2,3
2,Tirap,Th1/2,2
2,Prdx2,Th1/2,2
2,Tdg,Th1/2,2
3,Cdc2l6,Th1/2,3
2,Eif4e3,Th1/2,2
1,Ccdc59,Th1/2,1
3,Cd27,Th1/2,3
1,Gnl3,Th1/2,1
2,Zfp282,Th1/2,2
2,3200002M19Rik,Th1/2,2
2,Snx18,Th1/2,2
1,Dph2,Th1/2,1
3,Aqr,Th1/2,3
1,2610027L16Rik,Th1/2,1
2,Def6,Th1/2,2
2,Mcf2l,Th1/2,2
3,Vps13a,Th1/2,3
1,Oasl2,Th1/2,1
3,Kbtbd2,Th1/2,3
3,Mysm1,Th1/2,3
1,Magohb,Th1/2,1
2,Srebf2,Th1/2,2
1,Grwd1,Th1/2,1
3,Pmm2,Th1/2,3
3,Trp53bp2,Th1/2,3
2,Diap3,Th1/2,2
1,Bag5,Th1/2,1
2,Ifi27,Th1/2,2
1,Elac2,Th1/2,1
2,Hopx,Th1/2,2
2,F630043A04Rik,Th1/2,2
2,Slc25a10,Th1/2,2
2,Nsbp1,Th1/2,2
1,Amd2,Th1/2,1
3,Pfkfb2,Th1/2,3
3,Dicer1,Th1/2,3
1,Zfp281,Th1/2,1
2,Kif23,Th1/2,2
2,Jak3,Th1/2,2
2,Sept8,Th1/2,2
3,Pps,Th1/2,3
2,Syngr1,Th1/2,2
2,4931428F04Rik,Th1/2,2
2,Prr15,Th1/2,2
2,Sumo3,Th1/2,2
1,Bms1,Th1/2,1
1,Wdsof1,Th1/2,1
3,Hmha1,Th1/2,3
2,Blm,Th1/2,2
1,Tgif1,Th1/2,1
2,Gmds,Th1/2,2
3,Nav1,Th1/2,3
2,Tmem59,Th1/2,2
1,Creld2,Th1/2,1
1,Psmd1,Th1/2,1
2,Ndufb9,Th1/2,2
2,Hist1h3c,Th1/2,2
2,Msto1,Th1/2,2
2,Tubg1,Th1/2,2
1,Kti12,Th1/2,1
3,C230021P08Rik,Th1/2,3
2,Cenpk,Th1/2,2
2,Ube2e1,Th1/2,2
2,Myo1f,Th1/2,2
2,4930583H14Rik,Th1/2,2
1,Rabggtb,Th1/2,1
3,Inoc1,Th1/2,3
1,Extl2,Th1/2,1
3,Abcc4,Th1/2,3
3,Itpr3,Th1/2,3
1,Jmjd3,Th1/2,1
3,Trim39,Th1/2,3
1,Slc25a32,Th1/2,1
2,2410091C18Rik,Th1/2,2
2,Ifih1,Th1/2,2
3,D1Bwg0212e,Th1/2,3
3,Ypel3,Th1/2,3
1,Isg20l1,Th1/2,1
3,4921520G13Rik,Th1/2,3
2,Tmed3,Th1/2,2
1,Slc19a1,Th1/2,1
2,Ilvbl,Th1/2,2
2,Wdr4,Th1/2,2
3,Gpr114,Th1/2,3
3,Rbms2,Th1/2,3
3,C030048B08Rik,Th1/2,3
1,Gnl2,Th1/2,1
2,Lrrc49,Th1/2,2
2,Ap1s1,Th1/2,2
1,Zdhhc13,Th1/2,1
3,Klrd1,Th1/2,3
2,Rbl1,Th1/2,2
2,Ccnf,Th1/2,2
2,Slc1a5,Th1/2,2
2,Hist1h3d,Th1/2,2
2,3110057O12Rik,Th1/2,2
2,Oas3,Th1/2,2
2,Hpcal1,Th1/2,2
1,Rbm8a,Th1/2,1
2,Ier5l,Th1/2,2
1,Pitrm1,Th1/2,1
2,Lamc1,Th1/2,2
2,Mapkapk2,Th1/2,2
2,Dlg7,Th1/2,2
2,B930041F14Rik,Th1/2,2
1,Pgam5,Th1/2,1
3,Ddb2,Th1/2,3
2,Zfyve21,Th1/2,2
3,Sgk1,Th1/2,3
2,Ndufb5,Th1/2,2
1,Zfp52,Th1/2,1
2,Rcan3,Th1/2,2
2,Yif1b,Th1/2,2
3,Atp10d,Th1/2,3
3,H2-DMb1,Th1/2,3
1,Ddost,Th1/2,1
1,Nol6,Th1/2,1
1,Abcb1b,Th1/2,1
1,Wdr55,Th1/2,1
1,Eif6,Th1/2,1
3,4932441K18Rik,Th1/2,3
3,Gstp2,Th1/2,3
2,Ckb,Th1/2,2
2,Rwdd1,Th1/2,2
3,2810474O19Rik,Th1/2,3
2,Selenbp2,Th1/2,2
1,AA408296,Th1/2,1
3,Lrrc24,Th1/2,3
1,Wdr3,Th1/2,1
3,Tnfrsf26,Th1/2,3
3,Pitpna,Th1/2,3
3,1700102P08Rik,Th1/2,3
3,Btk,Th1/2,3
