"annot","gene","celltype"
2,"Mxd4","Th0"
6,"Rbm13","Th0"
2,"Smap2","Th0"
4,"Usp1.1","Th0"
6,"AA408296","Th0"
6,"Pdap1","Th0"
6,"Shq1","Th0"
1,"Smpd1.1","Th0"
3,"Kntc1","Th0"
1,"Uap1l1","Th0"
5,"BC038156","Th0"
3,"Mad2l1","Th0"
4,"Ccng1","Th0"
2,"Zfand3","Th0"
5,"Cdo1","Th0"
6,"Pkn2.1","Th0"
5,"F2rl1","Th0"
6,"Pop7","Th0"
3,"Hist1h4d","Th0"
5,"Rbm38.1","Th0"
6,"Umps","Th0"
1,"Prkar1b","Th0"
1,"Nrm","Th0"
4,"Bex4","Th0"
1,"Lama5","Th0"
3,"4831426I19Rik.1","Th0"
6,"Hnrpd","Th0"
6,"Bola3","Th0"
1,"St6gal1","Th0"
4,"Rnf219","Th0"
1,"Fnip1","Th0"
6,"Rars","Th0"
2,"Ldhd","Th0"
6,"Psmd14","Th0"
5,"Galnt10","Th0"
6,"BC020002","Th0"
6,"Tnfsf8","Th0"
6,"Rab8b.1","Th0"
5,"Tnrc6b","Th0"
6,"Hectd2.1","Th0"
2,"H2-Ab1","Th0"
4,"Dscr2","Th0"
1,"Ptpn9","Th0"
1,"B230380D07Rik","Th0"
6,"Nup160","Th0"
3,"Zfp473","Th0"
1,"Rab19","Th0"
6,"Ppp5c","Th0"
3,"Hist4h4","Th0"
6,"Lrpprc","Th0"
6,"Nudt19","Th0"
3,"Copz2.2","Th0"
2,"Axin2","Th0"
2,"Prdm2","Th0"
2,"Armc3","Th0"
4,"Phf10.1","Th0"
5,"Ccdc88c.1","Th0"
2,"Adamts10","Th0"
4,"Kctd17","Th0"
6,"Dnajc15","Th0"
5,"Metapl1","Th0"
4,"Usp1.2","Th0"
5,"Spic","Th0"
6,"Icam1","Th0"
4,"Tomm70a","Th0"
2,"Ahdc1","Th0"
1,"Trpc4ap","Th0"
4,"Rdbp","Th0"
1,"Pcsk4.2","Th0"
1,"Ntrk3.1","Th0"
6,"Sf3b4","Th0"
5,"Ankrd12.1","Th0"
2,"D330045A20Rik.1","Th0"
6,"Mrps12","Th0"
1,"Mtmr3","Th0"
1,"Acadsb","Th0"
6,"AA408296.1","Th0"
6,"Fjx1","Th0"
5,"D030074E01Rik","Th0"
1,"Ndrg2","Th0"
2,"Akap8l","Th0"
5,"C230021P08Rik","Th0"
6,"Nola2","Th0"
1,"H1fx","Th0"
3,"Tmem121","Th0"
5,"Sort1","Th0"
1,"6430571L13Rik","Th0"
4,"Sdc4","Th0"
1,"Ccbl1","Th0"
6,"Wars.1","Th0"
2,"Rab3d","Th0"
6,"Pwp2","Th0"
3,"Hist1h2ah.1","Th0"
5,"Ars2","Th0"
5,"Cxcr5.2","Th0"
2,"Sema4f","Th0"
4,"Hn1","Th0"
5,"Mycbp2.1","Th0"
1,"Rnf213","Th0"
4,"Mre11a","Th0"
2,"Edg6","Th0"
2,"Mll3.1","Th0"
5,"Wbp7","Th0"
5,"Suv420h1","Th0"
6,"Abcf2.1","Th0"
3,"Gtse1","Th0"
1,"LOC626578","Th0"
6,"Gm129","Th0"
4,"Thap4","Th0"
4,"Blmh","Th0"
3,"Cdca8","Th0"
2,"Coro1a.1","Th0"
3,"Nusap1.1","Th0"
1,"Ddit3.1","Th0"
6,"Stip1","Th0"
2,"Pld3","Th0"
5,"Golga5","Th0"
6,"Heatr1.1","Th0"
6,"Nol8","Th0"
1,"Gstp1","Th0"
5,"Rapgef1.2","Th0"
5,"Chd7","Th0"
4,"Pla2g12a","Th0"
4,"6030408C04Rik","Th0"
6,"BC026590","Th0"
2,"Foxk1.1","Th0"
6,"Ppan","Th0"
4,"Ch25h","Th0"
2,"Prkcbp1","Th0"
6,"Ide","Th0"
4,"D10Bwg1379e","Th0"
2,"Hcst","Th0"
1,"Pcgf1","Th0"
5,"Usp10.1","Th0"
5,"Kif1b.1","Th0"
3,"5133400G04Rik","Th0"
3,"Xpnpep1.2","Th0"
6,"Acy1","Th0"
6,"Armc6","Th0"
6,"Cd82","Th0"
6,"Msi2","Th0"
4,"Gnb2l1","Th0"
4,"Hus1.2","Th0"
5,"Ctsw","Th0"
6,"Bxdc1","Th0"
5,"Elmo1.3","Th0"
5,"Foxp3","Th0"
1,"Oma1","Th0"
1,"Dapl1","Th0"
5,"Eif4g2","Th0"
4,"Prmt5","Th0"
2,"D16H22S680E","Th0"
5,"Ski","Th0"
1,"Tlr7","Th0"
1,"Mtmr3.1","Th0"
2,"Cd86.1","Th0"
2,"Nipbl","Th0"
6,"Cd160","Th0"
2,"Socs3","Th0"
6,"Ripk4","Th0"
1,"Dscr1l2","Th0"
3,"Cdc20","Th0"
6,"Rpl29","Th0"
4,"Vars","Th0"
5,"Ccnd2","Th0"
6,"2610029G23Rik.1","Th0"
6,"Mat2a","Th0"
6,"C130032J12Rik","Th0"
3,"Rfc2","Th0"
6,"Exosc2","Th0"
1,"Hap1.1","Th0"
2,"Smarca2.1","Th0"
3,"Foxm1","Th0"
4,"Pabpc1","Th0"
1,"Usp18","Th0"
3,"Sgol1.1","Th0"
1,"Slc39a6","Th0"
2,"Ampd3.1","Th0"
1,"Lancl1","Th0"
5,"Ly9","Th0"
5,"Slc14a1","Th0"
6,"Rpl7l1.1","Th0"
3,"Slc39a8","Th0"
6,"Ifrd1","Th0"
6,"Mapre2","Th0"
3,"Rfc2.1","Th0"
1,"Smox.1","Th0"
2,"Il7r","Th0"
5,"Mark2","Th0"
6,"Trub1","Th0"
4,"Nckap1","Th0"
6,"Polr2h.1","Th0"
1,"Atxn7l1","Th0"
3,"Ccna2","Th0"
2,"Plekhf1","Th0"
1,"Ascc1","Th0"
2,"Rhobtb2","Th0"
5,"Crlf3","Th0"
3,"Copg2","Th0"
4,"Snrpa","Th0"
4,"Dtl","Th0"
1,"Eef2","Th0"
2,"Cd8b1","Th0"
1,"Zbp1.1","Th0"
1,"Vim","Th0"
6,"Setd8","Th0"
5,"Usp52","Th0"
3,"Ly6a","Th0"
2,"Susd3","Th0"
4,"Nudt5","Th0"
2,"BC094916.1","Th0"
3,"Cenpn","Th0"
2,"Sh3kbp1.1","Th0"
6,"Guk1","Th0"
1,"Trpv2","Th0"
2,"BC038822","Th0"
6,"Pou2af1","Th0"
1,"Gbp3.1","Th0"
4,"Snx3.1","Th0"
3,"Aldoa","Th0"
1,"Slc35d2","Th0"
5,"AI646023","Th0"
6,"Il21","Th0"
2,"0610007C21Rik","Th0"
3,"Tmem180","Th0"
5,"Lgmn","Th0"
1,"Ccl5","Th0"
6,"Mrpl37.1","Th0"
4,"Alg8.1","Th0"
5,"Cd8b1.1","Th0"
4,"Rbm8a","Th0"
4,"Gja1","Th0"
4,"LOC667250","Th0"
4,"Angptl4","Th0"
5,"Itpr1","Th0"
1,"Ecm1.1","Th0"
1,"Paip2","Th0"
3,"Ufsp2","Th0"
3,"6430706D22Rik","Th0"
5,"Zdhhc14","Th0"
3,"3000004C01Rik","Th0"
4,"Skp2","Th0"
5,"Gga3","Th0"
1,"Guca1a","Th0"
2,"Sppl3","Th0"
4,"Sec61b","Th0"
6,"Nhlrc1","Th0"
5,"Hsd3b2","Th0"
6,"Nr6a1","Th0"
2,"LOC56628","Th0"
1,"5730419I09Rik.1","Th0"
5,"Pnpla7","Th0"
5,"Ramp3.1","Th0"
4,"Dnalc1","Th0"
1,"Dynlt3","Th0"
2,"Atp8b4","Th0"
3,"Prickle3","Th0"
3,"Hist1h3a","Th0"
3,"2310007D09Rik","Th0"
3,"Ankrd37","Th0"
5,"Pank4","Th0"
2,"Snx14","Th0"
5,"Tmed1","Th0"
6,"Mrps10.1","Th0"
3,"Acsl6.2","Th0"
4,"Pold2","Th0"
6,"Fasl","Th0"
4,"Rnpep","Th0"
3,"Serhl","Th0"
4,"Ghitm","Th0"
1,"7530404M11Rik","Th0"
1,"Itgb5","Th0"
3,"Kif4","Th0"
5,"Rgs10","Th0"
3,"Hist1h4b","Th0"
6,"Ccdc116","Th0"
1,"Mov10.1","Th0"
6,"Slamf1","Th0"
3,"Adssl1","Th0"
6,"Thoc3","Th0"
2,"Tcf25","Th0"
3,"Fzr1.1","Th0"
6,"Tnfrsf12a","Th0"
5,"Nuak2","Th0"
1,"Batf3","Th0"
4,"Mcm2","Th0"
4,"Aifm1.1","Th0"
1,"Vamp8","Th0"
5,"Cfp","Th0"
3,"Wdr76","Th0"
4,"Rab34","Th0"
5,"BC030476","Th0"
5,"Impact.1","Th0"
6,"Maged1","Th0"
1,"Itga7","Th0"
5,"Plp1","Th0"
5,"Bclaf1.1","Th0"
3,"4632417K18Rik","Th0"
1,"Ccr5.1","Th0"
4,"Gins2.1","Th0"
6,"Klhl15","Th0"
1,"Traf6.1","Th0"
2,"Klhl6","Th0"
1,"Fbxw17","Th0"
2,"Tmem9b","Th0"
4,"Tfrc.1","Th0"
3,"Kif2c","Th0"
6,"Usp16","Th0"
6,"Gnat1","Th0"
4,"Nampt","Th0"
4,"Hdgf.1","Th0"
4,"AI847670","Th0"
2,"Idua.1","Th0"
3,"Gtse1.1","Th0"
1,"Casp6","Th0"
4,"Plek","Th0"
6,"Marcks","Th0"
3,"Cdca2","Th0"
5,"Smc6","Th0"
5,"Alkbh4","Th0"
6,"Tcfe3","Th0"
2,"Krba1","Th0"
6,"Thoc4","Th0"
2,"Lck","Th0"
2,"Hdac5","Th0"
3,"Anxa9","Th0"
2,"Kbtbd7.1","Th0"
4,"Lrrc59.2","Th0"
5,"Csnrp2","Th0"
4,"Nts","Th0"
3,"Pard6a","Th0"
6,"Wdr68","Th0"
1,"Cacnb3.2","Th0"
2,"Zzef1.2","Th0"
6,"Hspa8","Th0"
6,"2410019A14Rik","Th0"
5,"Sox4.1","Th0"
2,"Mical1","Th0"
4,"2900010M23Rik","Th0"
6,"Zmpste24.1","Th0"
2,"Armc3.1","Th0"
5,"Pik3r3.1","Th0"
2,"Foxq1","Th0"
4,"Rnaseh2b","Th0"
5,"Gramd1a","Th0"
1,"Optn","Th0"
3,"5133400G04Rik.1","Th0"
6,"Eif3b","Th0"
1,"Sdcbp2.2","Th0"
3,"Fancd2","Th0"
6,"Gm129.1","Th0"
4,"Kpna3","Th0"
5,"Pde4a","Th0"
2,"Pdcd4","Th0"
4,"Cdk6","Th0"
4,"Cobll1","Th0"
6,"Jtv1","Th0"
1,"Whsc1l1","Th0"
5,"Tomm34","Th0"
1,"H2-M3","Th0"
6,"Ranbp1","Th0"
4,"Mrpl22","Th0"
4,"2410003P15Rik.1","Th0"
1,"Pts","Th0"
6,"Tusc2","Th0"
5,"Ddhd1","Th0"
5,"Lyzs","Th0"
2,"Matk.1","Th0"
1,"Hexb","Th0"
5,"Zxdc.1","Th0"
1,"Casp1","Th0"
5,"Gmip","Th0"
1,"Clip1","Th0"
4,"Phlda3.1","Th0"
4,"Mtbp.1","Th0"
1,"Pias3","Th0"
2,"Gsdmdc1.1","Th0"
5,"Spna2","Th0"
2,"Gpr146.1","Th0"
3,"BC030867","Th0"
4,"2410015N17Rik","Th0"
6,"Sf3a1","Th0"
2,"Sdf4","Th0"
5,"Ppm1b.1","Th0"
6,"Cblb","Th0"
3,"Cmtm7.1","Th0"
5,"Llgl2","Th0"
5,"ENSMUSG00000068790","Th0"
6,"Bub3","Th0"
6,"Swap70","Th0"
6,"Oprs1","Th0"
6,"2810441K11Rik","Th0"
1,"S100a13","Th0"
4,"Prpf38a.1","Th0"
2,"Rin3","Th0"
6,"Nr4a3","Th0"
3,"Pde6d.2","Th0"
6,"Eprs.1","Th0"
5,"Cd7","Th0"
3,"Inppl1","Th0"
5,"Bach1","Th0"
2,"Epm2aip1.3","Th0"
3,"Tnfrsf10b.2","Th0"
2,"Faim3","Th0"
4,"Ddt","Th0"
6,"Wdr77","Th0"
4,"Metap2.2","Th0"
5,"Rnf123","Th0"
2,"Rab37","Th0"
6,"Masp2","Th0"
4,"Vdac2","Th0"
3,"Cenpl","Th0"
3,"Prdx4","Th0"
4,"Pcca","Th0"
1,"Grn","Th0"
3,"Spc25","Th0"
6,"Josd1","Th0"
3,"Luzp1","Th0"
6,"Rsl1d1","Th0"
5,"Hba-a1","Th0"
3,"Fzr1.2","Th0"
3,"Cdk2.1","Th0"
6,"Tbrg4","Th0"
4,"B9d1","Th0"
5,"Dusp10","Th0"
6,"Ppa1","Th0"
2,"Abca7.1","Th0"
3,"Clic4","Th0"
4,"Tnfrsf4","Th0"
3,"Cdc6","Th0"
6,"Npw","Th0"
3,"Chaf1a","Th0"
5,"Atg2a.1","Th0"
1,"Prkdc","Th0"
1,"BC008155","Th0"
2,"9130404D08Rik","Th0"
5,"Tmod4","Th0"
4,"Sln","Th0"
1,"1700066B19Rik","Th0"
5,"Cd27.1","Th0"
5,"5033414D02Rik","Th0"
5,"A430078G23Rik","Th0"
1,"Samsn1","Th0"
6,"Stk40","Th0"
2,"AI413582","Th0"
3,"Vegfa","Th0"
4,"9530058B02Rik.1","Th0"
2,"Hp1bp3","Th0"
2,"Iqgap2","Th0"
4,"Nedd1","Th0"
5,"Zfp12","Th0"
3,"Zwilch","Th0"
4,"Egfl7.1","Th0"
6,"Pus10.1","Th0"
4,"Egfl7.2","Th0"
5,"Cd79b","Th0"
5,"Sfrs5","Th0"
3,"Tbc1d7.1","Th0"
6,"Ube2m","Th0"
5,"1110007A13Rik.1","Th0"
5,"Cd79b.1","Th0"
6,"Chst2","Th0"
6,"Tnfrsf19","Th0"
5,"Aven","Th0"
6,"Fbxl10.2","Th0"
6,"Sypl.1","Th0"
2,"Ubac2","Th0"
6,"Ube2f","Th0"
3,"Serhl.1","Th0"
2,"Zfp260","Th0"
6,"Ncdn.1","Th0"
5,"Zfp281","Th0"
6,"Pdcd1lg2","Th0"
5,"Ikzf1","Th0"
3,"Zfp473.1","Th0"
5,"Timp2","Th0"
4,"Gemin6","Th0"
5,"EG218444","Th0"
5,"Rnf32","Th0"
3,"Brip1","Th0"
6,"Mrps18b","Th0"
5,"App","Th0"
2,"Sec22c.2","Th0"
6,"Ak2.2","Th0"
2,"Lef1","Th0"
3,"Cdkn1a","Th0"
3,"P2ry1","Th0"
3,"Dsn1","Th0"
6,"Nme1","Th0"
3,"Ebi3","Th0"
5,"0610037L13Rik","Th0"
2,"Dnajc6","Th0"
5,"Gns","Th0"
3,"Tyms.2","Th0"
3,"Mvd","Th0"
5,"Prkx.1","Th0"
3,"Bst2","Th0"
1,"Mitd1","Th0"
1,"Irs2","Th0"
6,"Kif1b.2","Th0"
6,"Plk2","Th0"
5,"Golm1","Th0"
2,"9630058J23Rik","Th0"
1,"Rabgap1l.1","Th0"
6,"Map2k3","Th0"
2,"Mll1","Th0"
3,"Vdac1","Th0"
3,"Ptprk","Th0"
5,"Slc16a5.1","Th0"
3,"Tmem205","Th0"
1,"Unc93b1","Th0"
1,"Pxmp4","Th0"
6,"Bxdc2","Th0"
2,"Mical1.1","Th0"
4,"Pole3","Th0"
4,"Ppil1","Th0"
4,"Stra13","Th0"
1,"Pigz","Th0"
2,"Pip4k2b","Th0"
6,"Nat10","Th0"
1,"Ccdc111","Th0"
5,"BC038822.1","Th0"
1,"2310005E10Rik","Th0"
3,"Xpnpep1.3","Th0"
6,"Nsun5.1","Th0"
2,"Cyp4f18","Th0"
1,"Ccr5.2","Th0"
6,"Tpst1","Th0"
5,"Zcchc14","Th0"
6,"Nol7","Th0"
4,"Rbm14","Th0"
5,"Zfp597","Th0"
6,"Txnrd3","Th0"
3,"Smc2","Th0"
4,"Melk","Th0"
5,"Slc40a1","Th0"
2,"Npc1","Th0"
2,"ORF28.1","Th0"
2,"Mknk1","Th0"
4,"Tipin","Th0"
5,"Glrx2","Th0"
5,"Fbxo9","Th0"
6,"Slamf1.1","Th0"
1,"Katnb1.1","Th0"
2,"Ppp3ca","Th0"
1,"Lancl1.1","Th0"
6,"Mrps18b.1","Th0"
2,"Ctse","Th0"
3,"Acvr2b","Th0"
1,"Grina","Th0"
5,"A130090K04Rik","Th0"
6,"Hsp90ab1","Th0"
4,"Mdfic","Th0"
3,"Spag5","Th0"
4,"Tmem38b","Th0"
5,"Smyd3","Th0"
4,"Sft2d2","Th0"
3,"Ccnb1","Th0"
5,"Pacsin1","Th0"
5,"Tpcn2","Th0"
2,"Gcap14.1","Th0"
6,"Nol1","Th0"
2,"Napg","Th0"
3,"6720467C03Rik","Th0"
2,"Lasp1","Th0"
6,"Pdlim5.1","Th0"
5,"Rnf123.1","Th0"
5,"Wipi2","Th0"
6,"Mrps31.1","Th0"
2,"Slc44a2","Th0"
3,"Pcdhgb4","Th0"
6,"Farsb","Th0"
1,"Osbpl3","Th0"
2,"Gdi1.1","Th0"
2,"Ablim1.1","Th0"
6,"Rsl1d1.1","Th0"
2,"Tmem108","Th0"
5,"1110057K04Rik.1","Th0"
5,"Elmo1.4","Th0"
6,"Eya3","Th0"
4,"Commd1","Th0"
4,"Rhoq","Th0"
6,"Prmt7.1","Th0"
2,"D10Ertd641e","Th0"
6,"Idi2","Th0"
2,"Cyp4f16.1","Th0"
1,"Iigp2","Th0"
3,"Nenf","Th0"
4,"Dld","Th0"
3,"2700094K13Rik","Th0"
4,"Kdelr2","Th0"
4,"Cd44.2","Th0"
5,"Fktn","Th0"
5,"D11Wsu99e.1","Th0"
2,"Ddb2.1","Th0"
3,"Hist1h2bm","Th0"
6,"Ehd1","Th0"
6,"Spag4","Th0"
6,"Mrpl47","Th0"
3,"0610011F06Rik","Th0"
5,"Mphosph9.1","Th0"
4,"Psat1","Th0"
6,"Ptrh1","Th0"
6,"Pomt2","Th0"
5,"Bin3","Th0"
2,"Dhx57","Th0"
3,"Mfsd10","Th0"
4,"Epn2.2","Th0"
2,"Tnrc6c.1","Th0"
2,"Prkd2","Th0"
4,"Shh","Th0"
4,"Crip2","Th0"
5,"D8Ertd82e","Th0"
2,"Nipbl.1","Th0"
4,"Rapgef5","Th0"
6,"Armc6.1","Th0"
6,"Cdv3","Th0"
6,"Homer1.1","Th0"
5,"Acrbp","Th0"
1,"Gnai2","Th0"
5,"Spin2","Th0"
3,"Gnas.2","Th0"
4,"Trip10","Th0"
1,"LOC329575","Th0"
2,"Dock11","Th0"
2,"Entpd5.1","Th0"
6,"Timm9","Th0"
2,"Akap12","Th0"
4,"Mcm4","Th0"
4,"Tpmt","Th0"
4,"Gtf2e2","Th0"
1,"Pparg","Th0"
6,"Gch1","Th0"
3,"Stab1","Th0"
6,"BC003885","Th0"
1,"Dhrs7","Th0"
3,"Tbc1d19","Th0"
6,"Nudcd3","Th0"
4,"Mcm7","Th0"
6,"Polr3g","Th0"
4,"Asns.2","Th0"
2,"Abhd8","Th0"
3,"Cdc25c","Th0"
6,"Srfbp1","Th0"
6,"Rrp15","Th0"
6,"Amigo3","Th0"
6,"Aars","Th0"
6,"Ccno","Th0"
3,"Igf2bp3","Th0"
1,"Rdm1","Th0"
6,"Mrpl34","Th0"
6,"St6galnac4.1","Th0"
1,"Fgl2","Th0"
3,"Ddc","Th0"
4,"Psmd12","Th0"
1,"Aldh2","Th0"
3,"Zfp41","Th0"
1,"Unc13d.1","Th0"
5,"Sept6.1","Th0"
2,"Pex6.1","Th0"
2,"Cyp2d22","Th0"
2,"St8sia1.1","Th0"
4,"Seh1l.1","Th0"
6,"V1rd6","Th0"
4,"Nat5","Th0"
1,"Ankzf1","Th0"
4,"Fhl2","Th0"
3,"Fanci","Th0"
2,"Itga6","Th0"
5,"Neu1","Th0"
6,"Nhp2l1","Th0"
6,"Timm17a","Th0"
2,"Ddx6","Th0"
2,"Tec","Th0"
1,"Iqce","Th0"
4,"Gstt3","Th0"
6,"Mfsd2","Th0"
6,"Hes5","Th0"
6,"Wars.2","Th0"
6,"Gpr68","Th0"
6,"Traf4.2","Th0"
6,"Mgll","Th0"
1,"Eef2.1","Th0"
1,"Lgals9.1","Th0"
5,"Rltpr","Th0"
4,"Rdbp.1","Th0"
1,"Slc35b2","Th0"
1,"D3Ertd751e.1","Th0"
6,"Sfmbt1.2","Th0"
5,"Timd2","Th0"
5,"Il11ra1.1","Th0"
6,"Nhedc2","Th0"
6,"Ccdc41","Th0"
4,"Kdelc1","Th0"
5,"Ing3","Th0"
3,"Kif11","Th0"
6,"Camta1","Th0"
4,"Psmb7","Th0"
1,"Actr3b","Th0"
1,"Tbc1d1","Th0"
1,"Smchd1.3","Th0"
1,"Pstpip1","Th0"
4,"Itga3","Th0"
6,"C330023M02Rik","Th0"
3,"Ccne1","Th0"
6,"Tspan6","Th0"
1,"Pkib.1","Th0"
6,"Gpr171","Th0"
5,"Clk2","Th0"
3,"Trib3","Th0"
6,"Acy1.1","Th0"
6,"Abcf2.2","Th0"
1,"Apaf1.1","Th0"
6,"Phca","Th0"
2,"Kbtbd2","Th0"
3,"Cd81","Th0"
6,"Rbm19","Th0"
5,"Krtcap3","Th0"
6,"Glrx5","Th0"
6,"Rcl1.1","Th0"
2,"Tnrc6c.2","Th0"
1,"Ahnak.2","Th0"
3,"Hist1h2be","Th0"
4,"Pigh.1","Th0"
2,"6330416G13Rik","Th0"
6,"Prpf38a.2","Th0"
3,"Alg6","Th0"
1,"Pqlc3","Th0"
2,"Ttc5.1","Th0"
1,"Psmb9","Th0"
1,"Mboat1","Th0"
4,"Atxn1","Th0"
1,"Icos","Th0"
5,"Slc26a6","Th0"
3,"Ckap2l","Th0"
3,"Arl3","Th0"
4,"2310016E02Rik","Th0"
4,"Rshl2a","Th0"
6,"1810054D07Rik","Th0"
2,"Rapgef4","Th0"
6,"Gna-rs1.1","Th0"
2,"4921505C17Rik.1","Th0"
4,"Rai14.1","Th0"
2,"Cd84","Th0"
5,"Zfp213","Th0"
6,"Klf16","Th0"
4,"Slc39a4","Th0"
6,"2810452K22Rik","Th0"
6,"Supv3l1","Th0"
6,"Pcbp1","Th0"
6,"Polr2f","Th0"
5,"Smap2.1","Th0"
5,"Armc8.2","Th0"
4,"Acot7.1","Th0"
3,"Cdc25b","Th0"
5,"Mterf.1","Th0"
4,"Ruvbl2","Th0"
6,"Rel","Th0"
5,"Mdk.1","Th0"
4,"Nasp","Th0"
3,"Clec2e","Th0"
2,"AI450540","Th0"
6,"Gypc","Th0"
6,"Gpr174","Th0"
5,"Amigo2","Th0"
6,"Fastkd1","Th0"
6,"Nasp.1","Th0"
1,"Rb1.1","Th0"
1,"Anxa5","Th0"
1,"Gpx4","Th0"
1,"Sertad3","Th0"
1,"Fnip1.2","Th0"
5,"Rbak.1","Th0"
3,"Tfdp2","Th0"
2,"Abca7.2","Th0"
2,"Senp7.1","Th0"
6,"2810004N23Rik","Th0"
6,"Tnfsf11","Th0"
5,"Slc38a9.1","Th0"
6,"AK122209","Th0"
1,"Mpp1","Th0"
5,"Ppapdc2.2","Th0"
2,"Sesn1","Th0"
5,"Ube2b.1","Th0"
2,"Actb.2","Th0"
6,"Atf4","Th0"
5,"BC043301.1","Th0"
1,"Flot1","Th0"
2,"Coro1a.2","Th0"
6,"Thyn1","Th0"
3,"Gstt2","Th0"
3,"Ube2c","Th0"
6,"Csnk1d","Th0"
6,"Crtam","Th0"
1,"Ddx58","Th0"
6,"BC025546","Th0"
5,"Golga1","Th0"
6,"Narg1","Th0"
4,"Zkscan17","Th0"
2,"Zzef1.3","Th0"
6,"2410002F23Rik.1","Th0"
1,"Nsmaf","Th0"
5,"Rmnd5b","Th0"
2,"Klhdc1.1","Th0"
4,"Repin1","Th0"
4,"Serpinf1","Th0"
2,"Cd1d1","Th0"
2,"Ypel5","Th0"
2,"March2","Th0"
1,"EG240327","Th0"
1,"Flot2.1","Th0"
1,"Fbxo2","Th0"
5,"Rnf167.1","Th0"
4,"Alad","Th0"
6,"Eif2b1","Th0"
6,"Neto2","Th0"
6,"Yipf2","Th0"
6,"Zc3hc1","Th0"
4,"Ergic1","Th0"
5,"Lrch1.1","Th0"
2,"Hist2h2be","Th0"
3,"Idh2","Th0"
1,"Jak3","Th0"
6,"C1qbp","Th0"
5,"Tle4","Th0"
1,"Myl4","Th0"
2,"Skap1.1","Th0"
6,"Clcnkb","Th0"
2,"Nod1","Th0"
1,"Soat1","Th0"
5,"Acpp.1","Th0"
4,"Apitd1","Th0"
5,"Nedd9.1","Th0"
4,"Odf2.1","Th0"
6,"Hnrpab","Th0"
4,"Vhlh","Th0"
6,"Nfatc1.2","Th0"
2,"Midn.2","Th0"
3,"Rnf208","Th0"
2,"Atp2a3.1","Th0"
5,"Sdccag3.1","Th0"
5,"Cdc2l1","Th0"
2,"Sgpp1","Th0"
3,"Clspn","Th0"
3,"Hist1h3f","Th0"
5,"6430510M02Rik","Th0"
5,"2610207I05Rik.1","Th0"
4,"Smyd2","Th0"
5,"Lyrm5","Th0"
6,"Lcp2","Th0"
1,"Il3ra","Th0"
5,"Cutc","Th0"
2,"Sqrdl","Th0"
3,"Tube1","Th0"
2,"P2rx7.2","Th0"
2,"Fxyd5","Th0"
1,"Gnaq.2","Th0"
2,"Ctdsp2","Th0"
5,"Sfrs6","Th0"
5,"Ciita","Th0"
4,"Dmwd.1","Th0"
6,"Slc25a17","Th0"
6,"Prep","Th0"
5,"Npff","Th0"
6,"Trub1.3","Th0"
2,"Sit1.1","Th0"
1,"Smpd1.2","Th0"
1,"Dclk2","Th0"
2,"Zfand6.2","Th0"
2,"Abtb1","Th0"
5,"Wwc2.1","Th0"
6,"Rps27l","Th0"
5,"Car15","Th0"
6,"Strbp","Th0"
4,"Gfer","Th0"
1,"Pml","Th0"
3,"Melk.1","Th0"
2,"Arid1b.1","Th0"
1,"Csnk1d.1","Th0"
6,"Nsun2","Th0"
4,"Ccdc99","Th0"
6,"Prmt6","Th0"
6,"Mrpl50","Th0"
4,"Rbbp7.1","Th0"
3,"Nsdhl.1","Th0"
6,"Slc25a3.1","Th0"
2,"Mll1.1","Th0"
1,"Papss1.1","Th0"
6,"Hspe1","Th0"
3,"3000004C01Rik.1","Th0"
1,"Prm1","Th0"
4,"Ndufb6","Th0"
4,"Nsmce2.1","Th0"
6,"Sssca1","Th0"
5,"Gpx2","Th0"
6,"Eftud1","Th0"
5,"Sept6.2","Th0"
2,"Fhod1","Th0"
2,"Ctns.1","Th0"
6,"1110007L15Rik","Th0"
4,"Mrpl18.1","Th0"
5,"Btg1","Th0"
5,"March1","Th0"
4,"P4hb","Th0"
6,"Psmd1","Th0"
3,"Zscan12","Th0"
1,"Fbln1.1","Th0"
6,"Gstcd","Th0"
2,"Zc3h7a.1","Th0"
5,"Usp7","Th0"
4,"Wdr34","Th0"
4,"Casp3","Th0"
6,"Pfdn4.1","Th0"
3,"EG433182","Th0"
2,"Fbxl12","Th0"
5,"Zfp75.1","Th0"
2,"1110038D17Rik","Th0"
1,"Peci","Th0"
5,"Rapgef6.1","Th0"
2,"Mbnl2","Th0"
1,"Htatip2.1","Th0"
1,"Fbxo18.1","Th0"
3,"Tbc1d7.2","Th0"
2,"Lef1.1","Th0"
5,"Nsg2","Th0"
6,"Zc3hc1.1","Th0"
5,"Rapgef6.2","Th0"
2,"Ddx26b","Th0"
4,"Tmed3","Th0"
2,"0610007C21Rik.1","Th0"
6,"Dot1l","Th0"
5,"Tbc1d2b.1","Th0"
6,"Rcl1.2","Th0"
2,"Rbl2","Th0"
2,"Bcas3","Th0"
6,"Mrpl15","Th0"
1,"Flywch2","Th0"
5,"Polg","Th0"
6,"Zc3hc1.2","Th0"
5,"Arglu1","Th0"
4,"Cox7a2","Th0"
6,"Akap1.3","Th0"
6,"Banf1.1","Th0"
2,"H2-Q8","Th0"
2,"Npal1","Th0"
4,"Nampt.1","Th0"
3,"Anapc5.2","Th0"
3,"Gnpda1.1","Th0"
1,"Egln3","Th0"
6,"Rnps1","Th0"
6,"Tars","Th0"
6,"Cct3","Th0"
4,"N6amt2","Th0"
