"annot","gene","celltype"
2,"Slc35b3","Th1/2"
2,"Tmem127","Th1/2"
3,"Trub2","Th1/2"
3,"Cd40","Th1/2"
2,"Uros","Th1/2"
2,"Add1","Th1/2"
2,"Gadd45a","Th1/2"
1,"Asns","Th1/2"
2,"Ifngr2","Th1/2"
1,"Tg","Th1/2"
2,"Gpatch2","Th1/2"
2,"Rab3a","Th1/2"
1,"5230400G24Rik","Th1/2"
2,"Trim34","Th1/2"
1,"Ncapg2.1","Th1/2"
3,"Fus","Th1/2"
2,"Zfp672","Th1/2"
1,"Eno1","Th1/2"
1,"Obfc2a","Th1/2"
1,"Fads1","Th1/2"
2,"Dok3","Th1/2"
1,"AA407659","Th1/2"
2,"Srpk1","Th1/2"
2,"Cd4","Th1/2"
2,"Rpe","Th1/2"
2,"Rabac1","Th1/2"
2,"Ppapdc2","Th1/2"
3,"Pex11a","Th1/2"
2,"D12Ertd553e","Th1/2"
2,"Mrvi1","Th1/2"
3,"Ruvbl1","Th1/2"
3,"Mrps7","Th1/2"
2,"Ampd1","Th1/2"
1,"Ccdc5","Th1/2"
2,"Ccnd3","Th1/2"
2,"Hps3","Th1/2"
3,"Tfrc","Th1/2"
1,"Akr1c18","Th1/2"
1,"Smtn","Th1/2"
2,"Sgk3.1","Th1/2"
1,"Ola1","Th1/2"
1,"Ecm1","Th1/2"
3,"Cnih4","Th1/2"
2,"Tspan14","Th1/2"
3,"Drg1","Th1/2"
1,"3010026O09Rik","Th1/2"
1,"Lsm12","Th1/2"
1,"Crtap","Th1/2"
2,"Hvcn1","Th1/2"
3,"Gps1","Th1/2"
2,"Cdc2l5","Th1/2"
2,"Creb1.1","Th1/2"
1,"Dnajc2","Th1/2"
1,"Mlkl","Th1/2"
3,"Oxsr1","Th1/2"
1,"Dmwd","Th1/2"
3,"Ncl.1","Th1/2"
3,"Nfkbid","Th1/2"
1,"Sulf2","Th1/2"
2,"Accs","Th1/2"
1,"Siah1b","Th1/2"
2,"Mbd5","Th1/2"
1,"Snx1","Th1/2"
1,"Acsl6","Th1/2"
3,"Mapk1ip1l","Th1/2"
1,"Usp1","Th1/2"
3,"Sgip1","Th1/2"
3,"Eif3eip.1","Th1/2"
1,"Incenp","Th1/2"
2,"Habp4","Th1/2"
2,"Mta3","Th1/2"
1,"Hemk1","Th1/2"
2,"Tmem66","Th1/2"
1,"Nsl1","Th1/2"
2,"5730494M16Rik","Th1/2"
2,"Bcl7a","Th1/2"
1,"Mcm10","Th1/2"
2,"D4Wsu132e","Th1/2"
3,"2310008H09Rik","Th1/2"
3,"Wars","Th1/2"
2,"Hectd3","Th1/2"
1,"Cd80","Th1/2"
2,"Itgad","Th1/2"
2,"Tnfaip8l2","Th1/2"
1,"Rdh11","Th1/2"
1,"Eif4enif1","Th1/2"
3,"Ddx21","Th1/2"
3,"Ifi202b.1","Th1/2"
1,"F2rl2","Th1/2"
2,"Tpcn1","Th1/2"
2,"BC031353","Th1/2"
2,"Spnb2","Th1/2"
3,"Dgat2","Th1/2"
1,"Pmvk","Th1/2"
2,"A430107D22Rik","Th1/2"
2,"Mapk1ip1.1","Th1/2"
1,"Hmgn3","Th1/2"
2,"Gimap7","Th1/2"
3,"Rangrf","Th1/2"
1,"Pola2","Th1/2"
2,"Rtn4rl1","Th1/2"
1,"Tubb6","Th1/2"
1,"Mtbp","Th1/2"
2,"Atp9a","Th1/2"
2,"Ccdc92","Th1/2"
2,"5830434P21Rik","Th1/2"
1,"Fignl1","Th1/2"
1,"Dtymk","Th1/2"
1,"Polq","Th1/2"
1,"Elovl6","Th1/2"
2,"Ifit3","Th1/2"
1,"6230416J20Rik","Th1/2"
2,"Dusp23","Th1/2"
3,"Cycs","Th1/2"
2,"Fcrla","Th1/2"
3,"Rbbp7","Th1/2"
1,"Hist1h2ah","Th1/2"
2,"Igf2r","Th1/2"
2,"Csk","Th1/2"
1,"H2-Oa","Th1/2"
2,"Trak2","Th1/2"
1,"Acot7","Th1/2"
3,"Elac2","Th1/2"
1,"Slc10a7","Th1/2"
3,"Mrps2","Th1/2"
2,"Sept9","Th1/2"
3,"Acsl5","Th1/2"
2,"Esco1","Th1/2"
2,"Tex9","Th1/2"
3,"Krr1","Th1/2"
2,"2410002F23Rik","Th1/2"
2,"Map3k1","Th1/2"
2,"D6Wsu176e","Th1/2"
2,"Camk1d.1","Th1/2"
1,"Uqcr","Th1/2"
2,"E2f2","Th1/2"
1,"Pik3ap1","Th1/2"
2,"Faah","Th1/2"
3,"Atp2a2","Th1/2"
1,"Sema3b","Th1/2"
3,"Nubp1","Th1/2"
2,"Mbc2","Th1/2"
2,"Rassf2","Th1/2"
3,"Myo5a","Th1/2"
2,"Smug1","Th1/2"
2,"A130092J06Rik","Th1/2"
2,"Impact","Th1/2"
2,"Gprasp1","Th1/2"
1,"Armcx1","Th1/2"
2,"Elmo1.2","Th1/2"
3,"Ddx1","Th1/2"
2,"Tbcel","Th1/2"
3,"Ak2.1","Th1/2"
1,"Immt","Th1/2"
2,"Xpc.1","Th1/2"
2,"Manba","Th1/2"
1,"Actb","Th1/2"
1,"Egln1","Th1/2"
3,"Siah2","Th1/2"
1,"Tle6","Th1/2"
3,"Mettl4","Th1/2"
1,"Prc1","Th1/2"
2,"Stx1a","Th1/2"
3,"Sema7a","Th1/2"
1,"Tirap","Th1/2"
2,"Trat1","Th1/2"
2,"Arrb1.1","Th1/2"
2,"Sdcbp2","Th1/2"
1,"Hic1","Th1/2"
1,"Nudt21","Th1/2"
3,"Xrcc6","Th1/2"
3,"Cycs.1","Th1/2"
1,"Lilrb4.1","Th1/2"
1,"Mrpl1","Th1/2"
2,"Lyz2","Th1/2"
3,"Fgf2","Th1/2"
2,"Tspan32","Th1/2"
1,"Gnb5","Th1/2"
2,"Rbm38","Th1/2"
2,"Rag1ap1","Th1/2"
3,"Zfp296","Th1/2"
3,"Pus10","Th1/2"
2,"Itgb7","Th1/2"
3,"Pex14","Th1/2"
2,"Rapgef6","Th1/2"
2,"Cbx7","Th1/2"
1,"Abcb6","Th1/2"
1,"Eif2ak2","Th1/2"
3,"Ece2","Th1/2"
3,"Sema7a.1","Th1/2"
3,"Mrps10","Th1/2"
1,"Lsm12.1","Th1/2"
1,"Ifitm2","Th1/2"
1,"Gzf1","Th1/2"
2,"4933421E11Rik","Th1/2"
1,"BC057079","Th1/2"
1,"Lmnb1","Th1/2"
2,"Nfatc3","Th1/2"
3,"Yrdc","Th1/2"
1,"Snai3","Th1/2"
3,"Ipo5","Th1/2"
2,"Eif4e3","Th1/2"
2,"H2-DMa.1","Th1/2"
2,"Sidt1","Th1/2"
2,"Sec16a","Th1/2"
1,"Capsl","Th1/2"
3,"Hras1","Th1/2"
1,"2410004L22Rik","Th1/2"
1,"Hif1a.1","Th1/2"
1,"C1qdc2","Th1/2"
1,"Hdac7","Th1/2"
2,"Ahnak.1","Th1/2"
2,"2510009E07Rik","Th1/2"
2,"Mlycd","Th1/2"
2,"Rnf167","Th1/2"
2,"Map3k12","Th1/2"
2,"Mylc2b","Th1/2"
2,"Prr7","Th1/2"
1,"Lrp11","Th1/2"
1,"Hprt1","Th1/2"
2,"Bcl6","Th1/2"
1,"Arl6","Th1/2"
2,"Sdcbp2.1","Th1/2"
2,"Prkag1","Th1/2"
2,"Pscd3","Th1/2"
2,"4930486L24Rik","Th1/2"
3,"St6galnac4","Th1/2"
2,"Pik3ip1","Th1/2"
2,"Nckap1l","Th1/2"
1,"Pkp2","Th1/2"
1,"S100a1","Th1/2"
1,"Tfb1m","Th1/2"
2,"Trim56","Th1/2"
2,"Laptm5","Th1/2"
2,"Cd22","Th1/2"
1,"Fcrls","Th1/2"
3,"Pop1","Th1/2"
2,"Tmem71","Th1/2"
1,"Cox7b","Th1/2"
3,"Atp2a2.1","Th1/2"
2,"Pcaf","Th1/2"
2,"Cd3g","Th1/2"
2,"Zfp429.1","Th1/2"
2,"Morc3","Th1/2"
2,"Ppt1","Th1/2"
3,"Sars","Th1/2"
2,"Vipr1","Th1/2"
3,"Thop1","Th1/2"
2,"Rfx2","Th1/2"
3,"Mapk6.1","Th1/2"
2,"4930539E08Rik","Th1/2"
3,"Grwd1","Th1/2"
1,"1700019E19Rik","Th1/2"
1,"Cenpf","Th1/2"
2,"Cd97","Th1/2"
1,"1110001A07Rik","Th1/2"
3,"Ptcd3","Th1/2"
1,"Nsdhl","Th1/2"
2,"Cd27","Th1/2"
1,"Plcxd1.1","Th1/2"
3,"Prpf40a","Th1/2"
2,"Cotl1","Th1/2"
2,"Vps54","Th1/2"
3,"Tmem33.1","Th1/2"
1,"Cryz","Th1/2"
2,"Psen2","Th1/2"
2,"Qpct","Th1/2"
3,"Ccr8","Th1/2"
2,"C630004H02Rik","Th1/2"
2,"Dlgap4","Th1/2"
2,"Lmo4","Th1/2"
2,"Setd4","Th1/2"
2,"Ccr6","Th1/2"
2,"5830427D03Rik","Th1/2"
3,"Nol9","Th1/2"
3,"Irf4","Th1/2"
3,"Gsto1","Th1/2"
1,"Tomm22","Th1/2"
3,"Napa","Th1/2"
1,"EG330305","Th1/2"
1,"Pde6d.1","Th1/2"
3,"Atic","Th1/2"
2,"Entpd6","Th1/2"
2,"Akr1c12","Th1/2"
2,"Ash1l","Th1/2"
1,"Pygl","Th1/2"
2,"Ifngr1","Th1/2"
2,"Map3k1.1","Th1/2"
2,"Cd6.1","Th1/2"
2,"Emr1","Th1/2"
2,"Elac1.1","Th1/2"
3,"Snrpd2","Th1/2"
1,"Id2","Th1/2"
2,"Snn","Th1/2"
2,"Rccd1","Th1/2"
1,"Mipep","Th1/2"
2,"Pecam1","Th1/2"
1,"Cuedc1","Th1/2"
2,"Pde7a","Th1/2"
1,"Dab2ip","Th1/2"
1,"Fkbp2","Th1/2"
3,"Hus1.1","Th1/2"
1,"Serpina3g","Th1/2"
1,"Upp1","Th1/2"
3,"Ran","Th1/2"
3,"1300001I01Rik","Th1/2"
1,"Cdca3","Th1/2"
1,"Srp54","Th1/2"
3,"AK122525","Th1/2"
2,"Tlr6","Th1/2"
1,"Gnpda1","Th1/2"
2,"D12Ertd551e","Th1/2"
1,"Espl1","Th1/2"
3,"Prdx1.1","Th1/2"
1,"Gyg","Th1/2"
1,"Mxi1","Th1/2"
1,"Glrx3","Th1/2"
2,"Nfatc3.1","Th1/2"
1,"Fkbp11","Th1/2"
2,"Actn2","Th1/2"
1,"Cdt1","Th1/2"
2,"Txndc13","Th1/2"
3,"Usp54","Th1/2"
1,"Rxra","Th1/2"
1,"Tceal8","Th1/2"
2,"Gmfg","Th1/2"
3,"Hsd17b7","Th1/2"
2,"AI662250","Th1/2"
2,"Emp3","Th1/2"
2,"Tmem42","Th1/2"
1,"Prdm16.1","Th1/2"
3,"Polr3e","Th1/2"
1,"St3gal4","Th1/2"
3,"Ttc19","Th1/2"
2,"Selplg","Th1/2"
2,"4933439C20Rik","Th1/2"
3,"Mrpl54","Th1/2"
3,"Ndufa12","Th1/2"
2,"Pkn1.1","Th1/2"
1,"Hspa2","Th1/2"
1,"Snx25","Th1/2"
2,"Arl6ip5","Th1/2"
1,"Copz2.1","Th1/2"
3,"Spag9","Th1/2"
3,"Mettl1","Th1/2"
2,"Akna","Th1/2"
2,"Nedd9","Th1/2"
2,"Cd55","Th1/2"
3,"Tgif1","Th1/2"
3,"Adarb1","Th1/2"
3,"Mrps18a","Th1/2"
2,"Anp32a","Th1/2"
2,"Cdipt.1","Th1/2"
2,"Arhgdib","Th1/2"
1,"5430432M24Rik","Th1/2"
1,"Pip5k1b","Th1/2"
1,"Mov10","Th1/2"
2,"Pcaf.1","Th1/2"
1,"H2afx","Th1/2"
1,"Suv39h1","Th1/2"
2,"Rasgrp2.1","Th1/2"
1,"Arfgap3","Th1/2"
3,"Atf3","Th1/2"
2,"Clec2i","Th1/2"
1,"Slc16a3","Th1/2"
3,"Mybbp1a","Th1/2"
1,"Kcnk10","Th1/2"
2,"2510002D24Rik","Th1/2"
3,"Ndor1.1","Th1/2"
1,"Eno2","Th1/2"
1,"1700029G01Rik","Th1/2"
1,"Vapa","Th1/2"
2,"Ppp1ca","Th1/2"
2,"Rab3ip","Th1/2"
2,"Numa1","Th1/2"
3,"Rg9mtd2","Th1/2"
2,"Apobec1","Th1/2"
3,"Mettl3","Th1/2"
2,"Mllt3.1","Th1/2"
3,"Tgif2","Th1/2"
3,"Hsp90aa1","Th1/2"
3,"Nap1l1","Th1/2"
2,"D12Ertd647e.1","Th1/2"
2,"Uros.1","Th1/2"
2,"Mbd1","Th1/2"
3,"2310037I24Rik","Th1/2"
1,"Hist1h2ai","Th1/2"
2,"Prkcz.1","Th1/2"
3,"1110007M04Rik","Th1/2"
2,"Arrb2","Th1/2"
1,"Uxt","Th1/2"
2,"BC029214","Th1/2"
2,"Dgkz","Th1/2"
2,"Prei4","Th1/2"
3,"Mdh2","Th1/2"
2,"Scp2","Th1/2"
2,"Hist2h2aa2","Th1/2"
3,"Frmd6","Th1/2"
2,"Rmnd1","Th1/2"
1,"Spint2","Th1/2"
1,"Taf9","Th1/2"
2,"Sp100","Th1/2"
3,"Spp1","Th1/2"
1,"Chek1.1","Th1/2"
2,"Atg4d","Th1/2"
2,"Angel2","Th1/2"
1,"Dut","Th1/2"
2,"Klhdc5","Th1/2"
3,"Mina","Th1/2"
1,"Ap2s1","Th1/2"
1,"1700027N10Rik","Th1/2"
2,"Fbxo33","Th1/2"
2,"Dusp2","Th1/2"
1,"Slc35d3","Th1/2"
2,"Pik3r1","Th1/2"
1,"Dek","Th1/2"
1,"Smc3.1","Th1/2"
1,"Hist1h3e","Th1/2"
1,"Ckap5","Th1/2"
2,"Casp8","Th1/2"
2,"Irf1","Th1/2"
2,"Idh1","Th1/2"
3,"Gusb","Th1/2"
1,"Anln","Th1/2"
3,"Ccl1","Th1/2"
3,"Cd3eap","Th1/2"
1,"Prim2","Th1/2"
1,"Grhpr","Th1/2"
2,"S100a8","Th1/2"
3,"Hspa9","Th1/2"
2,"Ctso","Th1/2"
1,"Dock6","Th1/2"
1,"Rnf26","Th1/2"
1,"Creb3l2","Th1/2"
1,"Uhrf1bp1","Th1/2"
2,"EG245297","Th1/2"
2,"Syf2","Th1/2"
1,"Bhlhb2","Th1/2"
3,"Xpot","Th1/2"
2,"Tbx6","Th1/2"
3,"Utp15","Th1/2"
2,"Ugcg","Th1/2"
1,"Ddit3","Th1/2"
3,"Gars","Th1/2"
3,"Exosc6","Th1/2"
2,"Mxra8","Th1/2"
1,"Tpd52","Th1/2"
1,"1110005A23Rik","Th1/2"
1,"0610007P14Rik","Th1/2"
2,"Srf","Th1/2"
1,"Ralb","Th1/2"
1,"Cryz.1","Th1/2"
3,"Fcf1","Th1/2"
1,"Srp72","Th1/2"
2,"LOC547323","Th1/2"
1,"Syngr1.1","Th1/2"
3,"Syngr2.1","Th1/2"
3,"Exosc1","Th1/2"
2,"Pfkm","Th1/2"
2,"Map2k6","Th1/2"
2,"Il6ra.1","Th1/2"
1,"Nupr1","Th1/2"
1,"Birc5","Th1/2"
2,"Arid3b","Th1/2"
2,"P2ry14","Th1/2"
1,"Ptger2","Th1/2"
3,"Bcl2l1","Th1/2"
2,"Lrrc1","Th1/2"
2,"BC021381","Th1/2"
2,"Wbp1","Th1/2"
1,"Ccr5","Th1/2"
3,"3110082I17Rik","Th1/2"
2,"Entpd5","Th1/2"
1,"Chtf18","Th1/2"
2,"Nr1d2","Th1/2"
3,"E2f5","Th1/2"
2,"Frat1","Th1/2"
1,"Asns.1","Th1/2"
1,"Nde1.1","Th1/2"
1,"Ndufb2","Th1/2"
1,"Stxbp1.1","Th1/2"
2,"Kcnmb4","Th1/2"
2,"Fcrla.1","Th1/2"
2,"Cecr5","Th1/2"
1,"Mllt4","Th1/2"
2,"Cox7a2l","Th1/2"
1,"Pcsk4.1","Th1/2"
1,"Hist1h2bn","Th1/2"
1,"Il10","Th1/2"
2,"2610020H08Rik","Th1/2"
2,"Scotin.1","Th1/2"
2,"Ogt.1","Th1/2"
3,"Traf4","Th1/2"
2,"Ppp1r9b","Th1/2"
3,"Tada2l","Th1/2"
1,"Ezh2.1","Th1/2"
3,"Ptges3","Th1/2"
3,"Erh","Th1/2"
2,"B230339M05Rik.1","Th1/2"
1,"Eprs","Th1/2"
1,"Zhx1.1","Th1/2"
1,"Pkn3","Th1/2"
3,"Fbxl10.1","Th1/2"
2,"Tnfrsf14","Th1/2"
1,"Tnfrsf9.1","Th1/2"
1,"2310056P07Rik","Th1/2"
1,"Il4","Th1/2"
1,"Stra6","Th1/2"
3,"Eif3s10","Th1/2"
3,"Mllt1.2","Th1/2"
3,"Ahi1","Th1/2"
2,"Tnfaip8l2.1","Th1/2"
1,"1700019D03Rik","Th1/2"
1,"Kif24.1","Th1/2"
1,"Gpt2","Th1/2"
1,"Asf1b","Th1/2"
2,"Arrdc1","Th1/2"
2,"Parp12","Th1/2"
1,"6720463M24Rik","Th1/2"
2,"Unc13d","Th1/2"
1,"Nusap1","Th1/2"
1,"Plscr1","Th1/2"
2,"Phf11","Th1/2"
3,"Abce1","Th1/2"
1,"Arbp","Th1/2"
3,"Cse1l","Th1/2"
2,"Ssbp3","Th1/2"
2,"Dguok","Th1/2"
2,"Akr1b3","Th1/2"
3,"Orai1","Th1/2"
1,"Fkbp1a","Th1/2"
1,"Cd70","Th1/2"
2,"Rpa1","Th1/2"
1,"Ryk","Th1/2"
1,"Uchl5","Th1/2"
2,"Cpne4","Th1/2"
3,"Gbp2","Th1/2"
2,"BC050811.1","Th1/2"
2,"Pik3r3","Th1/2"
3,"Hnrpll","Th1/2"
1,"Sypl","Th1/2"
2,"Mxd4","Th1/2"
3,"Rbm13","Th1/2"
2,"Smap2","Th1/2"
1,"Usp1.1","Th1/2"
3,"AA408296","Th1/2"
1,"Pdap1","Th1/2"
3,"Shq1","Th1/2"
2,"Smpd1.1","Th1/2"
1,"Kntc1","Th1/2"
2,"Uap1l1","Th1/2"
2,"BC038156","Th1/2"
1,"Mad2l1","Th1/2"
1,"Ccng1","Th1/2"
2,"Zfand3","Th1/2"
2,"Cdo1","Th1/2"
3,"Pkn2.1","Th1/2"
2,"F2rl1","Th1/2"
3,"Pop7","Th1/2"
1,"Hist1h4d","Th1/2"
2,"Rbm38.1","Th1/2"
3,"Umps","Th1/2"
1,"Prkar1b","Th1/2"
2,"Nrm","Th1/2"
3,"Bex4","Th1/2"
1,"Lama5","Th1/2"
1,"4831426I19Rik.1","Th1/2"
1,"Hnrpd","Th1/2"
3,"Bola3","Th1/2"
2,"St6gal1","Th1/2"
3,"Rnf219","Th1/2"
1,"Fnip1","Th1/2"
3,"Rars","Th1/2"
2,"Ldhd","Th1/2"
1,"Psmd14","Th1/2"
2,"Galnt10","Th1/2"
3,"BC020002","Th1/2"
3,"Tnfsf8","Th1/2"
3,"Rab8b.1","Th1/2"
2,"Tnrc6b","Th1/2"
3,"Hectd2.1","Th1/2"
2,"H2-Ab1","Th1/2"
3,"Dscr2","Th1/2"
1,"Ptpn9","Th1/2"
2,"B230380D07Rik","Th1/2"
3,"Nup160","Th1/2"
1,"Zfp473","Th1/2"
2,"Rab19","Th1/2"
3,"Ppp5c","Th1/2"
1,"Hist4h4","Th1/2"
3,"Lrpprc","Th1/2"
3,"Nudt19","Th1/2"
1,"Copz2.2","Th1/2"
2,"Axin2","Th1/2"
2,"Prdm2","Th1/2"
2,"Armc3","Th1/2"
1,"Phf10.1","Th1/2"
2,"Ccdc88c.1","Th1/2"
2,"Adamts10","Th1/2"
1,"Kctd17","Th1/2"
3,"Dnajc15","Th1/2"
2,"Metapl1","Th1/2"
1,"Usp1.2","Th1/2"
2,"Spic","Th1/2"
3,"Icam1","Th1/2"
1,"Tomm70a","Th1/2"
2,"Ahdc1","Th1/2"
2,"Trpc4ap","Th1/2"
1,"Rdbp","Th1/2"
1,"Pcsk4.2","Th1/2"
2,"Ntrk3.1","Th1/2"
3,"Sf3b4","Th1/2"
2,"Ankrd12.1","Th1/2"
1,"D330045A20Rik.1","Th1/2"
3,"Mrps12","Th1/2"
1,"Mtmr3","Th1/2"
1,"Acadsb","Th1/2"
3,"AA408296.1","Th1/2"
3,"Fjx1","Th1/2"
2,"D030074E01Rik","Th1/2"
1,"Ndrg2","Th1/2"
2,"Akap8l","Th1/2"
2,"C230021P08Rik","Th1/2"
3,"Nola2","Th1/2"
1,"H1fx","Th1/2"
1,"Tmem121","Th1/2"
2,"Sort1","Th1/2"
1,"6430571L13Rik","Th1/2"
1,"Sdc4","Th1/2"
2,"Ccbl1","Th1/2"
3,"Wars.1","Th1/2"
2,"Rab3d","Th1/2"
3,"Pwp2","Th1/2"
1,"Hist1h2ah.1","Th1/2"
2,"Ars2","Th1/2"
2,"Cxcr5.2","Th1/2"
2,"Sema4f","Th1/2"
1,"Hn1","Th1/2"
2,"Mycbp2.1","Th1/2"
2,"Rnf213","Th1/2"
1,"Mre11a","Th1/2"
2,"Edg6","Th1/2"
2,"Mll3.1","Th1/2"
2,"Wbp7","Th1/2"
2,"Suv420h1","Th1/2"
3,"Abcf2.1","Th1/2"
1,"Gtse1","Th1/2"
3,"LOC626578","Th1/2"
3,"Gm129","Th1/2"
1,"Thap4","Th1/2"
1,"Blmh","Th1/2"
1,"Cdca8","Th1/2"
2,"Coro1a.1","Th1/2"
1,"Nusap1.1","Th1/2"
1,"Ddit3.1","Th1/2"
3,"Stip1","Th1/2"
2,"Pld3","Th1/2"
2,"Golga5","Th1/2"
3,"Heatr1.1","Th1/2"
3,"Nol8","Th1/2"
2,"Gstp1","Th1/2"
2,"Rapgef1.2","Th1/2"
2,"Chd7","Th1/2"
1,"Pla2g12a","Th1/2"
1,"6030408C04Rik","Th1/2"
3,"BC026590","Th1/2"
2,"Foxk1.1","Th1/2"
3,"Ppan","Th1/2"
1,"Ch25h","Th1/2"
2,"Prkcbp1","Th1/2"
3,"Ide","Th1/2"
1,"D10Bwg1379e","Th1/2"
2,"Hcst","Th1/2"
2,"Pcgf1","Th1/2"
2,"Usp10.1","Th1/2"
2,"Kif1b.1","Th1/2"
1,"5133400G04Rik","Th1/2"
1,"Xpnpep1.2","Th1/2"
3,"Acy1","Th1/2"
3,"Armc6","Th1/2"
3,"Cd82","Th1/2"
3,"Msi2","Th1/2"
1,"Gnb2l1","Th1/2"
3,"Hus1.2","Th1/2"
2,"Ctsw","Th1/2"
3,"Bxdc1","Th1/2"
2,"Elmo1.3","Th1/2"
2,"Foxp3","Th1/2"
2,"Oma1","Th1/2"
2,"Dapl1","Th1/2"
2,"Eif4g2","Th1/2"
3,"Prmt5","Th1/2"
2,"D16H22S680E","Th1/2"
2,"Ski","Th1/2"
2,"Tlr7","Th1/2"
1,"Mtmr3.1","Th1/2"
2,"Cd86.1","Th1/2"
2,"Nipbl","Th1/2"
3,"Cd160","Th1/2"
1,"Socs3","Th1/2"
1,"Ripk4","Th1/2"
2,"Dscr1l2","Th1/2"
1,"Cdc20","Th1/2"
3,"Rpl29","Th1/2"
1,"Vars","Th1/2"
2,"Ccnd2","Th1/2"
3,"2610029G23Rik.1","Th1/2"
3,"Mat2a","Th1/2"
3,"C130032J12Rik","Th1/2"
1,"Rfc2","Th1/2"
3,"Exosc2","Th1/2"
1,"Hap1.1","Th1/2"
2,"Smarca2.1","Th1/2"
1,"Foxm1","Th1/2"
1,"Pabpc1","Th1/2"
1,"Usp18","Th1/2"
1,"Sgol1.1","Th1/2"
3,"Slc39a6","Th1/2"
2,"Ampd3.1","Th1/2"
2,"Lancl1","Th1/2"
2,"Ly9","Th1/2"
2,"Slc14a1","Th1/2"
3,"Rpl7l1.1","Th1/2"
1,"Slc39a8","Th1/2"
3,"Ifrd1","Th1/2"
3,"Mapre2","Th1/2"
1,"Rfc2.1","Th1/2"
1,"Smox.1","Th1/2"
2,"Il7r","Th1/2"
2,"Mark2","Th1/2"
3,"Trub1","Th1/2"
1,"Nckap1","Th1/2"
3,"Polr2h.1","Th1/2"
2,"Atxn7l1","Th1/2"
1,"Ccna2","Th1/2"
1,"Plekhf1","Th1/2"
2,"Ascc1","Th1/2"
2,"Rhobtb2","Th1/2"
2,"Crlf3","Th1/2"
1,"Copg2","Th1/2"
3,"Snrpa","Th1/2"
1,"Dtl","Th1/2"
2,"Eef2","Th1/2"
2,"Cd8b1","Th1/2"
2,"Zbp1.1","Th1/2"
2,"Vim","Th1/2"
3,"Setd8","Th1/2"
2,"Usp52","Th1/2"
1,"Ly6a","Th1/2"
2,"Susd3","Th1/2"
1,"Nudt5","Th1/2"
2,"BC094916.1","Th1/2"
1,"Cenpn","Th1/2"
2,"Sh3kbp1.1","Th1/2"
3,"Guk1","Th1/2"
2,"Trpv2","Th1/2"
2,"BC038822","Th1/2"
2,"Pou2af1","Th1/2"
3,"Gbp3.1","Th1/2"
1,"Snx3.1","Th1/2"
1,"Aldoa","Th1/2"
2,"Slc35d2","Th1/2"
2,"AI646023","Th1/2"
1,"Il21","Th1/2"
2,"0610007C21Rik","Th1/2"
1,"Tmem180","Th1/2"
2,"Lgmn","Th1/2"
1,"Ccl5","Th1/2"
3,"Mrpl37.1","Th1/2"
3,"Alg8.1","Th1/2"
2,"Cd8b1.1","Th1/2"
3,"Rbm8a","Th1/2"
1,"Gja1","Th1/2"
1,"LOC667250","Th1/2"
1,"Angptl4","Th1/2"
2,"Itpr1","Th1/2"
1,"Ecm1.1","Th1/2"
1,"Paip2","Th1/2"
1,"Ufsp2","Th1/2"
1,"6430706D22Rik","Th1/2"
2,"Zdhhc14","Th1/2"
1,"3000004C01Rik","Th1/2"
1,"Skp2","Th1/2"
2,"Gga3","Th1/2"
1,"Guca1a","Th1/2"
2,"Sppl3","Th1/2"
1,"Sec61b","Th1/2"
3,"Nhlrc1","Th1/2"
2,"Hsd3b2","Th1/2"
3,"Nr6a1","Th1/2"
2,"LOC56628","Th1/2"
2,"5730419I09Rik.1","Th1/2"
2,"Pnpla7","Th1/2"
2,"Ramp3.1","Th1/2"
1,"Dnalc1","Th1/2"
1,"Dynlt3","Th1/2"
2,"Atp8b4","Th1/2"
1,"Prickle3","Th1/2"
1,"Hist1h3a","Th1/2"
1,"2310007D09Rik","Th1/2"
1,"Ankrd37","Th1/2"
2,"Pank4","Th1/2"
2,"Snx14","Th1/2"
2,"Tmed1","Th1/2"
3,"Mrps10.1","Th1/2"
1,"Acsl6.2","Th1/2"
3,"Pold2","Th1/2"
2,"Fasl","Th1/2"
1,"Rnpep","Th1/2"
1,"Serhl","Th1/2"
1,"Ghitm","Th1/2"
1,"7530404M11Rik","Th1/2"
1,"Itgb5","Th1/2"
1,"Kif4","Th1/2"
2,"Rgs10","Th1/2"
1,"Hist1h4b","Th1/2"
3,"Ccdc116","Th1/2"
2,"Mov10.1","Th1/2"
3,"Slamf1","Th1/2"
1,"Adssl1","Th1/2"
3,"Thoc3","Th1/2"
2,"Tcf25","Th1/2"
1,"Fzr1.1","Th1/2"
3,"Tnfrsf12a","Th1/2"
2,"Nuak2","Th1/2"
1,"Batf3","Th1/2"
1,"Mcm2","Th1/2"
1,"Aifm1.1","Th1/2"
2,"Vamp8","Th1/2"
2,"Cfp","Th1/2"
1,"Wdr76","Th1/2"
1,"Rab34","Th1/2"
2,"BC030476","Th1/2"
2,"Impact.1","Th1/2"
1,"Maged1","Th1/2"
1,"Itga7","Th1/2"
2,"Plp1","Th1/2"
2,"Bclaf1.1","Th1/2"
2,"4632417K18Rik","Th1/2"
1,"Ccr5.1","Th1/2"
1,"Gins2.1","Th1/2"
3,"Klhl15","Th1/2"
1,"Traf6.1","Th1/2"
2,"Klhl6","Th1/2"
2,"Fbxw17","Th1/2"
2,"Tmem9b","Th1/2"
3,"Tfrc.1","Th1/2"
1,"Kif2c","Th1/2"
3,"Usp16","Th1/2"
