"gs_name","gene_symbol"
"Stat6","Rps5"
"Stat6","Rps2"
"Stat6","Sec23ip"
"Stat6","Phlpp1"
"Stat6","Timm44"
"Stat6","Zbtb37"
"Stat6","Sdf4"
"Stat6","Nit1"
"Stat6","1190002H23Rik"
"Stat6","Zfp362"
"Stat6","Elof1"
"Stat6","Sectm1a"
"Stat6","Sys1"
"Stat6","Ets1"
"Stat6","Trps1"
"Stat6","Vac14"
"Stat6","Lrrc6"
"Stat6","Capzb"
"Stat6","Ccdc103"
"Stat6","Ccdc107"
"Stat6","Ptpn13"
"Stat6","Gab2"
"Stat6","Dusp3"
"Stat6","Ttc21a"
"Stat6","Sf3b2"
"Stat6","4921513D23Rik"
"Stat6","Rsu1"
"Stat6","Phf20"
"Stat6","Phf23"
"Stat6","Tasp1"
"Stat6","Itgb3"
"Stat6","Exosc1"
"Stat6","Itgb5"
"Stat6","Itgb4"
"Stat6","Arih1"
"Stat6","Arl8b"
"Stat6","Wdr92"
"Stat6","Vps28"
"Stat6","Tsr2"
"Stat6","Pigm"
"Stat6","Pigo"
"Stat6","Pigp"
"Stat6","Megf9"
"Stat6","Caprin2"
"Stat6","Diablo"
"Stat6","Pigw"
"Stat6","Ndufs4"
"Stat6","Pigz"
"Stat6","Exosc5"
"Stat6","Ifi35"
"Stat6","Mpzl3"
"Stat6","Arhgdia"
"Stat6","Dock8"
"Stat6","Gpr18"
"Stat6","1700081L11Rik"
"Stat6","4932441K18Rik"
"Stat6","4930555I21Rik"
"Stat6","1700021F05Rik"
"Stat6","Epcam"
"Stat6","Aars2"
"Stat6","Srgap2"
"Stat6","Aox3l1"
"Stat6","Dtx3l"
"Stat6","Spg21"
"Stat6","Scarb2"
"Stat6","Ppp2cb"
"Stat6","Tac4"
"Stat6","G3bp1"
"Stat6","Mgat5"
"Stat6","A4galt"
"Stat6","Sh3bp1"
"Stat6","Mterfd2"
"Stat6","Mterfd1"
"Stat6","Tor1aip2"
"Stat6","Zfp493"
"Stat6","Tor1aip1"
"Stat6","Ctsa"
"Stat6","Pkd1l2"
"Stat6","Prkch"
"Stat6","Zfp498"
"Stat6","Hist1h2bc"
"Stat6","Tbcc"
"Stat6","Fstl4"
"Stat6","Gemin4"
"Stat6","Txndc9"
"Stat6","Runx3"
"Stat6","Sec11c"
"Stat6","Runx1"
"Stat6","Tmem49"
"Stat6","C130036L24Rik"
"Stat6","Aatk"
"Stat6","Xpot"
"Stat6","Trim2"
"Stat6","Foxp2"
"Stat6","Gm672"
"Stat6","Rai1"
"Stat6","Mtmr3"
"Stat6","Acd"
"Stat6","Scyl2"
"Stat6","Obfc1"
"Stat6","Xylt1"
"Stat6","Anxa2"
"Stat6","Mamld1"
"Stat6","Nrxn1"
"Stat6","Ttc13"
"Stat6","Pdcd1lg2"
"Stat6","Lmbrd1"
"Stat6","Fcgrt"
"Stat6","Gbf1"
"Stat6","Lpcat3"
"Stat6","Mkl2"
"Stat6","Rab11fip1"
"Stat6","A430107D22Rik"
"Stat6","Lrig1"
"Stat6","Rab6"
"Stat6","Morc2a"
"Stat6","Cd83"
"Stat6","Cd82"
"Stat6","Cd84"
"Stat6","Prkcd"
"Stat6","Ssbp1"
"Stat6","Taf4b"
"Stat6","Zfp389"
"Stat6","1810008A18Rik"
"Stat6","Zfp384"
"Stat6","Trp53i13"
"Stat6","Wnt7a"
"Stat6","Trpc4ap"
"Stat6","Galt"
"Stat6","Fabp12"
"Stat6","Pfdn2"
"Stat6","Mrpl23"
"Stat6","Pth"
"Stat6","Gadd45b"
"Stat6","Laptm4b"
"Stat6","Fam96a"
"Stat6","Zc3h4"
"Stat6","Tatdn2"
"Stat6","Pih1d1"
"Stat6","Eps15l1"
"Stat6","Qtrt1"
"Stat6","Ppp3ca"
"Stat6","Ppp3cc"
"Stat6","Man1a"
"Stat6","Slc25a44"
"Stat6","Hcfc2"
"Stat6","Slc25a46"
"Stat6","Rwdd1"
"Stat6","Epn1"
"Stat6","Tcf12"
"Stat6","Ecm1"
"Stat6","Atp11b"
"Stat6","AA467197"
"Stat6","Ptbp1"
"Stat6","Plat"
"Stat6","Itpk1"
"Stat6","Chchd3"
"Stat6","Atp6v0d1"
"Stat6","Chchd7"
"Stat6","Clp1"
"Stat6","Arid1b"
"Stat6","Arid1a"
"Stat6","Nup98"
"Stat6","Epha2"
"Stat6","Txnl4a"
"Stat6","Uros"
"Stat6","Cd300lf"
"Stat6","6430531B16Rik"
"Stat6","Srgn"
"Stat6","Ranbp9"
"Stat6","Poldip2"
"Stat6","Urod"
"Stat6","Mobkl2b"
"Stat6","Tbc1d10c"
"Stat6","Lsm12"
"Stat6","Tbc1d10a"
"Stat6","Ranbp2"
"Stat6","Cyb5"
"Stat6","Gclm"
"Stat6","Rpl9"
"Stat6","Ccne2"
"Stat6","Meig1"
"Stat6","Rpl5"
"Stat6","Gclc"
"Stat6","Ppm1h"
"Stat6","Qser1"
"Stat6","Bace2"
"Stat6","Fam105b"
"Stat6","Fam105a"
"Stat6","Ica1l"
"Stat6","Mecr"
"Stat6","Irgm2"
"Stat6","Clpx"
"Stat6","Tnk1"
"Stat6","Seh1l"
"Stat6","St8sia6"
"Stat6","Tec"
"Stat6","Mfsd2a"
"Stat6","St8sia1"
"Stat6","Txndc12"
"Stat6","Fhl2"
"Stat6","Parp2"
"Stat6","Itpkc"
"Stat6","Fabp5"
"Stat6","Nbn"
"Stat6","Sart3"
"Stat6","Tes"
"Stat6","Rpl27"
"Stat6","Ern1"
"Stat6","Sfrs9"
"Stat6","D8Ertd738e"
"Stat6","Sfrs6"
"Stat6","Tle1"
"Stat6","Sfrs4"
"Stat6","Sfrs3"
"Stat6","Tle6"
"Stat6","Sfrs1"
"Stat6","Tle4"
"Stat6","Rusc1"
"Stat6","Espl1"
"Stat6","Ccdc33"
"Stat6","Lsm11"
"Stat6","Apob48r"
"Stat6","Gatad2a"
"Stat6","Vgll4"
"Stat6","Hist1h4c"
"Stat6","Irgq"
"Stat6","Nup50"
"Stat6","Wisp1"
"Stat6","Nup54"
"Stat6","9530048O09Rik"
"Stat6","Hist1h4i"
"Stat6","Hist1h4h"
"Stat6","Atl2"
"Stat6","Clec2d"
"Stat6","Rnd3"
"Stat6","5430402O13Rik"
"Stat6","Josd1"
"Stat6","Myo16"
"Stat6","D16Ertd472e"
"Stat6","Fam178a"
"Stat6","Cfl2"
"Stat6","Arfgap3"
"Stat6","Pex26"
"Stat6","Cass4"
"Stat6","Dnmt1"
"Stat6","Ppp2r4"
"Stat6","Gosr2"
"Stat6","Mll2"
"Stat6","Sgsh"
"Stat6","Dazap2"
"Stat6","Sept5"
"Stat6","Sc4mol"
"Stat6","Fert2"
"Stat6","Wrb"
"Stat6","2610204M08Rik"
"Stat6","0610030E20Rik"
"Stat6","Setd3"
"Stat6","Mms19"
"Stat6","Fam86"
"Stat6","Bmp7"
"Stat6","Bmp6"
"Stat6","Hhat"
"Stat6","Rpl28"
"Stat6","Myo1e"
"Stat6","Myo1c"
"Stat6","Rxra"
"Stat6","1110008F13Rik"
"Stat6","Rpl22"
"Stat6","Tmem144"
"Stat6","Baz2b"
"Stat6","Setd2"
"Stat6","Tmem149"
"Tbet_large","Pcmtd1"
"Tbet_large","Rrs1"
"Tbet_large","Cops5"
"Tbet_large","4932411L15"
"Tbet_large","Prdm14"
"Tbet_large","Ncoa2"
"Tbet_large","Tram1"
"Tbet_large","Stau2"
"Tbet_large","Mir206"
"Tbet_large","Il17a"
"Tbet_large","Mcm3"
"Tbet_large","Efhc1"
"Tbet_large","Kcnq5"
"Tbet_large","4931408C20Rik"
"Tbet_large","Prim2"
"Tbet_large","Dst"
"Tbet_large","Ptpn18"
"Tbet_large","Prss39"
"Tbet_large","Arid5a"
"Tbet_large","4632411B12Rik"
"Tbet_large","Zap70"
"Tbet_large","Inpp4a"
"Tbet_large","Eif5b"
"Tbet_large","Aff3"
"Tbet_large","Chst10"
"Tbet_large","Rnf149"
"Tbet_large","Rfx8"
"Tbet_large","1700066B17Rik"
"Tbet_large","Map4k4"
"Tbet_large","Il1rl1"
"Tbet_large","Il18r1"
"Tbet_large","Uxs1"
"Tbet_large","Tpp2"
"Tbet_large","Bivm"
"Tbet_large","Slc39a10"
"Tbet_large","Tmeff2"
"Tbet_large","Obfc2a"
"Tbet_large","Stat4"
"Tbet_large","Gls"
"Tbet_large","Hibch"
"Tbet_large","Stk17b"
"Tbet_large","Pgap1"
"Tbet_large","Ankrd44"
"Tbet_large","Bzw1"
"Tbet_large","Casp8"
"Tbet_large","Trak2"
"Tbet_large","Cd28"
"Tbet_large","Ctla4"
"Tbet_large","Icos"
"Tbet_large","Pard3b"
"Tbet_large","4930487H11Rik"
"Tbet_large","Gm13749"
"Tbet_large","Creb1"
"Tbet_large","Fzd5"
"Tbet_large","Unc80"
"Tbet_large","Ikzf2"
"Tbet_large","Bard1"
"Tbet_large","4933417E11Rik"
"Tbet_large","Cxcr1"
"Tbet_large","Arpc2"
"Tbet_large","Ctdsp1"
"Tbet_large","Atg9a"
"Tbet_large","Chpf"
"Tbet_large","Stk11ip"
"Tbet_large","Mogat1"
"Tbet_large","Wdfy1"
"Tbet_large","Fam124b"
"Tbet_large","Cul3"
"Tbet_large","1700016L21Rik"
"Tbet_large","Dock10"
"Tbet_large","Agfg1"
"Tbet_large","A630001G21Rik"
"Tbet_large","4933407L21Rik"
"Tbet_large","Gpr55"
"Tbet_large","1700019O17Rik"
"Tbet_large","Ugt1a1"
"Tbet_large","Trpm8"
"Tbet_large","Gm19589"
"Tbet_large","Arl4c"
"Tbet_large","Cops8"
"Tbet_large","Lrrfip1"
"Tbet_large","Ramp1"
"Tbet_large","Hdac4"
"Tbet_large","Ndufa10"
"Tbet_large","Gpc1"
"Tbet_large","D2hgdh"
"Tbet_large","Neu4"
"Tbet_large","Pdcd1"
"Tbet_large","St8sia4"
"Tbet_large","Cdh20"
"Tbet_large","Zcchc2"
"Tbet_large","Bcl2"
"Tbet_large","Cdh7"
"Tbet_large","Dsel"
"Tbet_large","Cntnap5a"
"Tbet_large","Ralb"
"Tbet_large","Tmem37"
"Tbet_large","Ccdc93"
"Tbet_large","Ddx18"
"Tbet_large","Dpp10"
"Tbet_large","Actr3"
"Tbet_large","Mgat5"
"Tbet_large","Dars"
"Tbet_large","Cxcr4"
"Tbet_large","Cd55"
"Tbet_large","Il10"
"Tbet_large","Mapkapk2"
"Tbet_large","Rassf5"
"Tbet_large","Srgap2"
"Tbet_large","Avpr1b"
"Tbet_large","Slc41a1"
"Tbet_large","Elk4"
"Tbet_large","Lrrn2"
"Tbet_large","Mdm4"
"Tbet_large","Kdm5b"
"Tbet_large","Ptpn7"
"Tbet_large","Kif21b"
"Tbet_large","Zfp281"
"Tbet_large","Gm19705"
"Tbet_large","Ptprc"
"Tbet_large","Atp6v1g3"
"Tbet_large","Nek7"
"Tbet_large","Zbtb41"
"Tbet_large","4930590L20Rik"
"Tbet_large","B3galt2"
"Tbet_large","Uchl5"
"Tbet_large","Rgs2"
"Tbet_large","1700025G04Rik"
"Tbet_large","Lamc2"
"Tbet_large","Lamc1"
"Tbet_large","Rnasel"
"Tbet_large","Ier5"
"Tbet_large","Stx6"
"Tbet_large","Tor1aip2"
"Tbet_large","Fam20b"
"Tbet_large","4930523C07Rik"
"Tbet_large","Prdx6"
"Tbet_large","Fasl"
"Tbet_large","AI848100"
"Tbet_large","Mir214"
"Tbet_large","Prrc2c"
"Tbet_large","Scyl3"
"Tbet_large","BC055324"
"Tbet_large","Sell"
"Tbet_large","F5"
"Tbet_large","Xcl1"
"Tbet_large","Gpr161"
"Tbet_large","Rcsd1"
"Tbet_large","Cd247"
"Tbet_large","Pogk"
"Tbet_large","Uck2"
"Tbet_large","Uap1"
"Tbet_large","Fcgr3"
"Tbet_large","Arhgap30"
"Tbet_large","Ly9"
"Tbet_large","Slamf7"
"Tbet_large","Slamf1"
"Tbet_large","Slamf6"
"Tbet_large","Vangl2"
"Tbet_large","Opn3"
"Tbet_large","Smyd3"
"Tbet_large","Itpkb"
"Tbet_large","Gm5069"
"Tbet_large","Nvl"
"Tbet_large","Wdr26"
"Tbet_large","Degs1"
"Tbet_large","Trp53bp2"
"Tbet_large","Capn2"
"Tbet_large","Capn8"
"Tbet_large","1700056E22Rik"
"Tbet_large","1700112H15Rik"
"Tbet_large","Hhat"
"Tbet_large","Traf3ip3"
"Tbet_large","Cr2"
"Tbet_large","Fbxo5"
"Tbet_large","Syne1"
"Tbet_large","Zc3h12d"
"Tbet_large","Mir5104"
"Tbet_large","Ust"
"Tbet_large","Epm2a"
"Tbet_large","Utrn"
"Tbet_large","Hivep2"
"Tbet_large","Gpr126"
"Tbet_large","Gm20125"
"Tbet_large","Cited2"
"Tbet_large","Perp"
"Tbet_large","Tnfaip3"
"Tbet_large","Gm20139"
"Tbet_large","Olig3"
"Tbet_large","Ifngr1"
"Tbet_large","Il22ra2"
"Tbet_large","Il20ra"
"Tbet_large","4930405J17Rik"
"Tbet_large","Hbs1l"
"Tbet_large","Aldh8a1"
"Tbet_large","Sgk1"
"Tbet_large","C920009B18Rik"
"Tbet_large","Moxd1"
"Tbet_large","4930401C15Rik"
"Tbet_large","Samd3"
"Tbet_large","Ptprk"
"Tbet_large","Themis"
"Tbet_large","Cenpw"
"Tbet_large","Zufsp"
"Tbet_large","A830082N09Rik"
"Tbet_large","Rwdd1"
"Tbet_large","Fam26e"
"Tbet_large","Fam26f"
"Tbet_large","Dse"
"Tbet_large","Hs3st5"
"Tbet_large","Marcks"
"Tbet_large","Fyn"
"Tbet_large","Traf3ip2"
"Tbet_large","E130307A14Rik"
"Tbet_large","2010001E11Rik"
"Tbet_large","G630090E17Rik"
"Tbet_large","Cdk19"
"Tbet_large","Mical1"
"Tbet_large","Cd164"
"Tbet_large","Sesn1"
"Tbet_large","Armc2"
"Tbet_large","Lace1"
"Tbet_large","Scml4"
"Tbet_large","Aim1"
"Tbet_large","Prdm1"
"Tbet_large","Prep"
"Tbet_large","Hace1"
"Tbet_large","Ascc3"
"Tbet_large","Gp49a"
"Tbet_large","Nus1"
"Tbet_large","B230314j19"
"Tbet_large","Asf1a"
"Tbet_large","Mcm9"
"Tbet_large","Man1a"
"Tbet_large","Gm16998"
"Tbet_large","Serinc1"
"Tbet_large","Dnajb12"
"Tbet_large","Ddit4"
"Tbet_large","Gm17455"
"Tbet_large","Prf1"
"Tbet_large","Col13a1"
"Tbet_large","2510003E04Rik"
"Tbet_large","Ccar1"
"Tbet_large","Tet1"
"Tbet_large","Reep3"
"Tbet_large","Ado"
"Tbet_large","Arid5b"
"Tbet_large","Ccdc6"
"Tbet_large","Adora2a"
"Tbet_large","Upb1"
"Tbet_large","Cabin1"
"Tbet_large","Lss"
"Tbet_large","1810008A18Rik"
"Tbet_large","Itgb2"
"Tbet_large","Arid3a"
"Tbet_large","Hmha1"
"Tbet_large","Tcf3"
"Tbet_large","Scamp4"
"Tbet_large","Mknk2"
"Tbet_large","Mob3a"
"Tbet_large","Dot1l"
"Tbet_large","Plekhj1"
"Tbet_large","Pias4"
"Tbet_large","Pip5k1c"
"Tbet_large","S1pr4"
"Tbet_large","Gna11"
"Tbet_large","Hcfc2"
"Tbet_large","Slc41a2"
"Tbet_large","Polr3b"
"Tbet_large","Btbd11"
"Tbet_large","Gnptab"
"Tbet_large","Chpt1"
"Tbet_large","Ano4"
"Tbet_large","Uhrf1bp1l"
"Tbet_large","Apaf1"
"Tbet_large","Tmpo"
"Tbet_large","Mir1931"
"Tbet_large","Tmcc3"
"Tbet_large","Plxnc1"
"Tbet_large","Eea1"
"Tbet_large","Btg1"
"Tbet_large","Atp2b1"
"Tbet_large","1700017N19Rik"
"Tbet_large","BC067068"
"Tbet_large","Ppp1r12a"
"Tbet_large","Zdhhc17"
"Tbet_large","Osbpl8"
"Tbet_large","4933440J02Rik"
"Tbet_large","Tbc1d15"
"Tbet_large","Frs2"
"Tbet_large","Cpsf6"
"Tbet_large","Nup107"
"Tbet_large","Rap1b"
"Tbet_large","4933411E08Rik"
"Tbet_large","Ifng"
"Tbet_large","1700064J06Rik"
"Tbet_large","Hmga2"
"Tbet_large","Tbc1d30"
"Tbet_large","Xpot"
"Tbet_large","Ppm1h"
"Tbet_large","Mirlet7i"
"Tbet_large","B4galnt1"
"Tbet_large","Baz2a"
"Tbet_large","Pmel"
"Tbet_large","Pisd-ps1"
"Tbet_large","Sfi1"
"Tbet_large","Patz1"
"Tbet_large","Pik3ip1"
"Tbet_large","Gatsl3"
"Tbet_large","Lif"
"Tbet_large","Hormad2"
"Tbet_large","Ap1b1"
"Tbet_large","Rhbdd3"
"Tbet_large","Nudcd3"
"Tbet_large","Ccm2"
"Tbet_large","4930415F15Rik"
"Tbet_large","Ikzf1"
"Tbet_large","Ppp3r1"
"Tbet_large","Spred2"
"Tbet_large","1110067D22Rik"
"Tbet_large","Peli1"
"Tbet_large","Vps54"
"Tbet_large","Ugp2"
"Tbet_large","Otx1"
"Tbet_large","Pus10"
"Tbet_large","Rel"
"Tbet_large","Papolg"
"Tbet_large","Vrk2"
"Tbet_large","Rtn4"
"Tbet_large","Spnb2"
"Tbet_large","Nsg2"
"Tbet_large","Ubtd2"
"Tbet_large","Stk10"
"Tbet_large","Npm1"
"Tbet_large","Kcnmb1"
"Tbet_large","Dock2"
"Tbet_large","Adam19"
"Tbet_large","Nipal4"
"Tbet_large","Cyfip2"
"Tbet_large","Fam71b"
"Tbet_large","Havcr2"
"Tbet_large","Timd2"
"Tbet_large","Gnb2l1"
"Tbet_large","Trim41"
"Tbet_large","Ifi47"
"Tbet_large","Zfp62"
"Tbet_large","Scgb3a1"
"Tbet_large","Phf15"
"Tbet_large","Cdkn2aipnl"
"Tbet_large","Ube2b"
"Tbet_large","Ppp2ca"
"Tbet_large","Tcf7"
"Tbet_large","Hspa4"
"Tbet_large","Kif3a"
"Tbet_large","Irf1"
"Tbet_large","Gm12216"
"Tbet_large","P4ha2"
"Tbet_large","4933405E24Rik"
"Tbet_large","Csf2"
"Tbet_large","Rapgef6"
"Tbet_large","Cdc42se2"
"Tbet_large","LOC432562"
"Tbet_large","Anxa6"
"Tbet_large","Galnt10"
"Tbet_large","Larp1"
"Tbet_large","Igtp"
"Tbet_large","2810021J22Rik"
"Tbet_large","Trim11"
"Tbet_large","Flcn"
"Tbet_large","Srebf1"
"Tbet_large","4933439F18Rik"
"Tbet_large","Slc47a2"
"Tbet_large","Epn2"
"Tbet_large","Cenpv"
"Tbet_large","2410006H16Rik"
"Tbet_large","Zfp287"
"Tbet_large","Zfp286"
"Tbet_large","Hs3st3b1"
"Tbet_large","Zkscan6"
"Tbet_large","Gas7"
"Tbet_large","Pik3r5"
"Tbet_large","Myh10"
"Tbet_large","Chd3"
"Tbet_large","Dlg4"
"Tbet_large","Rnasek"
"Tbet_large","Mink1"
"Tbet_large","4930544D05Rik"
"Tbet_large","Zfp3"
"Tbet_large","Wscd1"
"Tbet_large","4933427D14Rik"
"Tbet_large","Xaf1"
"Tbet_large","Spns2"
"Tbet_large","1200014J11Rik"
"Tbet_large","Itgae"
"Tbet_large","Mnt"
"Tbet_large","Smg6"
"Tbet_large","1700016K19Rik"
"Tbet_large","Abr"
"Tbet_large","Ccdc55"
"Tbet_large","Ssh2"
"Tbet_large","Coro6"
"Tbet_large","Abhd15"
"Tbet_large","Phf12"
"Tbet_large","Tmem97"
"Tbet_large","Fam58b"
"Tbet_large","Ksr1"
"Tbet_large","Evi2b"
"Tbet_large","Mir193"
"Tbet_large","Mir365-2"
"Tbet_large","Ccl1"
"Tbet_large","Slfn5"
"Tbet_large","Slfn2"
"Tbet_large","Taf15"
"Tbet_large","Ccl5"
"Tbet_large","Ccl3"
"Tbet_large","Ccl4"
"Tbet_large","Ggnbp2"
"Tbet_large","Znhit3"
"Tbet_large","Bcas3"
"Tbet_large","Ints2"
"Tbet_large","Rnft1"
"Tbet_large","Cltc"
"Tbet_large","Dhx40"
"Tbet_large","Tex14"
"Tbet_large","Mtmr4"
"Tbet_large","Rnf43"
"Tbet_large","Supt4h1"
"Tbet_large","Mir142"
"Tbet_large","Bzrap1"
"Tbet_large","Mks1"
"Tbet_large","Olfr464"
"Tbet_large","Srsf1"
"Tbet_large","Cuedc1"
"Tbet_large","Mmd"
"Tbet_large","Utp18"
"Tbet_large","Spag9"
"Tbet_large","Ppp1r9b"
"Tbet_large","Samd14"
"Tbet_large","Slc35b1"
"Tbet_large","Zfp652"
"Tbet_large","Phospho1"
"Tbet_large","Cdk5rap3"
"Tbet_large","Tbx21"
"Tbet_large","Kpnb1"
"Tbet_large","B230217C12Rik"
"Tbet_large","Cdk12"
"Tbet_large","Grb7"
"Tbet_large","Zpbp2"
"Tbet_large","Gm12"
"Tbet_large","Ccr7"
"Tbet_large","Dnajc7"
"Tbet_large","Stat5a"
"Tbet_large","Stat3"
"Tbet_large","Atp6v0a1"
"Tbet_large","Naglu"
"Tbet_large","Cntnap1"
"Tbet_large","Rpl27"
"Tbet_large","Fmnl1"
"Tbet_large","Arhgap27"
"Tbet_large","Itgb3"
"Tbet_large","Efcab3"
"Tbet_large","Taco1"
"Tbet_large","Map3k3"
"Tbet_large","Limd2"
"Tbet_large","Smarcd2"
"Tbet_large","Scn4a"
"Tbet_large","Snord104"
"Tbet_large","Nol11"
"Tbet_large","Axin2"
"Tbet_large","Gm11696"
"Tbet_large","Amz2"
"Tbet_large","Kcnj16"
"Tbet_large","Slc39a11"
"Tbet_large","Cd300a"
"Tbet_large","Slc9a3r1"
"Tbet_large","Fads6"
"Tbet_large","Kctd2"
"Tbet_large","Mir3968"
"Tbet_large","Slc25a19"
"Tbet_large","Unk"
"Tbet_large","Evpl"
"Tbet_large","Srp68"
"Tbet_large","Rnf157"
"Tbet_large","Gm7367"
"Tbet_large","8-Sep"
"Tbet_large","Tmc6"
"Tbet_large","Tmc8"
"Tbet_large","Tk1"
"Tbet_large","Tha1"
"Tbet_large","Socs3"
"Tbet_large","Pgs1"
"Tbet_large","Dnahc17"
"Tbet_large","Cyth1"
"Tbet_large","Usp36"
"Tbet_large","Enpp7"
"Tbet_large","A730011L01Rik"
"Tbet_large","Rptor"
"Tbet_large","Chmp6"
"Tbet_large","Slc38a10"
"Tbet_large","Mrpl12"
"Tbet_large","Anapc11"
"Tbet_large","Cd7"
"Tbet_large","Narf"
"Tbet_large","Wdr45l"
"Tbet_large","Metrnl"
"Tbet_large","1700012B15Rik"
"Tbet_large","Rab10"
"Tbet_large","Kif3c"
"Tbet_large","Asxl2"
"Tbet_large","Fam49a"
"Tbet_large","Trib2"
"Tbet_large","Itgb1bp1"
"Tbet_large","Cpsf3"
"Tbet_large","Adam17"
"Tbet_large","Ywhaq"
"Tbet_large","Id2"
"Tbet_large","Rnf144a"
"Tbet_large","Cmpk2"
"Tbet_large","Tssc1"
"Tbet_large","Cbll1"
"Tbet_large","Hbp1"
"Tbet_large","Pik3cg"
"Tbet_large","2010109K11Rik"
"Tbet_large","Atxn7l1"
"Tbet_large","9130015A21Rik"
"Tbet_large","Tspan13"
"Tbet_large","Bzw2"
"Tbet_large","Arl4a"
"Tbet_large","Scin"
"Tbet_large","Ifrd1"
"Tbet_large","Gm7008"
"Tbet_large","Nova1"
"Tbet_large","Hectd1"
"Tbet_large","Egln3"
"Tbet_large","Mir1892"
"Tbet_large","Baz1a"
"Tbet_large","2700097O09Rik"
"Tbet_large","Nfkbia"
"Tbet_large","Ralgapa1"
"Tbet_large","Ctage5"
"Tbet_large","Klhdc1"
"Tbet_large","Arf6"
"Tbet_large","5830428M24Rik"
"Tbet_large","Mettl21d"
"Tbet_large","L2hgdh"
"Tbet_large","Sav1"
"Tbet_large","Daam1"
"Tbet_large","Prkch"
"Tbet_large","Hif1a"
"Tbet_large","Sgpp1"
"Tbet_large","Zbtb25"
"Tbet_large","Zbtb1"
"Tbet_large","Max"
"Tbet_large","Fut8"
"Tbet_large","Gphn"
"Tbet_large","Rad51l1"
"Tbet_large","4933426M11Rik"
"Tbet_large","Sipa1l1"
"Tbet_large","Dpf3"
"Tbet_large","Rbm25"
"Tbet_large","C130039O16Rik"
"Tbet_large","Abcd4"
"Tbet_large","Npc2"
"Tbet_large","Dlst"
"Tbet_large","Tmed10"
"Tbet_large","Fos"
"Tbet_large","Jdp2"
"Tbet_large","Batf"
"Tbet_large","Tgfb3"
"Tbet_large","2310044G17Rik"
"Tbet_large","Gtf2a1"
"Tbet_large","Sel1l"
"Tbet_large","Galc"
"Tbet_large","1700064M15Rik"
"Tbet_large","2610021K21Rik"
"Tbet_large","Tdp1"
"Tbet_large","BC002230"
"Tbet_large","Calm1"
"Tbet_large","Ttc7b"
"Tbet_large","Gpr68"
"Tbet_large","Trip11"
"Tbet_large","Cpsf2"
"Tbet_large","Lgmn"
"Tbet_large","Golga5"
"Tbet_large","Mir1936"
"Tbet_large","Fam181a"
"Tbet_large","Asb2"
"Tbet_large","Ddx24"
"Tbet_large","4831426I19Rik"
"Tbet_large","Tcl1b2"
"Tbet_large","Vrk1"
"Tbet_large","4933406K04Rik"
"Tbet_large","Bcl11b"
"Tbet_large","Evl"
"Tbet_large","6030440G07Rik"
"Tbet_large","Rcor1"
"Tbet_large","Mark3"
"Tbet_large","Trmt61a"
"Tbet_large","2810002N01Rik"
"Tbet_large","Ppp1r13b"
"Tbet_large","Zbtb42"
"Tbet_large","Gpr132"
"Tbet_large","4930427A07Rik"
"Tbet_large","Adam6a"
"Tbet_large","Zfp386"
"Tbet_large","Vipr2"
"Tbet_large","Cdca7l"
"Tbet_large","Sp4"
"Tbet_large","Abcb5"
"Tbet_large","Klf6"
"Tbet_large","Pfkp"
"Tbet_large","Gtpbp4"
"Tbet_large","Dip2c"
"Tbet_large","Zmynd11"
"Tbet_large","Chrm3"
"Tbet_large","Heatr1"
"Tbet_large","Lyst"
"Tbet_large","Inhba"
"Tbet_large","1600012F09Rik"
"Tbet_large","Amph"
"Tbet_large","Stard3nl"
"Tbet_large","Elmo1"
"Tbet_large","Zscan12"
"Tbet_large","Hist1h2bn"
"Tbet_large","Hist1h3g"
"Tbet_large","Hist1h1c"
"Tbet_large","Lrrc16a"
"Tbet_large","Cmah"
"Tbet_large","Gm11346"
"Tbet_large","Fam65b"
"Tbet_large","Prl5a1"
"Tbet_large","E2f3"
"Tbet_large","Mboat1"
"Tbet_large","Irf4"
"Tbet_large","Foxq1"
"Tbet_large","Foxc1"
"Tbet_large","Gmds"
"Tbet_large","Mylk4"
"Tbet_large","Serpinb1b"
"Tbet_large","Prpf4b"
"Tbet_large","Ppp1r3g"
"Tbet_large","Fars2"
"Tbet_large","Nrn1"
"Tbet_large","Ly86"
"Tbet_large","Ssr1"
"Tbet_large","Riok1"
"Tbet_large","Ofcc1"
"Tbet_large","Nedd9"
"Tbet_large","Tmem170b"
"Tbet_large","Edn1"
"Tbet_large","Tbc1d7"
"Tbet_large","Gfod1"
"Tbet_large","Ranbp9"
"Tbet_large","Cd83"
"Tbet_large","Gm5083"
"Tbet_large","1700029N11Rik"
"Tbet_large","Mylip"
"Tbet_large","Gmpr"
"Tbet_large","Atxn1"
"Tbet_large","Gm1574"
"Tbet_large","Nup153"
"Tbet_large","Zfp169"
"Tbet_large","Wnk2"
"Tbet_large","Susd3"
"Tbet_large","Cenpp"
"Tbet_large","Cks2"
"Tbet_large","Sema4d"
"Tbet_large","4921525O09Rik"
"Tbet_large","BB123696"
"Tbet_large","Hrh2"
"Tbet_large","Rnf44"
"Tbet_large","Hk3"
"Tbet_large","Nsd1"
"Tbet_large","Grk6"
"Tbet_large","Ddx46"
"Tbet_large","H2afy"
"Tbet_large","Fbxl21"
"Tbet_large","Hnrnpk"
"Tbet_large","Etohd2"
"Tbet_large","Dapk1"
