Unnamed: 0,gene,beta_th1,beta_th2,p_th1,p_th2,padj_th1,padj_th2,th1_sig,th2_sig,category,model,angle,clust_new
400,Mov10.1,0.5397566034007115,0.0531538394480038,8.90033411187437e-05,0.550343815750492,0.000312121305841,0.742596253738561,sig,ns,Th1like,Th0,0.0981609245425355,Th1like
401,Ms4a6b,0.4368859659937377,-0.0170195935345269,0.0051119290449872,0.873663263582995,0.0076979637383337,0.951337215170677,sig,ns,Th1like,Th0,-0.03893691477520703,Th1like
402,Ms4a6d.1,0.2343844491223964,0.1532555997434346,0.0143313748075954,0.101134239601897,0.0187185303609409,0.288388530323965,sig,ns,Th1like,Th0,0.5790869092044912,Superpos
403,Msr2,0.1832445720593115,0.0354325317257718,0.164743428540071,0.357689423605867,0.185789945842547,0.598486878713085,ns,ns,Ind,Th0,0.1910047689379408,Th1like
404,Mtap6.2,0.5114400810713181,-0.3938267463071853,1.48699573305984e-05,0.104984385971076,0.0001087631164752,0.29213046531082,sig,ns,Th1like,Th0,-0.6562006698445432,Superpos
405,Mtap6.3,0.6213745535904716,-0.4991569358580421,0.0001394771948757,0.18769421380633,0.000396735132091,0.418174855222261,sig,ns,Th1like,Th0,-0.6767565099648981,Superpos
406,Muc13,0.7760627026819457,0.0701569165507363,0.0001281614380879,0.0165042309328958,0.0003730037845934,0.0938907359738072,sig,ns,Th1like,Th0,0.09015603016283061,Th1like
407,Mx1,0.5095344070650998,0.0436779652691348,0.0001184692523545,0.925339093970419,0.0003617710112002,0.96688493084256,sig,ns,Th1like,Th0,0.08551228310512622,Th1like
408,Mxra8,0.7084462271344716,-0.2542772213871987,0.0053024528995151,0.170069887456943,0.0079381751010285,0.399430194394288,sig,ns,Th1like,Th0,-0.34460128872677764,Th1like
409,Myo6.1,0.4141703360251703,0.0438999261550024,3.25378607208286e-07,0.007963590499955,3.1677620756913e-05,0.0550994369726616,sig,ns,Th1like,Th0,0.10560056543222952,Th1like
410,Nat5.2,0.5474463556463217,-0.0123805911201783,3.828097543909e-05,0.815647216753675,0.0001781805402255,0.911146709255049,sig,ns,Th1like,Th0,-0.022611313369467433,Th1like
411,Nelf.1,0.4083117990913915,0.0923533521848822,0.0145558912446293,0.137280335937027,0.0189152698407366,0.344546725489009,sig,ns,Th1like,Th0,0.2224405364478587,Th1like
412,Nkg7,0.2802211632335746,0.2381726176048808,0.0005004732251284,0.003630529005504,0.0010857724206177,0.0371766170163613,sig,sig,Superpos,Th0,0.7044622180307164,Superpos
413,Nod1,0.3287739293696223,0.0735750187134563,2.77609894364044e-05,0.0583440933162646,0.0001579691847963,0.20627745749917,sig,ns,Th1like,Th0,0.22015868648566492,Th1like
414,Nqo2,0.538184618939682,0.0469251880823018,1.90511588532779e-06,0.50211132217512,4.43578181845028e-05,0.705926234089858,sig,ns,Th1like,Th0,0.08697166656393775,Th1like
415,Nrp1,0.3055406260086343,0.349193419328344,0.249693184263888,0.0039930881456748,0.276716256153919,0.0393165602035681,ns,sig,Th2like,Th0,0.8519721919915524,Superpos
416,Nrp1.1,0.3531639637517864,0.3669831301768931,0.170996390602363,0.0050264521061581,0.191995947343004,0.0454671703826327,ns,sig,Th2like,Th0,0.8045851749087101,Superpos
417,Ntrk3.1,0.4309464666052273,0.093094800557124,0.0224336951552023,0.0248945318318817,0.0280147607791795,0.113139595673821,sig,ns,Th1like,Th0,0.21275475742768607,Th1like
418,Ntrk3.2,0.4486226647444288,0.0638745073658194,0.0424988881322488,0.06779285449154,0.0506033272644451,0.228354878287293,ns,ns,Ind,Th0,0.14142857650077725,Th1like
419,Nts,0.0565092330174344,-0.0146963358572717,0.360078776020565,0.263936094259222,0.388945850891412,0.515216685102666,ns,ns,Ind,Th0,-0.2544332873688951,Th1like
420,Oas1b,0.7411673378977377,-0.0657232080799603,0.0001742846356655,0.513363174722294,0.0004363012116575,0.708228783703025,sig,ns,Th1like,Th0,-0.08844392594833314,Th1like
421,Oas1g,0.6999403035454055,-0.2328294575183557,0.0001480132373633,0.647705435728377,0.0004074342877959,0.801027012301761,sig,ns,Th1like,Th0,-0.3211281161510083,Th1like
422,Oas1g.3,0.6152881521266719,-0.300507224240955,0.0001123493553626,0.339479668874984,0.0003550794441091,0.580140315920686,sig,ns,Th1like,Th0,-0.45432526316797445,Superpos
423,Oas2,0.7468137910861615,-0.0820258523903211,7.04226706332722e-05,0.427905901619934,0.000265120642384,0.652047088182757,sig,ns,Th1like,Th0,-0.10939591386825621,Th1like
424,Oasl1,0.40278475799663,-0.1717325714255926,0.0001752283863147,0.35150637767826,0.0004363012116575,0.592010741352859,sig,ns,Th1like,Th0,-0.4030246667415594,Superpos
425,Oasl1.2,0.441099578468683,-0.1154580849433177,5.41960202069558e-05,0.362951013150409,0.0002274455929996,0.603347138743537,sig,ns,Th1like,Th0,-0.2560071229373052,Th1like
426,Oasl2,0.6340424984769982,1.0,3.21755435377497e-05,0.286205383357786,0.0001681007988911,0.538739545144068,sig,ns,Th1like,Th0,1.0057209505380116,Superpos
427,Oasl2.1,0.6547099680500502,0.6251612608777897,0.0017081666486819,0.155032688807033,0.0029546666355579,0.385323964413597,sig,ns,Th1like,Th0,0.7623150139722611,Superpos
428,Ociad2,0.5144917614176061,0.1606286028847091,5.43572822611712e-06,0.0006818449116513,5.15387565142957e-05,0.0124680212416254,sig,sig,Superpos,Th0,0.3026191065708329,Th1like
429,P2ry14,0.2949083049686898,0.1595266485047098,2.07927272739857e-06,0.0035798170830847,4.43578181845028e-05,0.0371766170163613,sig,sig,Superpos,Th0,0.4958580025314596,Superpos
430,P2ry14.2,0.3315819251337089,0.1618784363168923,2.40186910007724e-06,0.006872861183398,4.44240309427549e-05,0.0508597787044881,sig,ns,Th1like,Th0,0.4541634673909085,Superpos
431,Parp12,0.5739826606297772,-0.1784098080412604,0.0028855485675906,0.377910173164564,0.0047658092471174,0.615952215488005,sig,ns,Th1like,Th0,-0.30136078037530983,Th1like
432,Parp14,0.7895559939247593,-0.0534005446210971,0.0140623408296076,0.637763356141919,0.0184613294993823,0.796426434986982,sig,ns,Th1like,Th0,-0.06753079483422571,Th1like
433,Phf11,0.5081122188001488,0.0930286735481362,2.02207556761072e-06,0.166947886838087,4.43578181845028e-05,0.396213480763465,sig,ns,Th1like,Th0,0.18108131098680505,Th1like
434,Phf11.2,0.5336579826696205,0.0528510913220807,1.32372679347427e-06,0.418524389474372,4.43578181845028e-05,0.645435203044815,sig,ns,Th1like,Th0,0.09871362255158987,Th1like
435,Phldb1,0.2625291816270036,0.1339278157727968,0.0322106312452873,0.0277367808316976,0.0387132469426927,0.114526062788945,sig,ns,Th1like,Th0,0.4717302275708857,Superpos
436,Pik3ap1,0.2685802280242271,0.2034183643038784,5.13097027314309e-06,0.0275589659588098,5.15387565142957e-05,0.114526062788945,sig,ns,Th1like,Th0,0.6482101361585725,Superpos
437,Pim2.1,0.4048046992453261,0.1075436244826888,0.0313959620815311,0.117585342229426,0.0379121051550564,0.308999871883567,sig,ns,Th1like,Th0,0.2596697249537884,Th1like
438,Pip5k1b,0.3391424512799723,0.0856655775184521,0.0130037957795825,0.0475027600466177,0.0172485581325032,0.178833920175502,sig,ns,Th1like,Th0,0.247419216068334,Th1like
439,Plac8,0.4565215606742133,0.3949869552136288,2.83850878930981e-05,0.0182061202369765,0.0001579691847963,0.0973324974500176,sig,ns,Th1like,Th0,0.7132581653187149,Superpos
440,Pld4,0.2938525302775714,0.1514095813477094,0.0018216964116575,0.107746854060243,0.003129894505935,0.293344578489975,sig,ns,Th1like,Th0,0.47577859932251254,Superpos
441,Pon2,0.6563137308098632,-0.0002219648708581,0.0044440010225846,0.995167567153141,0.0068533991673594,0.999070185063546,sig,ns,Th1like,Th0,-0.00033819932750989986,Th1like
442,Pparg.2,0.1166356638135444,-0.0013444300776391,0.412308358740894,0.952025007459031,0.441635731538363,0.972375997460283,ns,ns,Ind,Th0,-0.011526239020165613,Th1like
443,Ppp3ca.2,0.5663979865151485,-0.0503439968699438,1.26019993594152e-05,0.23941919210377,9.77609647275846e-05,0.479297592450158,sig,ns,Th1like,Th0,-0.08865151868989238,Th1like
444,Prdx5.1,0.3211226587035612,0.1028747213642968,0.0178261615099508,0.0401625039508999,0.0226235565889355,0.155781833506521,sig,ns,Th1like,Th0,0.3100290933872487,Th1like
445,Prr15,-0.064889798366957,0.1393199040466736,0.756038421694801,0.0132220188495497,0.774183343815476,0.0846209206371181,ns,ns,Ind,Th0,2.006679645303957,Superpos
446,Ptpn12,0.3097798860346867,0.1053287282492914,0.0937862853379204,0.231263990749941,0.106707951317812,0.469869695491944,ns,ns,Ind,Th0,0.3277488282031368,Th1like
447,Ptprk,0.1575642632744696,0.1120582390323381,0.0114353465553613,0.0149915085789837,0.0154891466569973,0.0892517720051123,sig,ns,Th1like,Th0,0.6181970845120406,Superpos
448,Rab33a,0.1144105067704897,0.1835554656018042,0.0247382640831866,0.0001348472230204,0.0307426971130863,0.0045414786286202,sig,sig,Superpos,Th0,1.013418906661223,Superpos
449,Rapgef5,0.5496882059875791,-0.0685363251008683,0.0089143548842733,0.0612479846205712,0.0122692196256665,0.211884919768463,sig,ns,Th1like,Th0,-0.12404205410789894,Th1like
450,Rexo2,0.6525905439675905,-0.1736026786597304,0.0007211791512565,0.0162878213126609,0.001442358302513,0.0938907359738072,sig,ns,Th1like,Th0,-0.2599993360321902,Th1like
451,Rhobtb1,0.263424855555411,0.257622845328058,0.0007983777784,0.0001596613580374,0.0015721900866953,0.0045414786286202,sig,sig,Superpos,Th0,0.7742633470844787,Superpos
452,Ripk3,0.4006336981823665,-0.0477480491431432,0.0001702141026649,0.391798692005674,0.0004363012116575,0.61623403466932,sig,ns,Th1like,Th0,-0.11862178020798386,Th1like
453,Rnf213,0.6044512523011457,-0.0572809057790899,0.0001476436568245,0.474969215527908,0.0004074342877959,0.696207834007261,sig,ns,Th1like,Th0,-0.09448297859926959,Th1like
454,Rsad2,0.6261367716301911,0.1875998051547277,0.0001556088306295,0.265658603256062,0.0004193248488543,0.515216685102666,sig,ns,Th1like,Th0,0.2911033061772079,Th1like
455,Rtp4,0.786372569146947,-0.202078965588024,0.0004331239713167,0.327183167964237,0.0009628769333275,0.577647524129963,sig,ns,Th1like,Th0,-0.2515335623208226,Th1like
456,Samhd1,0.49245822891827,0.0815748136943048,0.0041625945192806,0.263472481950088,0.0064977085179015,0.515216685102666,sig,ns,Th1like,Th0,0.1641575626384924,Th1like
457,Sco1,0.3751502104469732,0.1611743683985749,3.31832716752722e-05,0.0988996675880827,0.0001698983509773,0.288388530323965,sig,ns,Th1like,Th0,0.4057825662444296,Superpos
458,Sco1.1,0.2784220402549659,0.0742653133881347,0.0221613183809189,0.592546856065382,0.0278102818897806,0.758459975763689,sig,ns,Th1like,Th0,0.2606675637266889,Th1like
459,Sema3b,0.1370995552170826,0.2520102186711254,0.0001200013565397,0.0056059097501924,0.0003617710112002,0.0478370965349759,sig,sig,Superpos,Th0,1.0725529495625594,Superpos
460,Sema4b,0.466247507780084,0.038972490177088,6.71435191703428e-05,0.678484503015819,0.0002572536744841,0.820239120775103,sig,ns,Th1like,Th0,0.08339369706600765,Th1like
461,Serpina3f,0.2355916946598203,-0.0791515276188251,0.0059028883604369,0.653094677925741,0.0087349099437679,0.803808834370143,sig,ns,Th1like,Th0,-0.3241208580361715,Th1like
462,Sgk3.1,0.6543808846631396,-0.1152491144232831,0.0010991378529692,0.195330687415564,0.002068965370295,0.423768271003257,sig,ns,Th1like,Th0,-0.17433151610671455,Th1like
463,Shh,0.2783595172908765,-0.0180557834714478,0.362039165193249,0.508043007526641,0.389420278527192,0.706842445254457,ns,ns,Ind,Th0,-0.06477423282080579,Th1like
464,Slc17a6,0.2393741346658785,0.4692082177095368,0.0282963550942414,0.381584915928762,0.0346596502589751,0.615952215488005,sig,ns,Th1like,Th0,1.0990489390778369,Superpos
465,Slfn1,0.6601370136990344,-0.030014412609708,4.99791301832999e-06,0.426255258978448,5.15387565142957e-05,0.652047088182757,sig,ns,Th1like,Th0,-0.04543565235906454,Th1like
466,Sln,-0.1627997752443138,-0.0030104718499698,0.323910184627162,0.68246458095741,0.351360200273532,0.820239120775103,ns,ns,Ind,Th0,-3.1231028935574723,Th1like
467,Smpdl3b,0.3722744334762725,0.046442479085506,0.0006395291497597,0.077509386101328,0.0013203182446652,0.244967936320247,sig,ns,Th1like,Th0,0.12411212224578588,Th1like
468,Snx10,0.4570657415756066,-0.0381478525717338,0.0001651808037448,0.6796233919785,0.0004363012116575,0.820239120775103,sig,ns,Th1like,Th0,-0.08326951314770478,Th1like
469,Sp100,0.6441684132913043,-0.0402124621288905,9.1630091055261e-05,0.526365287789887,0.0003169905852722,0.72058563462145,sig,ns,Th1like,Th0,-0.06234448641093995,Th1like
470,Sp100.1,0.6502465169058854,-0.032935480223515,2.73848303497361e-06,0.471587739004868,4.44240309427549e-05,0.696207834007261,sig,ns,Th1like,Th0,-0.050607511650399714,Th1like
471,Spsb1,0.5979894644090019,-0.0479952224908922,4.9245527579605e-05,0.392367764262106,0.0002136755094979,0.61623403466932,sig,ns,Th1like,Th0,-0.08008930407900873,Th1like
472,St3gal1,0.171068595933748,0.0662621093601429,0.614459062186804,0.179571614830753,0.642047020080906,0.414147147717773,ns,ns,Ind,Th0,0.36954719996647517,Th1like
473,St3gal1.1,0.1761837108185769,0.0434966580959396,0.322923399002036,0.193014214025501,0.351360200273532,0.422321699064344,ns,ns,Ind,Th0,0.2420423097171742,Th1like
474,St3gal6,0.1715631017829502,0.237471086538511,0.0150577224424483,0.0002484809700078,0.0194685704306402,0.0063611128322017,sig,sig,Superpos,Th0,0.9451557541637676,Superpos
475,Stambpl1,0.5830894506539068,-0.0727515657039502,0.0545374714915965,0.384970134680003,0.0643391368748788,0.615952215488005,ns,ns,Ind,Th0,-0.12412767370950849,Th1like
476,Stat1,0.7856508507385679,-0.0556813018786038,0.0055614083583674,0.71116828974251,0.0082774449985004,0.830483696429123,sig,ns,Th1like,Th0,-0.07075452601042496,Th1like
477,Stat2,0.521426105563628,0.1877983174825347,5.81161505121721e-05,0.0518547694714954,0.0002352804185926,0.187459293537357,sig,ns,Th1like,Th0,0.345699748068045,Th1like
478,Suhw2,0.3617598824052432,0.0060581458749218,0.0073332373652983,0.89690979768288,0.0105466784579572,0.952910667277625,sig,ns,Th1like,Th0,0.016744752392534975,Th1like
479,Sypl.1,0.4590949864713768,-0.0605726749875673,0.0108399641385855,0.414625037086114,0.0147608022312654,0.643297027236637,sig,ns,Th1like,Th0,-0.13118160778325802,Th1like
480,Tap1,0.811523393632932,0.1713197346997619,0.0013278124157441,0.107861770176386,0.002427999845932,0.293344578489975,sig,ns,Th1like,Th0,0.208053930063596,Th1like
481,Tap2,0.4641826235107806,0.1324564269894429,0.12762860033085,0.335053369047029,0.14457044993229,0.580140315920686,ns,ns,Ind,Th0,0.27796664979206015,Th1like
482,Tapbpl.2,0.5368478476129617,0.166671319320859,0.0021197472717686,0.0269983771731164,0.0036177020104852,0.114526062788945,sig,ns,Th1like,Th0,0.3010278957157809,Th1like
483,Tarbp2.1,0.6510865502763636,-0.035129450486547,3.4160180657627e-05,0.40096839574181,0.000171470710752,0.625901886035996,sig,ns,Th1like,Th0,-0.05390285025017022,Th1like
484,Tdrd7,0.5138101497478395,0.1108838233889146,4.07444873840817e-06,0.303023383090262,5.15387565142957e-05,0.554099900507908,sig,ns,Th1like,Th0,0.21254736987483225,Th1like
485,Tec,0.524609415729395,-0.022709394003108,0.0001165276583116,0.480954760933144,0.0003617710112002,0.696207834007261,sig,ns,Th1like,Th0,-0.04326118527329443,Th1like
486,Tiam1,0.2956665585927833,0.1700559876421272,0.0120205646839224,0.0001222485936394,0.016111332770074,0.0045414786286202,sig,sig,Superpos,Th0,0.5219555572383762,Superpos
487,Timd2,0.2144246213882171,-0.0010190167621188,0.188903248052024,0.94172549047417,0.21117568341187,0.972103732102369,ns,ns,Ind,Th0,-0.004752295162033092,Th1like
488,Tlr7,0.7103658129119423,-0.1953020781577788,0.0036503984837558,0.291919934048712,0.0059145696951994,0.54153263127877,sig,ns,Th1like,Th0,-0.2683027086793154,Th1like
489,Tmem38b,0.5791493292737748,-0.0460615060968512,0.000436303610414,0.750767389759356,0.0009628769333275,0.854206452348423,sig,ns,Th1like,Th0,-0.07936597690398271,Th1like
490,Tmem65,0.5069753754359406,-0.0446223612899948,8.6193727062266e-06,0.0756038885531323,7.60882556135865e-05,0.243454208984482,sig,ns,Th1like,Th0,-0.08779058486167976,Th1like
491,Tnfsf13b,0.0917226399459571,0.1077390284362627,0.472882669597389,0.0090677399400079,0.502315200900131,0.0595215749908217,ns,ns,Ind,Th0,0.8655243239405518,Superpos
492,Trex1.1,0.3170160072110046,0.1090408103601317,0.0009617482646343,0.182262248139265,0.0018237596721954,0.41659942431832,sig,ns,Th1like,Th0,0.33128382877335794,Th1like
493,Trim21,0.8738617640295937,-0.1455578834495615,0.0009395634268544,0.0743856494589186,0.0017949868453339,0.243454208984482,sig,ns,Th1like,Th0,-0.16505320715039803,Th1like
494,Trim25,0.6088620086367461,-0.3567751233705974,3.67582190273298e-05,0.20194480275968,0.0001742611864999,0.434435878205698,sig,ns,Th1like,Th0,-0.5300397531252691,Superpos
495,Trim34,0.6826069774282145,-0.0765177920113772,6.73281101189005e-05,0.435629181288526,0.0002572536744841,0.659887990590903,sig,ns,Th1like,Th0,-0.11163039925327517,Th1like
496,Trim34.1,0.6441784820343583,-0.0042200156626922,2.68440480185782e-05,0.962297246496599,0.0001579691847963,0.977571805964799,sig,ns,Th1like,Th0,-0.006550910056294958,Th1like
497,Tspan6,0.5599956590448198,0.0258752812421118,0.002582989142879,0.607498626569268,0.0043502975037962,0.769899249513528,sig,ns,Th1like,Th0,0.046173375949272615,Th1like
498,Tspan6.1,0.419346727080898,0.0446289860908194,8.21593209195903e-05,0.177373540089012,0.0003004683736487,0.412796602388973,sig,ns,Th1like,Th0,0.1060259339741595,Th1like
499,Ttc27,0.1245544626309693,0.4420886317393107,0.305759033562253,0.0006549273912467,0.334505609367251,0.0124680212416254,ns,sig,Th2like,Th0,1.2961739898332303,Th2like
500,Ube2f.1,0.1747193400013105,0.3668899573665092,0.0675756899691628,0.0013993923168563,0.0789925873612131,0.0199024685064013,ns,sig,Th2like,Th0,1.1263552623730404,Superpos
501,Ube2f.2,0.1063031609032299,0.4494314964715034,0.437271883230034,0.0257364095922599,0.466423342112036,0.113595187165837,ns,ns,Ind,Th0,1.3385367687713197,Th2like
502,Ube2l6,0.6369579835571549,0.0554274463444617,0.0002776899380215,0.829648717347009,0.0006404380552569,0.915474446727734,sig,ns,Th1like,Th0,0.08680034705754268,Th1like
503,Ube2q2.2,0.5927292626092157,0.0157711774875053,0.0026693332944197,0.826121037587883,0.0044663354468723,0.915474446727734,sig,ns,Th1like,Th0,0.02660144895252457,Th1like
504,Usp18,0.6341264180471005,0.1428534918452199,3.39045130722372e-06,0.239648796225079,4.63220171576195e-05,0.479297592450158,sig,ns,Th1like,Th0,0.22157717095158355,Th1like
505,Usp18.1,0.597962065108433,0.0189967125973196,2.51490594325811e-06,0.884446317228989,4.44240309427549e-05,0.951337215170677,sig,ns,Th1like,Th0,0.031758411782187954,Th1like
506,Vezf1,0.2849413889590793,0.245426080815188,0.0001005529301193,0.0008146696564168,0.0003300198732122,0.013903695469515,sig,sig,Superpos,Th0,0.7110300403568672,Superpos
507,Wipi2,0.4166240756444892,0.0861204148044143,0.0009373510117711,0.379953747470044,0.0017949868453339,0.615952215488005,sig,ns,Th1like,Th0,0.20383919900889852,Th1like
508,Zbp1.1,0.4662157559167356,0.1615318753211821,0.0001668066062217,0.338034093242851,0.0004363012116575,0.580140315920686,sig,ns,Th1like,Th0,0.3335306246076245,Th1like
509,Zbtb32,0.2962806098263414,0.4376709765959491,0.0001727829249567,0.0058183972352611,0.0004363012116575,0.0479981889129079,sig,sig,Superpos,Th0,0.9757094277084708,Superpos
510,Zbtb32.1,0.3404598466402299,0.1863408224288888,5.39721158987295e-07,0.000123813613242,3.45421541751869e-05,0.0045414786286202,sig,sig,Superpos,Th0,0.5007840676929155,Superpos
511,Zfp768,0.4896424034191597,-0.0177034863988127,0.0065042522986679,0.779313566273032,0.0094607306162443,0.87887344918897,sig,ns,Th1like,Th0,-0.0361402076494092,Th1like
512,Znfx1,0.6661772589252453,-4.377391565437917e-06,0.0006203813732746,0.999934901493967,0.0012912002565717,0.999934901493967,sig,ns,Th1like,Th0,-6.570911130225361e-06,Th1like
