,gene,Th1,Th2,category,model,angle,clust_new
926,Acsl6,-0.347723546369055,2.16207633026626,Ind,Th0,1.7302593282449934,Th2like
927,Acsl6.2,-0.897434971140456,3.22893017571447,Ind,Th0,1.8418897816233015,Th2like
928,Acss1,0.901710782934223,0.0905443654646961,Th1like,Th0,0.10007851349857325,Th1like
929,Actr3b,-0.347812645580406,1.66346495477123,Th2like,Th0,1.7769160824068897,Th2like
930,Actr3b.1,1.75957387539078,0.663797717816137,Ind,Th0,0.3607410528074072,Th1like
931,Acvr2b,0.872276030172177,0.142620477466327,Th1like,Th0,0.16206975976973984,Th1like
932,Adam15.1,0.798209634219538,0.0175439173747266,Th1like,Th0,0.021975546775832185,Th1like
933,Adamtsl4,0.992122808786795,-0.0523897888606029,Th1like,Th0,-0.05275674978827906,Th1like
934,Adar,0.748612845277717,1.29483806882008,Th1like,Th0,1.0465966782486624,Superpos
935,Adh4,1.0893027786124,-0.236745288508377,Th1like,Th0,-0.2140083825666781,Th1like
936,Adora2b,0.626223410571093,0.139275168340186,Th1like,Th0,0.2188430406044799,Th1like
937,Adora3.1,-0.0531843198995175,0.0152223907285955,Ind,Th0,2.862825949808926,Th1like
938,Aff4,0.806855650440618,0.149510179293281,Th1like,Th0,0.18322161596224196,Th1like
939,Agl.1,0.175136784653454,0.501761910550559,Th2like,Th0,1.234973786217064,Th2like
940,Agrn,0.929526089933791,0.311961603879733,Th1like,Th0,0.3238013949114074,Th1like
941,AI451557,1.68796674720443,-0.157892582900809,Th1like,Th0,-0.09326870853823088,Th1like
942,AI451617,0.855963231778521,1.80589699045895,Th1like,Th0,1.128178659425671,Superpos
943,Aifm2.3,0.521164118501008,0.406835757522988,Superpos,Th0,0.6628171663857317,Superpos
944,Akap7,0.971271515280968,-0.0311657642889201,Th1like,Th0,-0.032076586382272995,Th1like
945,Akr1b3,0.539410851214673,0.13786288370103,Ind,Th0,0.2502239431003041,Th1like
946,Akr1c18,0.894315041333202,0.358621432549694,Superpos,Th0,0.381369209246603,Th1like
947,Aldoc,0.390020419047837,0.546795326067351,Superpos,Th0,0.951210377644773,Superpos
948,Amica1,1.07047564827616,0.465468738685591,Th1like,Th0,0.41016233576110406,Superpos
949,Amigo2,0.752940264991519,0.0598902897762466,Ind,Th0,0.07937476984140082,Th1like
950,Angel2,0.745826387087436,0.0822112319832396,Ind,Th0,0.1097851675940677,Th1like
951,Ankrd12.2,0.434821763699211,0.421867336154576,Ind,Th0,0.7702778119229847,Superpos
952,Ankrd37,0.664088910271027,0.460350039384287,Th1like,Th0,0.6061512801412201,Superpos
953,Anp32e,0.83139079956794,0.110945245297934,Th1like,Th0,0.13266160143488784,Th1like
954,Antxr2,1.07039096792727,-0.0174661754913287,Th1like,Th0,-0.016316118188279303,Th1like
955,Anxa9,0.728561854376754,0.295023564827873,Th1like,Th0,0.3847574088712035,Th1like
956,Apbb1ip,0.152967173059144,0.358572410170208,Ind,Th0,1.1675708143949384,Superpos
957,Aqp9,0.34748766928069,0.0327688218721411,Th1like,Th0,0.09402405693662802,Th1like
958,Arbp,1.01109986531933,-0.0637913525726602,Th1like,Th0,-0.06300753886773938,Th1like
959,Arhgap18,0.493160713652454,0.12508490119563,Ind,Th0,0.24840087226956406,Th1like
960,Arhgdig,1.0345544562564,-0.431879871226598,Ind,Th0,-0.39546259880579365,Superpos
961,Arhgdig.1,1.01127099300227,-0.288192987992179,Th1like,Th0,-0.2776215561429272,Th1like
962,Arl6,0.676002902898665,0.276362717090288,Th1like,Th0,0.38808562447469497,Th1like
963,Armc3.1,1.48315212644211,-0.483676732558709,Th1like,Th0,-0.3152391803737339,Th1like
964,Armcx1,0.218477003426187,0.353563065483907,Ind,Th0,1.0172976719932216,Superpos
965,Armcx3,0.618714592878448,0.0355183382616974,Ind,Th0,0.05734372269901615,Th1like
966,Armcx6,0.406193167204099,-0.0872635951636175,Ind,Th0,-0.2116162941277622,Th1like
967,Armcx6.1,0.343514197735767,-0.0428207037485726,Th1like,Th0,-0.12401511993360982,Th1like
968,Asah2,0.889114635981303,0.0163361847083705,Th1like,Th0,0.018371474413887746,Th1like
969,Asb13.1,1.06903892196706,-0.115637676321443,Th1like,Th0,-0.10775080335104074,Th1like
970,Asb2,0.912560922743815,-0.136563643065571,Th1like,Th0,-0.14854645380991863,Th1like
971,Atg2a.1,0.898484605962995,0.0517876378331541,Th1like,Th0,0.057575167374054874,Th1like
972,Atp10a,1.2392191817141,0.187914057432501,Th1like,Th0,0.15049257373808486,Th1like
973,Atp10d,0.600287254029083,0.148347000369508,Th1like,Th0,0.2422725456569055,Th1like
974,Atp8b4,1.49532318857723,-0.357672315499532,Th1like,Th0,-0.2347827263875488,Th1like
975,Atxn7l1,0.599305809806663,0.063633157404887,Ind,Th0,0.10578177621800378,Th1like
976,Aven,1.44321462748935,-0.538958206610205,Th1like,Th0,-0.3574048132343129,Th1like
977,Axl,0.815690320063726,0.009355992505039,Ind,Th0,0.011469527112049098,Th1like
978,B230342M21Rik,0.706432164105573,0.155435792107622,Th1like,Th0,0.21657827583773281,Th1like
979,B3gnt5,1.17372218476865,-0.132150782731532,Th1like,Th0,-0.11211901620526502,Th1like
980,B930041F14Rik,0.876197874173279,-0.0892540911730954,Th1like,Th0,-0.10151506409209632,Th1like
981,Batf,0.579518280878994,-0.112253440207767,Th1like,Th0,-0.19133183992662645,Th1like
982,Batf3,1.03686123113168,-0.482401427328397,Th1like,Th0,-0.4354645864501937,Superpos
983,Bbs12,0.898870975299571,-0.172272156191185,Th1like,Th0,-0.18935776589693903,Th1like
984,BC006779,1.07462728783327,0.042011411391784,Th1like,Th0,0.0390740389303386,Th1like
985,BC016495,-0.14284119305024,0.826953138650324,Th2like,Th0,1.7418404527596059,Th2like
986,BC038156,0.72509641070995,0.0620448006950934,Th1like,Th0,0.08535973219655173,Th1like
987,BC057079,0.909056272902961,-0.0805418188305815,Th1like,Th0,-0.08836863155910417,Th1like
988,BC094916,1.05618292909635,-0.137591739642967,Th1like,Th0,-0.12954310472347128,Th1like
989,BC094916.1,0.942367699114196,-0.0409615318310359,Th1like,Th0,-0.04343926922834807,Th1like
990,Bcl2.1,1.30833754260889,-0.350262501869419,Th1like,Th0,-0.2615815242614265,Th1like
991,Bmpr1a,-0.0450211750467397,0.413909967170781,Ind,Th0,1.6791408454481342,Th2like
992,Bmpr1a.1,0.475557700647338,0.245881274039241,Ind,Th0,0.4771847038741611,Superpos
993,Brp16.1,0.600594605414933,0.274039236293901,Ind,Th0,0.4280639908457946,Superpos
994,Bst2,0.829193828096092,-0.488906373163054,Th1like,Th0,-0.5327495973096712,Superpos
995,Btk,1.22373240311998,-0.485348227560263,Th1like,Th0,-0.37758317757384163,Th1like
996,Btla,0.809577944417879,0.205592531036717,Superpos,Th0,0.2486930871500826,Th1like
997,Bzrap1,0.724325752546709,-0.0159827386544535,Th1like,Th0,-0.022062097597051585,Th1like
998,Bzw2,0.503449272207445,0.276833084433571,Ind,Th0,0.5027455831237235,Superpos
999,C030048B08Rik,0.765497211184027,0.293540533908207,Th1like,Th0,0.36617033576498276,Th1like
1000,C030048B08Rik.1,0.844694149860875,0.28659036312516,Th1like,Th0,0.3270956606645075,Th1like
1001,C1qdc2,-0.065370306926212,0.415173796179448,Ind,Th0,1.7269670584725383,Th2like
1002,C730027P07Rik,-0.201071880211206,0.0755687798408666,Ind,Th0,2.782094793542367,Th1like
1003,Capsl,0.399632868249142,0.197200024777992,Th1like,Th0,0.4583962789546207,Superpos
1004,Car11,-0.048384852736423,0.957834440657052,Ind,Th0,1.621268264582649,Th2like
1005,Car13,0.814739591057963,0.137354337885935,Th1like,Th0,0.16701632843563655,Th1like
1006,Car5b,0.724150344112915,0.245181817582481,Th1like,Th0,0.3264638524697206,Th1like
1007,Car5b.1,0.720393358799841,0.330820719752132,Th1like,Th0,0.4304967009426324,Superpos
1008,Car5b.2,0.756286320378847,0.43312630537272,Superpos,Th0,0.5201051756498998,Superpos
1009,Casp1,0.844614149437212,-0.0687258962882072,Th1like,Th0,-0.08119070443916115,Th1like
1010,Casp3,1.15326699681511,-0.172920445692911,Th1like,Th0,-0.14883092154912902,Th1like
1011,Casp4.1,0.650010816858731,-0.0283252391860851,Th1like,Th0,-0.04354901450579812,Th1like
1012,Casp6,0.568752393623167,-0.132771042346494,Th1like,Th0,-0.22933556368093183,Th1like
1013,Casp6.1,0.71251465775808,-0.302170969965667,Th1like,Th0,-0.4011003647594487,Superpos
1014,Ccdc18.1,0.179629553336808,0.873753588611318,Ind,Th0,1.3680375716215327,Th2like
1015,Ccdc28b,0.105417277425787,0.797462947278936,Ind,Th0,1.4393675231449512,Th2like
1016,Ccdc28b.1,0.511948175930082,0.59181349905509,Ind,Th0,0.8576296789210067,Superpos
1017,Ccdc50,1.23405093551863,-0.237111797670109,Th1like,Th0,-0.1898275486298266,Th1like
1018,Ccdc50.1,1.110771014363,-0.062679460485237,Th1like,Th0,-0.05636900706391525,Th1like
1019,Ccl3,0.829959346099208,0.136701327928565,Th1like,Th0,0.16324279489672242,Th1like
1020,Ccl4.1,0.86108451261942,0.155486537054516,Th1like,Th0,0.17864556465927156,Th1like
1021,Ccl5,0.79198654730542,0.257367296753526,Th1like,Th0,0.3141995439902925,Th1like
1022,Ccr5,0.0480531119388401,0.155701590275633,Ind,Th0,1.2714473002340967,Th2like
1023,Ccr5.1,0.0709321415137004,-0.132718847672425,Ind,Th0,-1.0799667833553126,Superpos
1024,Ccr5.2,0.186593853338792,0.621291022953328,Superpos,Th0,1.2790345628118338,Th2like
1025,Ccrl2,0.994011411678858,0.227957042132426,Th1like,Th0,0.2254323443698448,Th1like
1026,Cd164,0.747419780809279,0.0317316618676198,Th1like,Th0,0.04242946020233525,Th1like
1027,Cd1d1,0.787680060216206,0.123021183103876,Th1like,Th0,0.15493003457061136,Th1like
1028,Cd27,0.705704401601806,0.168534895760722,Th1like,Th0,0.23442703235643292,Th1like
1029,Cd27.1,0.781123545864677,0.151840893882716,Th1like,Th0,0.1919934435830943,Th1like
1030,Cd27.2,0.847868574292563,0.0419748956927069,Th1like,Th0,0.049465985038966556,Th1like
1031,Cd44.5,0.449734950400874,0.369827916726954,Ind,Th0,0.6882057842537743,Superpos
1032,Cd6.1,0.469962086658134,0.359576032966869,Ind,Th0,0.6531060652688523,Superpos
1033,Cd70,0.998222949006376,0.576456122464394,Th1like,Th0,0.5236978215618051,Superpos
1034,Cd74,0.377249738825465,0.737898147704629,Ind,Th0,1.0981900165499958,Superpos
1035,Cd74.2,0.426354931513369,0.654904041663007,Ind,Th0,0.993705141138638,Superpos
1036,Cd79b,0.516808122397945,0.715009020956054,Ind,Th0,0.9449320402286515,Superpos
1037,Cd79b.1,0.56779534150729,0.462296334099936,Ind,Th0,0.6833369146923964,Superpos
1038,Cd80,1.07144743133842,0.0834125621856215,Th1like,Th0,0.07769364849058924,Th1like
1039,Cd86,1.53067911316908,-0.285246082129158,Th1like,Th0,-0.1842393196693126,Th1like
1040,Cd86.1,1.33829063862281,-0.39813590614314,Th1like,Th0,-0.2891578253292961,Th1like
1041,Cd86.2,1.71464847534681,-0.321103672649402,Th1like,Th0,-0.18512657057029833,Th1like
1042,Cdc42se1.1,0.861614698347776,0.0934644051195073,Th1like,Th0,0.10805337118576766,Th1like
1043,Cdk6,0.378515201888828,0.539729850860492,Ind,Th0,0.9591951114694861,Superpos
1044,Cenpf,0.31732916373843,0.661851268299517,Ind,Th0,1.1237178384840139,Superpos
1045,Cep72,0.534588541711121,0.430738747220095,Ind,Th0,0.6782304472234962,Superpos
1046,Cercam,0.2801566772967,0.334965048626742,Superpos,Th0,0.8742651516107028,Superpos
1047,Cetn4.1,0.674327088171707,0.202609910241724,Th1like,Th0,0.29188092657447967,Th1like
1048,Ch25h,0.207799278007223,0.72577036693071,Th1like,Th0,1.291940951485749,Th2like
1049,Chkb,1.36446342619846,-0.550696771694558,Th1like,Th0,-0.38360554724398654,Th1like
1050,Chkb.1,0.92398363065062,0.0885121389417132,Th1like,Th0,0.09550263997202499,Th1like
1051,Ckmt1,0.0724359189636466,0.585828207716586,Ind,Th0,1.4477737067399867,Th2like
1052,Clcnkb,0.342269056776683,0.257636296419495,Ind,Th0,0.6452462243520956,Superpos
1053,Clec2e,0.84447562634584,0.0075683845308338,Th1like,Th0,0.008961989748037363,Th1like
1054,Clpx,0.673825993382203,-0.0494346990611753,Th1like,Th0,-0.07323299189597622,Th1like
1055,Cox17,1.16140659125812,-0.425270467913261,Th1like,Th0,-0.35100556350281964,Th1like
1056,Cox4nb,0.634968668094233,0.0376673639922755,Ind,Th0,0.059252171724585016,Th1like
1057,Cox5b,0.590101395398412,0.224009001494327,Th1like,Th0,0.36280708057331956,Th1like
1058,Cox6b2.1,1.1231654399999,-0.330323624678936,Th1like,Th0,-0.28603574763683437,Th1like
1059,Cox7a1,0.681569975553074,0.332779005854571,Superpos,Th0,0.4542064219512429,Superpos
1060,Cpne6,0.659058171034426,0.0630673415880089,Ind,Th0,0.09540263504087307,Th1like
1061,Crabp2,0.285245748439304,0.406845828230742,Ind,Th0,0.9593223735516453,Superpos
1062,Cryz,0.664571040416527,0.311843276237242,Th1like,Th0,0.43873816577583785,Superpos
1063,Cryz.1,0.20687541394739,0.545662359176225,Ind,Th0,1.2084122537508786,Th2like
1064,Csnk1g2.2,1.11145954323204,-0.181153594195116,Th1like,Th0,-0.1615664595396363,Th1like
1065,Csprs,1.15163405655396,0.068495419938734,Th1like,Th0,0.05940673903452275,Th1like
1066,Cst7,1.23487575655011,-0.539032475155371,Ind,Th0,-0.4115770520565471,Superpos
1067,Ctso,0.702989959303023,0.160816041904224,Th1like,Th0,0.22489044926347815,Th1like
1068,Ctsw,0.32657192931236,0.730742022134978,Superpos,Th0,1.1505195650823188,Superpos
1069,Cuedc1,0.865770838026175,0.244998667062859,Superpos,Th0,0.27577294482413217,Th1like
1070,Cul7,1.01385313178426,-0.159837204786345,Th1like,Th0,-0.15636622029121613,Th1like
1071,Cuzd1,0.100793512211227,0.0949545075317701,Ind,Th0,0.7555778168099071,Superpos
1072,Cxcr3,0.413957064111167,0.7997904963739,Superpos,Th0,1.0931823548853061,Superpos
1073,Cyb5,0.686105863746078,0.107454512518971,Ind,Th0,0.15535308401355077,Th1like
1074,Cyb5.1,0.60888412214992,0.266373845064006,Ind,Th0,0.41239257838887283,Superpos
1075,Cyp11a1,0.0781339075980199,0.153264248503073,Ind,Th0,1.0993405576595934,Superpos
1076,Cyp2s1,0.404395710216172,0.389019372440916,Th1like,Th0,0.7660206477450204,Superpos
1077,D030074E01Rik,0.915536077841373,-0.0802045331584088,Th1like,Th0,-0.08738082490776593,Th1like
1078,D0H4S114,0.675504465637885,2.37526070541241,Ind,Th0,1.293719848544077,Th2like
1079,D10Bwg1379e,1.2865705958407,-0.118425038912269,Th1like,Th0,-0.09178841092834678,Th1like
1080,D10Ertd610e,-0.345982455349873,0.773441635287716,Th2like,Th0,1.9914263781142734,Superpos
1081,D12Ertd553e,0.846667329476704,0.0780290537844847,Th1like,Th0,0.09190062806952137,Th1like
1082,D14Ertd668e.1,1.08567143854897,0.0214305380853596,Th1like,Th0,0.01973686931393054,Th1like
1083,D330045A20Rik,0.11208164839122,0.0049897442766552,Ind,Th0,0.04448945770417836,Th1like
1084,D330045A20Rik.1,0.197819573112644,0.0716372266666918,Ind,Th0,0.34744360786255385,Th1like
1085,D330045A20Rik.2,0.0318992791363608,0.004952789670278,Ind,Th0,0.15403348363343167,Th1like
1086,Dapk2.1,0.487878883391017,0.310426604731513,Th1like,Th0,0.5666682688787902,Superpos
1087,Dbndd2.2,1.10050281017569,-0.339806935329931,Th1like,Th0,-0.29948700425717767,Th1like
1088,Dcxr,0.214821081560249,0.510275087064418,Ind,Th0,1.172326461961927,Superpos
1089,Dcxr.1,-0.0039108482055274,0.694339055218631,Ind,Th0,1.576428743436273,Th2like
1090,Ddc,2.21922079178914,-0.0574595792822068,Th1like,Th0,-0.025885997759341504,Th1like
1091,Ddx26b,0.808009796215615,0.191669908144257,Th1like,Th0,0.23290749847800282,Th1like
1092,Ddx58,1.20670612337739,-0.0879271129257145,Th1like,Th0,-0.07273684345527036,Th1like
1093,Ddx60,1.31628723116946,-0.232267953425393,Th1like,Th0,-0.17465891611680287,Th1like
1094,Dgcr6.1,0.48197157393915,0.403288362864164,Ind,Th0,0.6967496349129134,Superpos
1095,Dhdh.1,0.252918882211234,0.208098603014536,Ind,Th0,0.6884823947494272,Superpos
1096,Dhx58,0.968302625653449,0.546492579836855,Th1like,Th0,0.5138179661903661,Superpos
1097,Dhx58.1,1.0084669135196,0.290194471062742,Th1like,Th0,0.28018815381745404,Th1like
1098,Dlk1.1,0.218425964705148,0.23361857280207,Ind,Th0,0.8189941710537174,Superpos
1099,Dmwd,1.34377515997193,-0.421117414046461,Th1like,Th0,-0.3036898683379885,Th1like
1100,Dmwd.1,1.10497210538401,-0.255028275777124,Th1like,Th0,-0.22682867470533147,Th1like
1101,Dnalc1,1.10088602293281,-0.176398872983503,Superpos,Th0,-0.158882971927391,Th1like
1102,Dnalc1.1,0.962481651757961,-0.109757150928137,Th1like,Th0,-0.11354508830112417,Th1like
1103,Dph3.2,0.534517652159608,0.434298259848221,Ind,Th0,0.6823195608626504,Superpos
1104,Dtx3l,1.03598502687769,0.0828043822210426,Th1like,Th0,0.0797586071780946,Th1like
1105,Dus4l,0.586972565267611,0.21595606790392,Th1like,Th0,0.3525448263898915,Th1like
1106,Dusp14,1.12143795620796,0.230488752757986,Th1like,Th0,0.20270683484518373,Th1like
1107,Dusp7,0.747646701667215,0.213791044258364,Th1like,Th0,0.27851938741063365,Th1like
1108,Dyrk1b.2,0.487016446361146,0.319514460061017,Th1like,Th0,0.5806270538029953,Superpos
1109,Ecm1,0.794841293391621,0.0744032839947671,Th1like,Th0,0.09333574234775797,Th1like
1110,Ecm1.1,0.955760783239277,0.0415170961399728,Th1like,Th0,0.04341150329998462,Th1like
1111,Edem2.2,0.767533857537204,0.0755896943925108,Ind,Th0,0.09816729620664917,Th1like
1112,Edem2.3,1.30982294677121,-0.287220455989393,Th1like,Th0,-0.21586524721118414,Th1like
1113,Edn1,0.355654692371745,-0.0585057577156511,Ind,Th0,-0.16304136680714232,Th1like
1114,Efna5,1.21318697855753,0.0634587659530334,Th1like,Th0,0.052259862618179304,Th1like
1115,EG240327,1.01921579197693,1.33835458181892,Th1like,Th0,0.9199479551691502,Superpos
1116,EG330305,-0.1638335709997,0.29378269813754,Ind,Th0,2.079508547943651,Superpos
1117,EG433923,1.28004057374805,-0.321740151315819,Th1like,Th0,-0.24625028235443552,Th1like
1118,EG630499,1.35110173236353,-0.205855898194753,Th1like,Th0,-0.15119868753401583,Th1like
1119,EG630499.1,1.09832905241629,0.15054767749509,Th1like,Th0,0.13622086152047458,Th1like
1120,Ehd3,1.1502981985079,-0.164474451580328,Th1like,Th0,-0.1420215546771737,Th1like
1121,Eif2ak2,1.00997830029839,0.115163914143562,Th1like,Th0,0.11353575937562613,Th1like
1122,Eif4enif1,0.790892645222274,0.0078962297591946,Th1like,Th0,0.009983614665446854,Th1like
1123,Eif4enif1.1,0.710593582443276,-0.0123077847594292,Th1like,Th0,-0.017318695971827017,Th1like
1124,Elmo2.2,0.495935768939714,0.0525178525000034,Ind,Th0,0.10550327946450025,Th1like
1125,Emr1,0.837110563785945,0.0396241353176387,Th1like,Th0,0.04729910660725303,Th1like
1126,Endod1,1.09865880421782,-0.691625190274169,Th1like,Th0,-0.5618414217252267,Superpos
1127,Enox2,0.75453276190877,0.27063235018727,Th1like,Th0,0.34438247015069223,Th1like
1128,Enpp4,0.423003421052353,0.124336239169868,Ind,Th0,0.28588491378094727,Th1like
1129,Entpd4.1,0.605753009737208,0.0944918105045755,Ind,Th0,0.1547435704981808,Th1like
1130,Eomes,0.688934692338913,0.439520395372549,Th1like,Th0,0.5678724914670849,Superpos
1131,Epm2aip1.3,0.558811260009116,0.133571500966206,Ind,Th0,0.23462565373647457,Th1like
1132,Eps8,0.199675367909204,0.0960543862437549,Ind,Th0,0.4483752454639755,Superpos
1133,Epsti1,1.16636101454136,-0.111735820184049,Th1like,Th0,-0.09550720110178723,Th1like
1134,Epsti1.2,0.842744294228021,0.400919691592144,Th1like,Th0,0.4440447001475709,Superpos
1135,Ercc2.1,0.515695778644856,0.466484467318532,Ind,Th0,0.7353358729084101,Superpos
1136,Ets1.1,0.915606399700627,0.0676452676633269,Th1like,Th0,0.07374630976163966,Th1like
1137,Etv6,0.368546979019714,0.346106526423038,Th1like,Th0,0.7540080121733359,Superpos
1138,Evi2a.1,0.709023788858562,0.353941658363764,Th1like,Th0,0.4630039978826699,Superpos
1139,Exosc8,-0.0084272925003581,0.647172026391523,Ind,Th0,1.5838173102120727,Th2like
1140,F2rl2,1.70918794119181,-0.585343721833145,Th1like,Th0,-0.3299499124611962,Th1like
1141,Fah,0.673193586155859,0.430266829938224,Th1like,Th0,0.5687048347715581,Superpos
1142,Fancl.1,0.566988681365539,0.667534032843732,Ind,Th0,0.8666635115976626,Superpos
1143,Fars2,1.1890716738644,-0.115620576491682,Th1like,Th0,-0.09693127921949037,Th1like
1144,Fastkd1,0.80930924735889,0.101821415191423,Ind,Th0,0.12515515219391132,Th1like
1145,Fbxl12.1,1.27883049764235,-0.251986082047603,Th1like,Th0,-0.19455179782832768,Th1like
1146,Fbxl12.2,1.17545735941963,-0.126933406080997,Th1like,Th0,-0.10756956505894431,Th1like
1147,Fbxo2,0.63984306204417,0.0733990080972592,Ind,Th0,0.1142148293853687,Th1like
1148,Fbxo44,0.879286071472671,0.15586409893849,Ind,Th0,0.1754397056968385,Th1like
1149,Fcer2a,0.864835324863437,0.0053464033669441,Th1like,Th0,0.006181911292205748,Th1like
1150,Fcrls,0.417792385238595,-0.019044156236239,Ind,Th0,-0.0455512914669246,Th1like
1151,Fes,0.148863497010467,0.211426472238399,Ind,Th0,0.9573299329258979,Superpos
1152,Ffar2,-0.0009625553413302,0.468045468761368,Ind,Th0,1.5728528662735954,Th2like
1153,Fgf2,0.489848268618938,0.323212953633538,Ind,Th0,0.5832494183871204,Superpos
1154,Fgl2,0.524481917417358,-0.382541341775207,Th1like,Th0,-0.6301666054563404,Superpos
1155,Fhit,0.816201749197331,-0.120241309908516,Th1like,Th0,-0.146266058994848,Th1like
1156,Fhl2,1.01094182203447,-0.227821225883611,Th1like,Th0,-0.22165271703394718,Th1like
1157,Flot2.1,0.70609930725519,0.192666699040955,Th1like,Th0,0.26637616613135184,Th1like
1158,Flot2.2,0.522319246315906,0.308757711047081,Th1like,Th0,0.5338706851210958,Superpos
1159,Fmnl3.1,0.687109865641077,0.455734959903231,Th1like,Th0,0.5856429292697468,Superpos
1160,Fmnl3.2,0.651663581522098,0.425343002092676,Th1like,Th0,0.5782732947702648,Superpos
1161,Folr4,0.424583902412743,0.547897039226055,Th2like,Th0,0.911527655355242,Superpos
1162,Folr4.1,0.330124653151179,0.58914393370901,Ind,Th0,1.0600443787187905,Superpos
1163,Folr4.2,0.423850706471818,0.594624140050782,Superpos,Th0,0.951528395013808,Superpos
1164,Fos,0.673079341946144,0.265713872522415,Th1like,Th0,0.3759926500941706,Th1like
1165,Foxp1,-0.0480146821954844,0.59816487420685,Ind,Th0,1.6508945693716444,Th2like
1166,Foxp3,1.53667273775998,-0.524862210043582,Th1like,Th0,-0.329134018134309,Th1like
1167,Foxq1,0.375384251192646,0.103458302470842,Ind,Th0,0.2689298896570327,Th1like
1168,Fscn1,0.223411990382254,0.67215825476421,Superpos,Th0,1.249903977904182,Th2like
1169,Furin,-0.0329955540679191,0.584122932361661,Th2like,Th0,1.627223707031093,Th2like
1170,Furin.2,0.0315211095957124,0.647578471426856,Th2like,Th0,1.5221593629366708,Th2like
1171,Fut4,0.887970783358446,0.369964096792379,Th1like,Th0,0.39476834924121273,Superpos
1172,Fut7,1.46191596826404,-0.135813010329616,Th1like,Th0,-0.09263481003533161,Th1like
1173,Fzd7,0.259206880831117,0.469655901798035,Ind,Th0,1.0664893697276823,Superpos
1174,Galnt11,1.01768801990093,-0.0847960583144505,Th1like,Th0,-0.08313022761487641,Th1like
1175,Gart.1,0.804387388596331,0.0044531780835658,Th1like,Th0,0.005536054708319334,Th1like
1176,Gas2l3,-0.0246737261038841,0.701999639538247,Th2like,Th0,1.6059296400861107,Th2like
1177,Gata3,0.577195214745551,0.117536104927666,Th1like,Th0,0.20088656194139892,Th1like
1178,Gbp1,0.784351647927324,-0.260496476841646,Th1like,Th0,-0.32065540997532277,Th1like
1179,Gbp3.1,0.671118856191228,-0.1046711127303,Th1like,Th0,-0.1547186097717347,Th1like
1180,Gbp5,0.810951736951099,-0.335437695251438,Th1like,Th0,-0.39220480307502636,Th1like
1181,Gbp5.1,0.78275316667223,-0.822902505089721,Th1like,Th0,-0.8103979030699106,Superpos
1182,Gbp6,1.05936292040528,-0.228407425720675,Th1like,Th0,-0.21235749957852296,Th1like
1183,Gbp6.1,0.9624713316403,-0.326742686899983,Th1like,Th0,-0.32727503567511224,Th1like
1184,Gemin6,1.06375828110022,-0.083064383943792,Th1like,Th0,-0.07792764120611205,Th1like
1185,Gemin6.2,0.926969323766492,0.0505872680918594,Th1like,Th0,0.054518673835758154,Th1like
1186,Ggt7,0.519765093007865,0.28456634540904,Ind,Th0,0.5009143342517516,Superpos
1187,Gldc,1.31353112769729,-0.0481693858740067,Th1like,Th0,-0.03665524885332927,Th1like
1188,Glipr2.1,0.601777513260838,0.153092410157881,Th1like,Th0,0.24911586207490746,Th1like
1189,Glipr2.2,0.777392395847277,0.0208652778605349,Th1like,Th0,0.02683364251601221,Th1like
1190,Gm50,1.0897107374678,-0.158373095418633,Ind,Th0,-0.14432449462003843,Th1like
1191,Gm885,0.976088881211898,0.0500857876341175,Th1like,Th0,0.051267768073761065,Th1like
1192,Gm885.1,1.22289277773445,0.026631042532755,Th1like,Th0,0.02177364554466576,Th1like
1193,Gnaq,0.485345855783119,0.363763165458436,Th1like,Th0,0.643176343971252,Superpos
1194,Gnaq.2,0.458721424368818,0.437161900884884,Th1like,Th0,0.7613377055165151,Superpos
1195,Gnaz,1.21477661706823,-0.319903267517002,Ind,Th0,-0.2574970922105406,Th1like
1196,Gnb5,0.772066450876693,0.107660652139587,Th1like,Th0,0.13855137315009158,Th1like
1197,Gng2,0.701172513812261,0.273481026317425,Ind,Th0,0.37188546855697674,Th1like
1198,Gnpda1,0.64721683119877,0.0480683675377248,Th1like,Th0,0.0741332362118907,Th1like
1199,Gnpda1.1,0.737582773986065,0.0369826187841857,Th1like,Th0,0.05009834110909422,Th1like
1200,Gpld1,0.285383584785562,0.270090817842934,Ind,Th0,0.757874113904045,Superpos
1201,Gpld1.1,0.0273542310448334,0.447644268529217,Ind,Th0,1.5097651431820116,Th2like
1202,Gpr114,0.958783650829,0.0146783241249748,Th1like,Th0,0.015308122461549408,Th1like
1203,Gpr65,0.38360966639389,0.193148230709903,Ind,Th0,0.46644527535090147,Superpos
1204,Gpr83,0.445894161055128,0.587739010773515,Th1like,Th0,0.9217757275434724,Superpos
1205,Gpsm2.1,0.378175116770797,0.714828244254566,Ind,Th0,1.0841849139612014,Superpos
1206,Gramd3.1,0.714466861709412,0.29564872540561,Th1like,Th0,0.3923488265182037,Th1like
1207,Gsdmdc1.1,0.682215237459363,0.263239265611325,Th1like,Th0,0.3682572179501808,Th1like
1208,Gsdmdc1.2,1.0236737766247,0.0627182228539104,Th1like,Th0,0.06119129410726887,Th1like
1209,Gspt2,1.1065097840657,-0.038938010733704,Th1like,Th0,-0.035175423209827125,Th1like
1210,Gstk1,0.716275894239708,0.215123656463779,Th1like,Th0,0.2917653039250018,Th1like
